Mimicking,Log_prob
"But we gather here knowing that there are millions of Americans whose hard work and dedication often go unrecognized. They rise each morning, driven by dreams of a better tomorrow, and their tenacity fuels our nation's spirit. We must honor their contributions by advocating for equitable opportunities and accessible resources. Only then can we truly thrive as one, appreciating diverse stories that intertwine to create the rich tapestry of our shared national identity.","ded+;+-0.8553871512413025|;|ication+;+-0.0002625278721097857|;| often+;+-0.16704228520393372|;| go+;+-0.03228754550218582|;| un+;+-0.7460049986839294|;|recognized+;+-0.0034387463238090277|;|.+;+-0.08125601708889008|;| They+;+-1.019288182258606|;| rise+;+-0.3732075095176697|;| each+;+-0.37375199794769287|;| morning+;+-0.9801886081695557|;|,+;+-0.46103259921073914|;| driven+;+-1.557755470275879|;| by+;+-0.00977096613496542|;| dreams+;+-0.7851043939590454|;| of+;+-0.8238900899887085|;| a+;+-0.1960870623588562|;| better+;+-0.03441780060529709|;| tomorrow+;+-0.42025628685951233|;|,+;+-0.09727984666824341|;| and+;+-3.4074182510375977|;| their+;+-3.0089473724365234|;| ten+;+-4.133636474609375|;|acity+;+-0.00015860427811276168|;| fuels+;+-0.35027259588241577|;| our+;+-0.2606910169124603|;| nation's+;+-0.6889457106590271|;| spirit+;+-1.6814708709716797|;|.+;+-4.36574100604048e-06|;| We+;+-2.177868366241455|;| must+;+-0.6689938902854919|;| honor+;+-0.19358153641223907|;| their+;+-0.046451058238744736|;| contributions+;+-0.3042057752609253|;| by+;+-0.38125336170196533|;| advocating+;+-0.7758370637893677|;| for+;+-0.0008732284768484533|;| equitable+;+-1.1486178636550903|;| opportunities+;+-0.017902212217450142|;| and+;+-0.24744632840156555|;| accessible+;+-4.584031105041504|;| resources+;+-0.04372882470488548|;|.+;+-0.025360122323036194|;| Only+;+-5.312955379486084|;| then+;+-0.28448033332824707|;| can+;+-0.00213788659311831|;| we+;+-7.398067828034982e-05|;| truly+;+-1.3243311643600464|;| thrive+;+-9999.0|;| as+;+-0.17633655667304993|;| one+;+-3.2880780696868896|;|,+;+-1.3195706605911255|;| appreciating+;+-9999.0|;| diverse+;+-8.648319244384766|;| stories+;+-1.6878931522369385|;| that+;+-0.642592191696167|;| intertw+;+-3.157362222671509|;|ine+;+-1.0280383548888494e-06|;| to+;+-0.17392314970493317|;| create+;+-0.6417335867881775|;| the+;+-0.3254811763763428|;| rich+;+-0.2124076932668686|;| tapestry+;+-0.016637863591313362|;| of+;+-0.006864320952445269|;| our+;+-0.0937875509262085|;| shared+;+-0.32936951518058777|;| national+;+-6.522632598876953|;| identity+;+-0.091515451669693|;|.+;+-0.0030877552926540375"
"We've been on the different side of so many conflicts in the Americas. But today, we stand at a crossroads, recognizing the value in dialogue over discord. Embracing our shared histories, we can transform past grievances into pathways toward understanding. Together, let’s cultivate partnerships that transcend borders, nurturing a vision where every voice is heard, and diverse perspectives are woven into the fabric of our communities. This is our opportunity to redefine unity, crafting a legacy of peace for future generations.","we+;+-0.03703176975250244|;| stand+;+-0.1023581400513649|;| at+;+-0.16272911429405212|;| a+;+-0.008672957308590412|;| crossroads+;+-0.5820919275283813|;|,+;+-0.08690154552459717|;| recognizing+;+-3.8821630477905273|;| the+;+-0.505983293056488|;| value+;+-5.373355865478516|;| in+;+-3.409008026123047|;| dialogue+;+-0.11213124543428421|;| over+;+-0.7716014385223389|;| discord+;+-0.08404365181922913|;|.+;+-0.0053012315183877945|;| Em+;+-2.9373786449432373|;|br+;+-0.018340740352869034|;|acing+;+-7.703443770878948e-06|;| our+;+-0.08390400558710098|;| shared+;+-0.19783449172973633|;| histories+;+-0.5631083250045776|;|,+;+-0.43230006098747253|;| we+;+-0.03405965119600296|;| can+;+-0.1483181267976761|;| transform+;+-1.7860413789749146|;| past+;+-0.839112401008606|;| grievances+;+-0.04243367537856102|;| into+;+-6.704273118884885e-07|;| pathways+;+-1.8321990966796875|;| toward+;+-2.9530577659606934|;| understanding+;+-0.7278560400009155|;|.+;+-0.11299172043800354|;| Together+;+-2.3992080688476562|;|,+;+-0.00020258675795048475|;| let+;+-0.953723669052124|;|’s+;+-1.2234593629837036|;| cultivate+;+-0.890312135219574|;| partnerships+;+-2.3048436641693115|;| that+;+-0.03030482865869999|;| transcend+;+-0.9597902894020081|;| borders+;+-0.08639421314001083|;|,+;+-0.13386046886444092|;| nurturing+;+-2.5927820205688477|;| a+;+-0.7698560357093811|;| vision+;+-5.151297569274902|;| where+;+-1.1212615966796875|;| every+;+-1.9802215099334717|;| voice+;+-0.01094500720500946|;| is+;+-0.5027464032173157|;| heard+;+-0.09291920810937881|;|,+;+-1.707890272140503|;| and+;+-0.30784982442855835|;| diverse+;+-6.325271129608154|;| perspectives+;+-0.22567054629325867|;| are+;+-1.3228827714920044|;| woven+;+-2.4189045429229736|;| into+;+-0.007041194010525942|;| the+;+-0.09109394252300262|;| fabric+;+-0.09997445344924927|;| of+;+-1.1472419600977446e-06|;| our+;+-0.11448133736848831|;| communities+;+-2.035973310470581|;|.+;+-0.2112971693277359|;| This+;+-2.385298013687134|;| is+;+-0.5247863531112671|;| our+;+-0.3466111421585083|;| opportunity+;+-1.4004427194595337|;| to+;+-0.06392153352499008|;| redefine+;+-1.4705791473388672|;| unity+;+-1.2689859867095947|;|,+;+-2.9355759620666504|;| crafting+;+-3.1871917247772217|;| a+;+-0.029978299513459206|;| legacy+;+-0.8041868805885315|;| of+;+-0.036550093442201614|;| peace+;+-0.18889440596103668|;| for+;+-3.6075615882873535|;| future+;+-2.3508682250976562|;| generations+;+-3.128163257315464e-07|;|.+;+-3.292907877039397e-06"
"And if you want to know the real impact this law is having, just talk to the teachers and students in our schools. They’ll tell you stories of transformed classrooms and renewed enthusiasm for learning. It’s not merely a shift in policy; it’s a revolution in how education is perceived and delivered. With each passing day, we witness the fruits of this labor—shaping minds and inspiring dreams, one student at a time.","to+;+-9.460291767027229e-05|;| the+;+-0.47447851300239563|;| teachers+;+-4.247528553009033|;| and+;+-1.8962231874465942|;| students+;+-0.20218640565872192|;| in+;+-1.007889986038208|;| our+;+-0.014851054176688194|;| schools+;+-0.697547972202301|;|.+;+-0.0072179147973656654|;| They+;+-1.0857188701629639|;|’ll+;+-2.0080294609069824|;| tell+;+-0.7925453186035156|;| you+;+-0.0002831464516930282|;| stories+;+-1.0644843578338623|;| of+;+-0.02279428020119667|;| transformed+;+-1.9336622953414917|;| classrooms+;+-0.02898603118956089|;| and+;+-1.6549301147460938|;| renewed+;+-0.4342999756336212|;| enthusiasm+;+-0.5016275644302368|;| for+;+-0.04516642540693283|;| learning+;+-2.8444881536415778e-05|;|.+;+-0.006736916024237871|;| It+;+-2.7265448570251465|;|’s+;+-0.023233480751514435|;| not+;+-0.6217021942138672|;| merely+;+-0.5857765078544617|;| a+;+-2.1055073738098145|;| shift+;+-1.7019139528274536|;| in+;+-0.004364490509033203|;| policy+;+-0.04279225692152977|;|;+;+-0.051830269396305084|;| it+;+-0.07947956025600433|;|’s+;+-0.0160395298153162|;| a+;+-0.06916993111371994|;| revolution+;+-1.5380984544754028|;| in+;+-0.28840500116348267|;| how+;+-1.4008963108062744|;| education+;+-1.1626996994018555|;| is+;+-0.06632228940725327|;| perceived+;+-0.30000588297843933|;| and+;+-0.09438987076282501|;| delivered+;+-0.22564361989498138|;|.+;+-0.001793108880519867|;| With+;+-1.828023910522461|;| each+;+-1.3296035528182983|;| passing+;+-0.6459855437278748|;| day+;+-0.0022501726634800434|;|,+;+-9.088346359931165e-07|;| we+;+-0.25067421793937683|;| witness+;+-0.1124601662158966|;| the+;+-0.5882894396781921|;| fruits+;+-2.8001887798309326|;| of+;+-1.2664456789934775e-06|;| this+;+-1.014328956604004|;| labor+;+-1.263440728187561|;|—+;+-1.2058871984481812|;|sh+;+-9999.0|;|aping+;+-0.13215920329093933|;| minds+;+-0.5296698808670044|;| and+;+-1.3249179124832153|;| inspiring+;+-1.7928591966629028|;| dreams+;+-1.0004204511642456|;|,+;+-1.115128755569458|;| one+;+-1.1315736770629883|;| student+;+-1.3290107250213623|;| at+;+-1.9504606825648807e-05|;| a+;+0.0|;| time+;+0.0|;|.+;+-1.700132997939363e-05"
"Freedom of religion is central to the ability of peoples to live together. We must champion this principle, fostering dialogue that celebrates our diverse beliefs while nurturing respect and understanding. In a world often fraught with division, embracing our differences can ignite a profound connection among communities. Let us cultivate spaces where open conversations thrive, ensuring that everyone, regardless of faith, has a voice. Together, we can weave a tapestry of unity that honors our shared humanity.","champ+;+-1.5198179483413696|;|ion+;+-1.7432603272027336e-06|;| this+;+-0.073859304189682|;| principle+;+-1.599679708480835|;|,+;+-0.5192568302154541|;| fostering+;+-1.1516035795211792|;| dialogue+;+-1.406203031539917|;| that+;+-1.7627406120300293|;| celebrates+;+-3.755017042160034|;| our+;+-0.7698385119438171|;| diverse+;+-1.087846040725708|;| beliefs+;+-0.007425956893712282|;| while+;+-1.509880781173706|;| nurturing+;+-1.7076969146728516|;| respect+;+-2.3726348876953125|;| and+;+-0.768316388130188|;| understanding+;+-0.0032929708249866962|;|.+;+-0.023899488151073456|;| In+;+-0.9484512209892273|;| a+;+-0.951018750667572|;| world+;+-0.002950124442577362|;| often+;+-0.7695178985595703|;| fra+;+-2.228749990463257|;|ught+;+-7.896309739408025e-07|;| with+;+-3.128163257315464e-07|;| division+;+-0.1059165894985199|;|,+;+-0.0010434092255309224|;| embracing+;+-1.7788348197937012|;| our+;+-0.2655826508998871|;| differences+;+-0.07631146907806396|;| can+;+-0.285224974155426|;| ignite+;+-4.333301544189453|;| a+;+-0.9266949892044067|;| profound+;+-2.1651387214660645|;| connection+;+-3.2438931465148926|;| among+;+-0.304891437292099|;| communities+;+-0.6085584759712219|;|.+;+-0.0024882610887289047|;| Let+;+-0.5809594988822937|;| us+;+-0.010173088870942593|;| cultivate+;+-1.8866244554519653|;| spaces+;+-0.9309658408164978|;| where+;+-0.06163609027862549|;| open+;+-2.986567735671997|;| conversations+;+-0.45878782868385315|;| thrive+;+-2.2786004543304443|;|,+;+-0.011336280032992363|;| ensuring+;+-2.7259111404418945|;| that+;+-0.05806254222989082|;| everyone+;+-3.077054977416992|;|,+;+-3.326305389404297|;| regardless+;+-0.04916338995099068|;| of+;+0.0|;| faith+;+-0.26579320430755615|;|,+;+-0.16026881337165833|;| has+;+-4.335961818695068|;| a+;+-0.7750833034515381|;| voice+;+-0.14567115902900696|;|.+;+-0.9042699933052063|;| Together+;+-0.13349221646785736|;|,+;+-0.00016194197814911604|;| we+;+-0.0033046200405806303|;| can+;+-0.04718102887272835|;| weave+;+-0.3687351644039154|;| a+;+-0.0054213423281908035|;| tapestry+;+-0.3031994104385376|;| of+;+-0.036677539348602295|;| unity+;+-0.4821397662162781|;| that+;+-0.6604380011558533|;| honors+;+-0.5576149225234985|;| our+;+-0.29418614506721497|;| shared+;+-0.02973012439906597|;| humanity+;+-0.0004189946048427373|;|.+;+-7.93448489275761e-05"
"In the years that have followed, the space race inspired a generation of scientists and engineers, igniting a fervor for exploration that transcended borders. Young minds envisioned a universe ripe with possibilities, driven by curiosity and ambition. Projects flourished, fueled by collaboration between nations, as knowledge was shared freely. This spirit of inquiry not only expanded our understanding of the cosmos but also united humanity in a quest for discovery, illuminating paths to a better world.","engine+;+-0.023348432034254074|;|ers+;+0.0|;|,+;+-0.15172627568244934|;| ign+;+-0.14176662266254425|;|iting+;+-1.306760805164231e-05|;| a+;+-0.3722505271434784|;| ferv+;+-0.46715763211250305|;|or+;+-0.0788949653506279|;| for+;+-0.03254836052656174|;| exploration+;+-0.3959788978099823|;| that+;+-0.5815302729606628|;| transc+;+-0.0919957309961319|;|ended+;+-0.005931401159614325|;| borders+;+-0.04535850137472153|;|.+;+-0.2014261931180954|;| Young+;+-2.4301795959472656|;| minds+;+-0.0069931307807564735|;| envisioned+;+-3.037461280822754|;| a+;+-1.2250303030014038|;| universe+;+-1.37834632396698|;| ripe+;+-2.0162129402160645|;| with+;+-0.575939416885376|;| possibilities+;+-0.09149468690156937|;|,+;+-0.00641573965549469|;| driven+;+-1.7686762809753418|;| by+;+-0.007701507303863764|;| curiosity+;+-0.6044239401817322|;| and+;+-0.0020240433514118195|;| ambition+;+-0.7908020615577698|;|.+;+-0.00010092071170220152|;| Projects+;+-9999.0|;| flour+;+-1.7721407413482666|;|ished+;+0.0|;|,+;+-0.08178727328777313|;| fueled+;+-1.4234344959259033|;| by+;+-0.0059324707835912704|;| collaboration+;+-0.3467133939266205|;| between+;+-1.9427199363708496|;| nations+;+-0.01211331132799387|;|,+;+-0.6648178696632385|;| as+;+-0.6261881589889526|;| knowledge+;+-3.026521682739258|;| was+;+-2.2832674980163574|;| shared+;+-0.1307332068681717|;| freely+;+-1.5960195064544678|;|.+;+-0.13430218398571014|;| This+;+-0.254406213760376|;| spirit+;+-0.6251286864280701|;| of+;+-0.01458464190363884|;| inquiry+;+-2.0200917720794678|;| not+;+-0.39403828978538513|;| only+;+-6.869017852295656e-06|;| expanded+;+-1.9629018306732178|;| our+;+-0.01312258094549179|;| understanding+;+-0.3396756649017334|;| of+;+-0.04315607249736786|;| the+;+-0.02182922512292862|;| cosmos+;+-0.00013285996101330966|;| but+;+-0.01296103373169899|;| also+;+-0.006606898736208677|;| united+;+-0.9204832315444946|;| humanity+;+-0.5083606839179993|;| in+;+-0.1266317516565323|;| a+;+-0.3109906315803528|;| quest+;+-0.7139002680778503|;| for+;+-0.07542605698108673|;| discovery+;+-0.0879293829202652|;|,+;+-0.17374059557914734|;| illuminating+;+-2.5110836029052734|;| paths+;+-1.3389936685562134|;| to+;+-1.4254493713378906|;| a+;+-1.2047630548477173|;| better+;+-3.1371357440948486|;| world+;+-4.159732341766357|;|.+;+-0.00408397801220417"
"The two of them shared the optimism of a nation that had triumphed over a history of struggle. Their laughter echoed through the air, weaving dreams anew as they envisioned a brighter tomorrow. With every story exchanged, they rekindled hope, casting aside shadows of doubt. The embers of their shared journey ignited a fervent resolve, reminding all around them that even in adversity, unity has the power to transform despair into possibility.","history+;+-2.758835554122925|;| of+;+-0.19231010973453522|;| struggle+;+-1.8965306282043457|;|.+;+-1.9393255710601807|;| Their+;+-0.9564318060874939|;| laughter+;+-0.11782804876565933|;| echoed+;+-0.19605806469917297|;| through+;+-0.8907791972160339|;| the+;+-0.019546492025256157|;| air+;+-2.7155840396881104|;|,+;+-0.04395323619246483|;| weaving+;+-2.7990267276763916|;| dreams+;+-2.8258302211761475|;| anew+;+-6.102270603179932|;| as+;+-2.4717140197753906|;| they+;+-0.017527086660265923|;| envisioned+;+-0.33989131450653076|;| a+;+-0.19722945988178253|;| brighter+;+-0.5605597496032715|;| tomorrow+;+-0.08794324100017548|;|.+;+-0.0023408043198287487|;| With+;+-1.059547781944275|;| every+;+-0.9733171463012695|;| story+;+-4.170882225036621|;| exchanged+;+-0.23766790330410004|;|,+;+-0.03457982838153839|;| they+;+-0.26522234082221985|;| rek+;+-1.8982148170471191|;|ind+;+-1.2233183042553719e-05|;|led+;+-1.9361264946837764e-07|;| hope+;+-0.9578015208244324|;|,+;+-0.27862241864204407|;| casting+;+-9999.0|;| aside+;+-0.08221472799777985|;| shadows+;+-0.8344732522964478|;| of+;+-0.022480551153421402|;| doubt+;+-0.10834505409002304|;|.+;+-0.014402071945369244|;| The+;+-3.5576488971710205|;| emb+;+-9999.0|;|ers+;+-0.0007121934904716909|;| of+;+-2.696889623621246e-06|;| their+;+-1.5706346035003662|;| shared+;+-1.235329031944275|;| journey+;+-1.1546496152877808|;| ign+;+-0.5552263855934143|;|ited+;+-6.704273118884885e-07|;| a+;+-0.1564946323633194|;| ferv+;+-2.2663559913635254|;|ent+;+-0.7576301693916321|;| resolve+;+-3.1699860095977783|;|,+;+-0.34120309352874756|;| reminding+;+-1.2246596813201904|;| all+;+-0.5868332982063293|;| around+;+-2.016054153442383|;| them+;+-0.2555505931377411|;| that+;+-0.008680874481797218|;| even+;+-2.7778773307800293|;| in+;+-0.29830098152160645|;| adversity+;+-0.441046804189682|;|,+;+-0.0021832152269780636|;| unity+;+-0.735878050327301|;| has+;+-3.908146858215332|;| the+;+-0.0048056840896606445|;| power+;+-0.026855653151869774|;| to+;+-1.676292231422849e-05|;| transform+;+-1.1940182447433472|;| despair+;+-0.9871576428413391|;| into+;+-7.896309739408025e-07|;| possibility+;+-1.9666662216186523|;|.+;+-0.27426689863204956"
"It is undoubtedly true that development rarely takes root without security; it is also true that security flourishes in an environment of sustained growth. This symbiotic relationship compels us to address underlying issues, such as poverty and inequality. By fostering inclusive policies, we can cultivate safe havens where communities thrive, free from fear. Hence, let us embark on this journey together, nurturing dialogue and cooperation, ensuring that prosperity becomes a foundation for lasting peace.","that+;+-1.306760805164231e-05|;| security+;+-0.22496254742145538|;| flour+;+-1.621806263923645|;|ishes+;+-1.8624639324116288e-06|;| in+;+-0.6260568499565125|;| an+;+-0.3864773213863373|;| environment+;+-0.03817920386791229|;| of+;+-1.237928867340088|;| sustained+;+-3.5437116622924805|;| growth+;+-0.3698161244392395|;|.+;+-0.974109947681427|;| This+;+-3.4376258850097656|;| sym+;+-0.7730214595794678|;|biotic+;+-0.018152983859181404|;| relationship+;+-2.2723104848410003e-05|;| comp+;+-4.434197425842285|;|els+;+-1.1756367712223437e-05|;| us+;+-0.0003156817110721022|;| to+;+-9.65101717156358e-05|;| address+;+-2.150506019592285|;| underlying+;+-2.860666275024414|;| issues+;+-0.16860637068748474|;|,+;+-0.938746988773346|;| such+;+-1.6672275066375732|;| as+;+0.0|;| poverty+;+-0.09140154719352722|;| and+;+-0.02979491837322712|;| inequality+;+-0.09935101121664047|;|.+;+-2.12699818611145|;| By+;+-0.2010650485754013|;| fostering+;+-0.5393092036247253|;| inclusive+;+-1.1176244020462036|;| policies+;+-1.2348036766052246|;|,+;+-1.995909571647644|;| we+;+-0.022301143035292625|;| can+;+-0.5130568146705627|;| cultivate+;+-1.4490162134170532|;| safe+;+-3.340136766433716|;| hav+;+-2.505802631378174|;|ens+;+0.0|;| where+;+-0.15619222819805145|;| communities+;+-0.35430994629859924|;| thrive+;+-0.24330440163612366|;|,+;+-1.9556810855865479|;| free+;+-2.9422006607055664|;| from+;+-0.000597712118178606|;| fear+;+-0.6587969660758972|;|.+;+-0.6355521082878113|;| Hence+;+-9999.0|;|,+;+-0.008653099648654461|;| let+;+-0.8478214740753174|;| us+;+-0.00449575437232852|;| embark+;+-2.640000104904175|;| on+;+-0.0035214368253946304|;| this+;+-0.20889326930046082|;| journey+;+-0.49332892894744873|;| together+;+-0.10827424377202988|;|,+;+-0.016622504219412804|;| nurturing+;+-3.034156322479248|;| dialogue+;+-5.861416816711426|;| and+;+-0.07290156185626984|;| cooperation+;+-1.0111982822418213|;|,+;+-0.33813172578811646|;| ensuring+;+-0.9876083731651306|;| that+;+-0.06944254785776138|;| prosperity+;+-3.7352824211120605|;| becomes+;+-1.8866196870803833|;| a+;+-0.8966585993766785|;| foundation+;+-4.0500102043151855|;| for+;+-0.3017883896827698|;| lasting+;+-0.4149966835975647|;| peace+;+-0.004748029634356499|;|.+;+-0.21024353802204132"
"That's a lesson worth remembering -- that we are all a part of one American family, interconnected in our struggles and triumphs. In this tapestry of diversity, every thread contributes to a stronger nation. Let us embrace this unity, fostering understanding and respect among each other. Together, we can rise above challenges, championing justice and equality, and nurturing a spirit of cooperation that honors our shared heritage and paves the way for future generations.","family+;+-0.11299332231283188|;|,+;+-0.062190402299165726|;| interconnected+;+-1.8637001514434814|;| in+;+-1.060864806175232|;| our+;+-0.09249784052371979|;| struggles+;+-1.1436196565628052|;| and+;+-0.0015299785882234573|;| triumph+;+-0.05121512711048126|;|s+;+0.0|;|.+;+-0.0025358288548886776|;| In+;+-1.2680460214614868|;| this+;+-2.01802659034729|;| tapestry+;+-0.9233181476593018|;| of+;+-0.010801386088132858|;| diversity+;+-0.62896728515625|;|,+;+-0.0016331668011844158|;| every+;+-0.7623358964920044|;| thread+;+-0.07162746787071228|;| contributes+;+-0.46138644218444824|;| to+;+-0.00828547403216362|;| a+;+-1.4647080898284912|;| stronger+;+-2.508007526397705|;| nation+;+-3.8806490898132324|;|.+;+-0.00995098426938057|;| Let+;+-0.9012937545776367|;| us+;+-0.03602701425552368|;| embrace+;+-0.8277881145477295|;| this+;+-3.5394887924194336|;| unity+;+-0.4499695599079132|;|,+;+-0.06218099594116211|;| fostering+;+-2.214372158050537|;| understanding+;+-0.9674943685531616|;| and+;+-0.09288399666547775|;| respect+;+-1.363264560699463|;| among+;+-0.5159431099891663|;| each+;+-2.590756416320801|;| other+;+-0.0005866335122846067|;|.+;+-0.0301304180175066|;| Together+;+-1.3985042572021484|;|,+;+-0.0004891689168289304|;| we+;+-0.007085110526531935|;| can+;+-0.04011683911085129|;| rise+;+-1.916344404220581|;| above+;+-0.043735671788454056|;| challenges+;+-3.586747169494629|;|,+;+-0.02742135338485241|;| champion+;+-2.589447498321533|;|ing+;+-0.023700548335909843|;| justice+;+-1.0583508014678955|;| and+;+-0.0249631330370903|;| equality+;+-0.2527644634246826|;|,+;+-1.9167416095733643|;| and+;+-2.452421188354492|;| nurturing+;+-1.9832730293273926|;| a+;+-0.263562947511673|;| spirit+;+-1.8942599296569824|;| of+;+-0.11985813826322556|;| cooperation+;+-1.427613377571106|;| that+;+-0.09139905124902725|;| honors+;+-3.0741958618164062|;| our+;+-0.12947086989879608|;| shared+;+-0.037086907774209976|;| heritage+;+-1.6987369060516357|;| and+;+-1.0577608346939087|;| p+;+-2.1122546195983887|;|aves+;+0.0|;| the+;+-0.022933052852749825|;| way+;+-0.07098798453807831|;| for+;+-0.006845376919955015|;| future+;+-0.8556568026542664|;| generations+;+-2.057743949990254e-05|;|.+;+-0.058008093386888504"
"So let me repeat: The combined trends of increased inequality and decreasing mobility pose a serious threat to our society. It's a clarion call for action, demanding that we confront and rectify these disparities head-on. By fostering equitable opportunities, we can dismantle systemic barriers that hinder progress. Together, we must champion policies that promote access, inclusivity, and fairness, creating a landscape where every individual has the chance to rise and succeed, ensuring a thriving community for all.","ser+;+-0.47723203897476196|;|ious+;+-1.9361264946837764e-07|;| threat+;+-0.009862689301371574|;| to+;+-0.0017031522002071142|;| our+;+-0.6955477595329285|;| society+;+-1.0771284103393555|;|.+;+-1.1498727798461914|;| It's+;+-4.640993595123291|;| a+;+-1.6800044775009155|;| clar+;+-0.743115246295929|;|ion+;+-3.128163257315464e-07|;| call+;+-5.512236498361744e-07|;| for+;+-0.13476411998271942|;| action+;+-0.1346995234489441|;|,+;+-0.18049609661102295|;| demanding+;+-2.032287120819092|;| that+;+-0.564325749874115|;| we+;+-0.0001843485952122137|;| confront+;+-0.9002892971038818|;| and+;+-7.735039234161377|;| rectify+;+-2.726588726043701|;| these+;+-0.4433654844760895|;| disparities+;+-0.17503350973129272|;| head+;+-1.828292965888977|;|-on+;+-0.0009190816199406981|;|.+;+-1.843177233240567e-05|;| By+;+-2.035116672515869|;| fostering+;+-0.6782375574111938|;| equitable+;+-0.9372784495353699|;| opportunities+;+-0.33689621090888977|;|,+;+-1.2606611251831055|;| we+;+-0.10137627273797989|;| can+;+-0.0847833976149559|;| dismant+;+-0.8117536902427673|;|le+;+0.0|;| systemic+;+-2.2691638469696045|;| barriers+;+-0.0006722823018208146|;| that+;+-0.5536801218986511|;| hinder+;+-0.4777584373950958|;| progress+;+-0.022367238998413086|;|.+;+-0.021498966962099075|;| Together+;+-1.0747512578964233|;|,+;+-9.317247167928144e-05|;| we+;+-0.3227681815624237|;| must+;+-0.08862576633691788|;| champion+;+-1.105202317237854|;| policies+;+-0.1414489597082138|;| that+;+-0.022278757765889168|;| promote+;+-0.9528160095214844|;| access+;+-2.189598321914673|;|,+;+-4.290638446807861|;| inclus+;+-3.078032970428467|;|ivity+;+-0.004079470410943031|;|,+;+-4.961759259458631e-06|;| and+;+-4.320199877838604e-07|;| fairness+;+-1.6990981101989746|;|,+;+-0.09344473481178284|;| creating+;+-4.067535877227783|;| a+;+-0.7041563391685486|;| landscape+;+-0.33389508724212646|;| where+;+-0.0020014385227113962|;| every+;+-0.15706175565719604|;| individual+;+-0.007934512570500374|;| has+;+-0.4319641590118408|;| the+;+-0.029972506687045097|;| chance+;+-0.06343652307987213|;| to+;+-0.0013315484393388033|;| rise+;+-1.6063718795776367|;| and+;+-0.5380015969276428|;| succeed+;+-1.5897328853607178|;|,+;+-0.14629293978214264|;| ensuring+;+-4.958258628845215|;| a+;+-0.2851765751838684|;| thriving+;+-2.09824800491333|;| community+;+-1.0993226766586304|;| for+;+-0.0009875539690256119|;| all+;+-0.20496784150600433|;|.+;+-8.2994620242971e-06"
"As these difficult days have unfolded, you've also inspired us with stories of strength and perseverance. Each narrative weaves together a tapestry of human spirit, demonstrating that even in adversity, hope can flourish. Your unwavering commitment to one another fuels a collective momentum, reminding us all to stand together. Let this resilience be a guiding light, illuminating paths forward, forging connections that transcend struggles and ultimately ignite the flames of change within our communities.","per+;+-0.4115670323371887|;|se+;+0.0|;|ver+;+0.0|;|ance+;+0.0|;|.+;+-0.06960535049438477|;| Each+;+-0.6044791340827942|;| narrative+;+-0.4417952299118042|;| we+;+-1.8567321300506592|;|aves+;+-0.0012288003927096725|;| together+;+-2.9326906204223633|;| a+;+-1.0538907051086426|;| tapestry+;+-0.03926695138216019|;| of+;+-0.008903495967388153|;| human+;+-2.3825180530548096|;| spirit+;+-0.24946720898151398|;|,+;+-0.048056695610284805|;| demonstrating+;+-3.4563231468200684|;| that+;+-0.5410189032554626|;| even+;+-0.2492220401763916|;| in+;+-0.1718132644891739|;| adversity+;+-1.095086932182312|;|,+;+-7.898723561083898e-05|;| hope+;+-0.16919074952602386|;| can+;+-0.3812706172466278|;| flourish+;+-0.6768437623977661|;|.+;+-0.001979668391868472|;| Your+;+-0.3353615999221802|;| unwavering+;+-0.9578688144683838|;| commitment+;+-1.5341640710830688|;| to+;+-0.013097300194203854|;| one+;+-0.375377357006073|;| another+;+-5.512236498361744e-07|;| fuels+;+-4.3224101066589355|;| a+;+-0.3342735469341278|;| collective+;+-0.1912749856710434|;| momentum+;+-3.2256600856781006|;|,+;+-0.22400036454200745|;| reminding+;+-1.5315231084823608|;| us+;+-0.0009657727787271142|;| all+;+-1.3799084424972534|;| to+;+-5.512465953826904|;| stand+;+-1.5466983318328857|;| together+;+-2.5447921752929688|;|.+;+-0.0595678836107254|;| Let+;+-0.25057002902030945|;| this+;+-2.9300484657287598|;| resilience+;+-0.9933038353919983|;| be+;+-1.3287324905395508|;| a+;+-0.7384527921676636|;| guiding+;+-1.1309289932250977|;| light+;+-0.09195996075868607|;|,+;+-0.06391079723834991|;| illuminating+;+-0.6658521294593811|;| paths+;+-0.6238638162612915|;| forward+;+-1.4083540439605713|;|,+;+-1.0128957033157349|;| forging+;+-4.975677013397217|;| connections+;+-0.029856937006115913|;| that+;+-0.3090363144874573|;| transcend+;+-0.3580961525440216|;| struggles+;+-3.4120984077453613|;| and+;+-1.5144476890563965|;| ultimately+;+-3.234515428543091|;| ignite+;+-9999.0|;| the+;+-1.9219634532928467|;| flames+;+-2.594906806945801|;| of+;+-4.320199877838604e-07|;| change+;+-1.910659670829773|;| within+;+-0.8327122926712036|;| our+;+-0.02680678479373455|;| communities+;+-0.24994146823883057|;|.+;+-2.8206473871250637e-05"
