Mimicking,Log_prob
"And, as you know, Europe was just designated as the hotspot right now, and we must remain vigilant. It's a critical moment where our collective response matters more than ever. By sharing resources, expertise, and support, we can mitigate the impact of this crisis. Let us extend our hands across borders, fostering solidarity with one another. Together, we can build a united front against adversity, ensuring that hope remains alive in the hearts of all.","must+;+-0.010317044332623482|;| remain+;+-1.0404372215270996|;| vigilant+;+-0.002493256703019142|;|.+;+-0.7752881050109863|;| It's+;+-2.9975452423095703|;| a+;+-1.661676287651062|;| critical+;+-2.428659200668335|;| moment+;+-0.5616256594657898|;| where+;+-3.432708740234375|;| our+;+-0.7729048132896423|;| collective+;+-0.3689682185649872|;| response+;+-1.400333285331726|;| matters+;+-3.623560667037964|;| more+;+-1.0897154808044434|;| than+;+-3.4121114822482923e-06|;| ever+;+-0.0001628956088097766|;|.+;+-0.000769009639043361|;| By+;+-1.7729524374008179|;| sharing+;+-0.11905787885189056|;| resources+;+-0.24939435720443726|;|,+;+-0.632641077041626|;| expertise+;+-2.6046297550201416|;|,+;+-5.796184723294573e-06|;| and+;+-1.9361264946837764e-07|;| support+;+-3.1795413494110107|;|,+;+-0.20818211138248444|;| we+;+-0.013317751698195934|;| can+;+-0.023274600505828857|;| mitigate+;+-1.5814673900604248|;| the+;+-0.017541028559207916|;| impact+;+-0.8540434241294861|;| of+;+-0.8008764982223511|;| this+;+-0.019078893586993217|;| crisis+;+-0.10233995318412781|;|.+;+-0.028189335018396378|;| Let+;+-0.527803897857666|;| us+;+-1.226081371307373|;| extend+;+-2.461294651031494|;| our+;+-0.18345555663108826|;| hands+;+-0.4635748565196991|;| across+;+-0.04915294051170349|;| borders+;+-0.06177853047847748|;|,+;+-0.02475080080330372|;| fostering+;+-0.5526176691055298|;| solidarity+;+-0.621191143989563|;| with+;+-4.7382683753967285|;| one+;+-3.515857696533203|;| another+;+-0.0007630494073964655|;|.+;+-0.33916500210762024|;| Together+;+-0.4435948431491852|;|,+;+-0.001214879215694964|;| we+;+-0.018475212156772614|;| can+;+-0.4825468361377716|;| build+;+-2.375040054321289|;| a+;+-0.22328729927539825|;| united+;+-3.738776206970215|;| front+;+-0.0003373694489710033|;| against+;+-1.263458251953125|;| adversity+;+-0.15533682703971863|;|,+;+-0.0447029247879982|;| ensuring+;+-0.5406042337417603|;| that+;+-0.08649185299873352|;| hope+;+-0.48765066266059875|;| remains+;+-5.083232879638672|;| alive+;+-0.6877128481864929|;| in+;+-0.745560884475708|;| the+;+-1.1129884719848633|;| hearts+;+-0.11165361851453781|;| of+;+-0.0005332559230737388|;| all+;+-0.5797743797302246|;|.+;+-0.26738110184669495"
"A small number of social media platforms are acquiring immense power over what we can and cannot say, shaping narratives that influence public perception in profound ways. This monopolization of discourse requires us to question, to challenge, and to advocate for platforms that prioritize free expression. Let us not be mere spectators in this evolution; instead, let’s ignite conversations that foster critical thinking and cultivate dialogue, paving the way for a more informed and engaged society.","and+;+-2.0584309101104736|;| cannot+;+-0.0001443035143893212|;| say+;+-1.7962615489959717|;|,+;+-0.5302239060401917|;| shaping+;+-0.23744116723537445|;| narratives+;+-1.4637196063995361|;| that+;+-1.135180950164795|;| influence+;+-0.5935816168785095|;| public+;+-0.25119179487228394|;| perception+;+-0.9525501132011414|;| in+;+-3.0835962295532227|;| profound+;+-0.49617457389831543|;| ways+;+-0.0005240809405222535|;|.+;+-1.9361264946837764e-07|;| This+;+-1.3271595239639282|;| monopol+;+-3.6811490058898926|;|ization+;+-0.10040614753961563|;| of+;+-0.14429326355457306|;| discourse+;+-0.41240546107292175|;| requires+;+-5.33984375|;| us+;+-2.38102126121521|;| to+;+-0.012189619243144989|;| question+;+-2.6496825218200684|;|,+;+-4.57350492477417|;| to+;+-0.2172960489988327|;| challenge+;+-1.201034665107727|;|,+;+-0.31147098541259766|;| and+;+-0.0043968865647912025|;| to+;+-0.17543570697307587|;| advocate+;+-0.724293053150177|;| for+;+-0.003626081394031644|;| platforms+;+-5.354564666748047|;| that+;+-0.017203737050294876|;| prioritize+;+-0.6989732980728149|;| free+;+-1.0497984886169434|;| expression+;+-0.058678872883319855|;|.+;+-0.18308459222316742|;| Let+;+-1.9065847396850586|;| us+;+-0.8266022205352783|;| not+;+-1.3873087167739868|;| be+;+-1.5211235284805298|;| mere+;+-0.6864223480224609|;| spectators+;+-0.21837636828422546|;| in+;+-0.7745140194892883|;| this+;+-0.027441998943686485|;| evolution+;+-4.068180561065674|;|;+;+-0.1510908007621765|;| instead+;+-0.35229164361953735|;|,+;+-3.128163257315464e-07|;| let+;+-1.6525964736938477|;|’s+;+-0.35372546315193176|;| ignite+;+-4.594900131225586|;| conversations+;+-0.7711439728736877|;| that+;+-0.20265473425388336|;| foster+;+-2.7171623706817627|;| critical+;+-3.458956718444824|;| thinking+;+-0.04658430814743042|;| and+;+-0.6400630474090576|;| cultivate+;+-4.124778747558594|;| dialogue+;+-7.374721050262451|;|,+;+-0.32334500551223755|;| paving+;+-5.288723945617676|;| the+;+-0.025865929201245308|;| way+;+-0.012635841965675354|;| for+;+-0.01619952917098999|;| a+;+-0.07912056148052216|;| more+;+-0.3124450445175171|;| informed+;+-2.536386251449585|;| and+;+-0.26434487104415894|;| engaged+;+-0.20830483734607697|;| society+;+-0.4907468855381012|;|.+;+-0.018592003732919693"
"And whether it's Kate Steinle or so many others, they'd be around today if these policies had been more compassionate and proactive. It's imperative we reflect on these tragic stories and recognize the urgent need for change—one that prioritizes safety and humanity. Let us not dwell solely on loss but channel our energy into ensuring that no family has to face such grief again. Together, we can forge a future defined by empathy and justice, where every life matters deeply.","pol+;+-0.3805273175239563|;|icies+;+-1.3306015716807451e-05|;| had+;+-0.04800648242235184|;| been+;+-0.19429872930049896|;| more+;+-1.709761142730713|;| compassionate+;+-2.1021885871887207|;| and+;+-0.39339664578437805|;| proactive+;+-3.5506529808044434|;|.+;+-0.01013957615941763|;| It's+;+-2.7613131999969482|;| imperative+;+-1.7885313034057617|;| we+;+-1.7046113014221191|;| reflect+;+-0.8842935562133789|;| on+;+-0.05605415254831314|;| these+;+-0.6980361342430115|;| tragic+;+-2.2756824493408203|;| stories+;+-1.20242178440094|;| and+;+-2.802246570587158|;| recognize+;+-1.4899097681045532|;| the+;+-0.12627102434635162|;| urgent+;+-2.453645706176758|;| need+;+-0.03364984691143036|;| for+;+-0.0024779161904007196|;| change+;+-2.4338159561157227|;|—+;+-5.697668075561523|;|one+;+-1.9532279968261719|;| that+;+-0.08454450964927673|;| priorit+;+-0.3301483988761902|;|izes+;+0.0|;| safety+;+-0.7403993010520935|;| and+;+-1.41329026222229|;| humanity+;+-0.7454720139503479|;|.+;+-0.5810499787330627|;| Let+;+-1.357595682144165|;| us+;+-0.8586699366569519|;| not+;+-1.489974856376648|;| dwell+;+-3.084580898284912|;| solely+;+-0.7085818648338318|;| on+;+-0.043063934892416|;| loss+;+-1.038199782371521|;| but+;+-1.1047048568725586|;| channel+;+-1.445617914199829|;| our+;+-0.18801210820674896|;| energy+;+-3.1904397010803223|;| into+;+-0.12098303437232971|;| ensuring+;+-5.386897087097168|;| that+;+-0.3172602653503418|;| no+;+-1.6637235879898071|;| family+;+-0.25156208872795105|;| has+;+-1.5983238220214844|;| to+;+0.0|;| face+;+-3.0791471004486084|;| such+;+-0.06556382775306702|;| grief+;+-2.2694027423858643|;| again+;+-0.023779012262821198|;|.+;+-0.03033779002726078|;| Together+;+-0.15276457369327545|;|,+;+-0.00018387178715784103|;| we+;+-0.012670452706515789|;| can+;+-0.04761134833097458|;| forge+;+-0.6137268543243408|;| a+;+-0.08233240991830826|;| future+;+-1.7100305557250977|;| defined+;+-2.26416277885437|;| by+;+-0.005236360710114241|;| empathy+;+-1.291633129119873|;| and+;+-0.07055361568927765|;| justice+;+-0.829936683177948|;|,+;+-2.8139100074768066|;| where+;+-0.35793229937553406|;| every+;+-0.05849539861083031|;| life+;+-0.031728874891996384|;| matters+;+-1.3817603588104248|;| deeply+;+-2.2465620040893555|;|.+;+-0.0034322156570851803"
"But, for now, the best advice that we can give for people is to speak from the heart, to share their truths openly and authentically. Vulnerability can cultivate genuine connections, fostering understanding in a time when division threatens to overshadow us. Let’s encourage dialogues that bridge gaps, celebrate diversity, and enrich our communities. It’s through these conversations that we can inspire change and ignite a collective spirit, creating pathways to healing and unity.","from+;+-4.35145378112793|;| the+;+-0.11883900314569473|;| heart+;+-1.1279553291387856e-05|;|,+;+-0.54057377576828|;| to+;+-0.22069966793060303|;| share+;+-0.3277699649333954|;| their+;+-0.008307228796184063|;| truths+;+-1.5856881141662598|;| openly+;+-1.1660510301589966|;| and+;+-0.3243963420391083|;| authent+;+-1.723059892654419|;|ically+;+0.0|;|.+;+-0.0006782424170523882|;| Vulner+;+-2.7492218017578125|;|ability+;+-0.00011474833445390686|;| can+;+-1.2132408618927002|;| cultivate+;+-5.683121204376221|;| genuine+;+-5.786015033721924|;| connections+;+-0.07474707812070847|;|,+;+-0.13450852036476135|;| fostering+;+-1.608624815940857|;| understanding+;+-0.2613777220249176|;| in+;+-1.148924469947815|;| a+;+-0.7737587690353394|;| time+;+-0.7920761704444885|;| when+;+-0.6069398522377014|;| division+;+-0.46193766593933105|;| threatens+;+-1.7479524612426758|;| to+;+-0.09600934386253357|;| overshadow+;+-0.47774896025657654|;| us+;+-3.283311605453491|;|.+;+-0.008615042082965374|;| Let+;+-0.5370373129844666|;|’s+;+-0.2817310094833374|;| encourage+;+-0.8785092830657959|;| dialogues+;+-1.4367306232452393|;| that+;+-0.12056023627519608|;| bridge+;+-0.658950924873352|;| gaps+;+-0.0720592588186264|;|,+;+-0.2639228105545044|;| celebrate+;+-4.235398292541504|;| diversity+;+-1.897597074508667|;|,+;+-0.13671672344207764|;| and+;+-2.2200749754119897e-06|;| enrich+;+-9999.0|;| our+;+-0.012066427618265152|;| communities+;+-2.4590110778808594|;|.+;+-0.020431164652109146|;| It+;+-3.013747215270996|;|’s+;+-0.5304436683654785|;| through+;+-0.5580611824989319|;| these+;+-0.23402749001979828|;| conversations+;+-1.0083163976669312|;| that+;+-0.07825116813182831|;| we+;+-0.06572983413934708|;| can+;+-0.7128936648368835|;| inspire+;+-1.9670941829681396|;| change+;+-0.403260201215744|;| and+;+-2.1324377059936523|;| ignite+;+-1.8157203197479248|;| a+;+-0.850806474685669|;| collective+;+-0.2604485750198364|;| spirit+;+-0.6416285634040833|;|,+;+-0.42182719707489014|;| creating+;+-9999.0|;| pathways+;+-0.877660870552063|;| to+;+-1.297119140625|;| healing+;+-0.22338148951530457|;| and+;+-0.01087826769798994|;| unity+;+-0.6180000901222229|;|.+;+-0.4035818576812744"
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance. It is this unwavering devotion that fortifies our collective spirit. United, we possess the strength to overcome any adversity. Let us rally behind one another, drawing upon our shared resolve and commitment. In the face of challenges, let’s remember that together, we can rise above, turning obstacles into opportunities, creating a legacy of triumph and hope for generations to come.","a+;+-7.896309739408025e-07|;| chance+;+-0.002222222276031971|;|.+;+-0.026875488460063934|;| It+;+-3.2807788848876953|;| is+;+-1.1375164985656738|;| this+;+-1.7176082134246826|;| unwavering+;+-0.08595555275678635|;| devotion+;+-4.8575029373168945|;| that+;+-0.09400981664657593|;| fort+;+-0.3192397952079773|;|ifies+;+-7.896309739408025e-07|;| our+;+-0.018302002921700478|;| collective+;+-0.9162836670875549|;| spirit+;+-0.231134831905365|;|.+;+-1.27151620388031|;| United+;+-3.002596855163574|;|,+;+-0.3375357389450073|;| we+;+-0.009091824293136597|;| possess+;+-3.6018619537353516|;| the+;+-0.5982828140258789|;| strength+;+-0.10460101813077927|;| to+;+-0.0020364183001220226|;| overcome+;+-1.5299122333526611|;| any+;+-0.4432176351547241|;| adversity+;+-0.3589533269405365|;|.+;+-1.4961265325546265|;| Let+;+-0.5862429141998291|;| us+;+-0.7307573556900024|;| rally+;+-1.7273625135421753|;| behind+;+-1.6247566938400269|;| one+;+-1.097891092300415|;| another+;+-1.2948405128554441e-05|;|,+;+-0.00935156550258398|;| drawing+;+-2.285945415496826|;| upon+;+-1.5732181072235107|;| our+;+-0.26984903216362|;| shared+;+-0.020420653745532036|;| resolve+;+-1.9458249807357788|;| and+;+-1.4682300090789795|;| commitment+;+-1.9714592695236206|;|.+;+-0.713246762752533|;| In+;+-1.1499196290969849|;| the+;+-1.1605992317199707|;| face+;+-0.006787723861634731|;| of+;+0.0|;| challenges+;+-1.876381754875183|;|,+;+-0.007829130627214909|;| let+;+-2.5792534351348877|;|’s+;+-2.1123242378234863|;| remember+;+-3.261876106262207|;| that+;+-0.6360729336738586|;| together+;+-0.7702926993370056|;|,+;+-0.3507232964038849|;| we+;+-0.05482970178127289|;| can+;+-1.0831623077392578|;| rise+;+-2.430060625076294|;| above+;+-0.46957167983055115|;|,+;+-0.2616439461708069|;| turning+;+-2.125383138656616|;| obstacles+;+-0.8006957173347473|;| into+;+-5.438573680294212e-06|;| opportunities+;+-0.030463019385933876|;|,+;+-1.198305368423462|;| creating+;+-4.944382190704346|;| a+;+-0.05109540373086929|;| legacy+;+-0.49856507778167725|;| of+;+-0.5073874592781067|;| triumph+;+-1.0664705038070679|;| and+;+-1.3841333389282227|;| hope+;+-2.1207568645477295|;| for+;+-0.3306228518486023|;| generations+;+-0.4067073166370392|;| to+;+-0.002349838148802519|;| come+;+-0.0008504862780682743|;|.+;+-1.0921942703134846e-05"
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow for a better understanding of immunity within our population. These advancements are vital, as they not only provide clarity but also empower individuals to make informed health choices. As research progresses, we must remain vigilant and proactive, ensuring that best practices are shared widely. Education and accessibility are paramount in our collective journey towards recovery and resilience, creating pathways to a healthier tomorrow.","for+;+-1.0936543941497803|;| a+;+-0.1837063580751419|;| better+;+-4.54701042175293|;| understanding+;+-0.0024365431163460016|;| of+;+-4.4849443838757e-06|;| immunity+;+-0.4700879752635956|;| within+;+-1.4718385934829712|;| our+;+-0.2573607563972473|;| population+;+-0.14841051399707794|;|.+;+-0.0003657362540252507|;| These+;+-1.0776695013046265|;| advancements+;+-0.7759815454483032|;| are+;+-0.7327049374580383|;| vital+;+-3.112314462661743|;|,+;+-0.8944146633148193|;| as+;+-0.3889905512332916|;| they+;+-0.016289016231894493|;| not+;+-1.3400934934616089|;| only+;+-1.9862216504407115e-05|;| provide+;+-2.122316837310791|;| clarity+;+-0.9095155000686646|;| but+;+-0.35571786761283875|;| also+;+-0.012775556184351444|;| empower+;+-0.9151133894920349|;| individuals+;+-0.2106652557849884|;| to+;+-0.7104148864746094|;| make+;+-0.02385258860886097|;| informed+;+-0.00020175233657937497|;| health+;+-3.0143465995788574|;| choices+;+-2.126938819885254|;|.+;+-0.005456320475786924|;| As+;+-1.2029954195022583|;| research+;+-4.367242336273193|;| progresses+;+-0.3076876401901245|;|,+;+-0.016130559146404266|;| we+;+-0.4792303144931793|;| must+;+-0.35329076647758484|;| remain+;+-0.34041908383369446|;| vigilant+;+-0.06370053440332413|;| and+;+-0.6545513868331909|;| proactive+;+-1.589824914932251|;|,+;+-0.09902197122573853|;| ensuring+;+-0.4500243365764618|;| that+;+-0.22752712666988373|;| best+;+-9999.0|;| practices+;+-3.054500666621607e-06|;| are+;+-0.06736550480127335|;| shared+;+-1.2726390361785889|;| widely+;+-0.1417822390794754|;|.+;+-0.11743365228176117|;| Education+;+-3.984583616256714|;| and+;+-0.5208302140235901|;| accessibility+;+-1.9495971202850342|;| are+;+-1.6791743040084839|;| paramount+;+-1.199214220046997|;| in+;+-0.8433486819267273|;| our+;+-2.354635000228882|;| collective+;+-0.3747846484184265|;| journey+;+-1.8112913370132446|;| towards+;+-1.0747594833374023|;| recovery+;+-0.7063964009284973|;| and+;+-0.0923476293683052|;| resilience+;+-0.3865787088871002|;|,+;+-1.5891847610473633|;| creating+;+-9999.0|;| pathways+;+-2.4961555004119873|;| to+;+-1.1126806735992432|;| a+;+-0.15232479572296143|;| healthier+;+-0.05323239043354988|;| tomorrow+;+-0.6894819140434265|;|.+;+-0.038241270929574966"
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology Directorate at FEMA. Today, I stand before you to share not only our progress but also our vision for a safer, more resilient nation. As we harness the power of science and innovation, every advancement will serve to protect our communities. Together, we will face the impending challenges with courage and resolve, ensuring that knowledge and collaboration remain at the forefront of our efforts.","Director+;+-0.2564678192138672|;|ate+;+-6.704273118884885e-07|;| at+;+-0.5402225255966187|;| FEMA+;+-3.058474063873291|;|.+;+-0.003184244269505143|;| Today+;+-0.023303478956222534|;|,+;+-0.0007794885314069688|;| I+;+-0.4027232527732849|;| stand+;+-1.3029942512512207|;| before+;+-0.004403294064104557|;| you+;+-1.4140441635390744e-05|;| to+;+-1.0226118564605713|;| share+;+-1.314422607421875|;| not+;+-1.9175941944122314|;| only+;+-1.4097814559936523|;| our+;+-0.17795313894748688|;| progress+;+-1.482463002204895|;| but+;+-0.01955338567495346|;| also+;+-0.2521255314350128|;| our+;+-0.32683655619621277|;| vision+;+-0.504311740398407|;| for+;+-0.07788082212209702|;| a+;+-1.1030361652374268|;| safer+;+-1.3422017097473145|;|,+;+-0.4329547584056854|;| more+;+-0.004993821028620005|;| resilient+;+-0.17976154386997223|;| nation+;+-1.980424404144287|;|.+;+-0.0001029471677611582|;| As+;+-1.0656076669692993|;| we+;+-0.002830434823408723|;| harness+;+-0.730590283870697|;| the+;+-0.34950515627861023|;| power+;+-0.033105894923210144|;| of+;+-1.9361264946837764e-07|;| science+;+-0.9458006620407104|;| and+;+-0.5830571055412292|;| innovation+;+-0.9358711242675781|;|,+;+-7.398067828034982e-05|;| every+;+-6.541853904724121|;| advancement+;+-3.9948766231536865|;| will+;+-3.763221502304077|;| serve+;+-1.425846815109253|;| to+;+-1.4215917587280273|;| protect+;+-0.7656098008155823|;| our+;+-0.2408006191253662|;| communities+;+-0.012159351259469986|;|.+;+-0.49549898505210876|;| Together+;+-0.2340238094329834|;|,+;+-0.000496436667162925|;| we+;+-0.4166151285171509|;| will+;+-0.6621637940406799|;| face+;+-3.9330055713653564|;| the+;+-0.493743896484375|;| impending+;+-6.702028751373291|;| challenges+;+-0.011541937477886677|;| with+;+-0.7615889310836792|;| courage+;+-0.721275806427002|;| and+;+-1.1383625268936157|;| resolve+;+-4.385656833648682|;|,+;+-0.0039565786719322205|;| ensuring+;+-0.34699586033821106|;| that+;+-0.1621587872505188|;| knowledge+;+-5.264093399047852|;| and+;+-1.4642786979675293|;| collaboration+;+-3.090092420578003|;| remain+;+-2.3097305297851562|;| at+;+-0.27003979682922363|;| the+;+-0.0013267839094623923|;| forefront+;+-0.036888282746076584|;| of+;+-0.0028387531638145447|;| our+;+-0.001560450647957623|;| efforts+;+-0.3850683867931366|;|.+;+-0.001191298826597631"
"No, they say worse; they say negative. They say negative. They're going to make the most of every moment, shaping perspectives that foster despair instead of hope. Yet, we possess the power to redefine this narrative. Let's counter their disheartenment with positivity—a collective resolve that radiates strength. By amplifying the voices of those who believe in progress, we can cultivate an environment where optimism flourishes, illuminating paths that lead to boundless possibilities for all.","most+;+-3.916321039199829|;| of+;+-0.19189822673797607|;| every+;+-0.7872673273086548|;| moment+;+-2.3718371391296387|;|,+;+-0.14212986826896667|;| shaping+;+-4.710336685180664|;| perspectives+;+-4.674016952514648|;| that+;+-0.8342511653900146|;| foster+;+-4.778960704803467|;| despair+;+-1.7852959632873535|;| instead+;+-1.6119303703308105|;| of+;+-7.493430894101039e-05|;| hope+;+-0.04087686911225319|;|.+;+-0.0001439459010725841|;| Yet+;+-0.4490971267223358|;|,+;+-0.0870509147644043|;| we+;+-0.6414329409599304|;| possess+;+-3.0857608318328857|;| the+;+-0.03583185747265816|;| power+;+-0.0909312292933464|;| to+;+-0.00022594700567424297|;| redefine+;+-1.3439524173736572|;| this+;+-1.0150337219238281|;| narrative+;+-0.1853189915418625|;|.+;+-0.15791292488574982|;| Let's+;+-3.146467685699463|;| counter+;+-2.1286046504974365|;| their+;+-3.6329691410064697|;| dis+;+-4.259093284606934|;|he+;+-2.8630237579345703|;|arten+;+-1.4498052223643754e-05|;|ment+;+-0.8982455730438232|;| with+;+-0.009119461290538311|;| positivity+;+-1.9866905212402344|;|—a+;+-6.596777439117432|;| collective+;+-1.4878358840942383|;| resolve+;+-2.3180055618286133|;| that+;+-1.015021562576294|;| radi+;+-3.9450337886810303|;|ates+;+-3.8889261304575484e-06|;| strength+;+-0.19956569373607635|;|.+;+-0.44709286093711853|;| By+;+-1.8050801753997803|;| ampl+;+-2.1230783462524414|;|ifying+;+0.0|;| the+;+-1.5035821199417114|;| voices+;+-0.5075819492340088|;| of+;+-0.0371418222784996|;| those+;+-1.0097731351852417|;| who+;+-0.30186304450035095|;| believe+;+-1.3325200080871582|;| in+;+-0.02463054098188877|;| progress+;+-1.5134848356246948|;|,+;+-0.05505424737930298|;| we+;+-0.004647284280508757|;| can+;+-0.1808966100215912|;| cultivate+;+-2.3385252952575684|;| an+;+-0.40058469772338867|;| environment+;+-0.7678839564323425|;| where+;+-0.23142097890377045|;| optimism+;+-0.23438534140586853|;| flour+;+-0.8644632697105408|;|ishes+;+-9.088346359931165e-07|;|,+;+-0.246134951710701|;| illuminating+;+-1.8520264625549316|;| paths+;+-1.130904197692871|;| that+;+-1.794602394104004|;| lead+;+-0.2975188195705414|;| to+;+-1.7253289222717285|;| bound+;+-9999.0|;|less+;+-1.9361264946837764e-07|;| possibilities+;+-0.22768434882164001|;| for+;+-1.5266733169555664|;| all+;+-0.12687748670578003|;|.+;+-0.0013576137134805322"
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, fraught with uncertainty. This revival is not merely about jobs; it embodies the spirit of American ingenuity and tenacity. As we invest in technology and workforce development, we create opportunities for everyone to thrive. Together, let’s forge a future that honors hard work, stimulates innovation, and cultivates a sense of pride in the products we create and the values we uphold.","know+;+-0.01898520067334175|;|,+;+-0.0005259881727397442|;| fra+;+-3.287592887878418|;|ught+;+-7.896309739408025e-07|;| with+;+0.0|;| uncertainty+;+-1.456196665763855|;|.+;+-0.011365159414708614|;| This+;+-3.1375679969787598|;| revival+;+-1.6877617835998535|;| is+;+-0.5537269115447998|;| not+;+-0.12637996673583984|;| merely+;+-0.5712090134620667|;| about+;+-0.38574790954589844|;| jobs+;+-2.249384880065918|;|;+;+-0.12485294044017792|;| it+;+-0.3132782578468323|;| embodies+;+-2.1694893836975098|;| the+;+-1.844421148300171|;| spirit+;+-0.18765290081501007|;| of+;+-0.0009325406281277537|;| American+;+-0.6213627457618713|;| ingenuity+;+-0.02794279158115387|;| and+;+-0.7020925879478455|;| ten+;+-1.6047589778900146|;|acity+;+-9.014684110297821e-06|;|.+;+-0.0003146088565699756|;| As+;+-1.333939552307129|;| we+;+-0.24876993894577026|;| invest+;+-1.010060429573059|;| in+;+-0.0001710014621494338|;| technology+;+-1.890957236289978|;| and+;+-0.014257295988500118|;| workforce+;+-1.4442874193191528|;| development+;+-0.09398853778839111|;|,+;+-1.0802738870552275e-05|;| we+;+-0.3042517900466919|;| create+;+-3.240447998046875|;| opportunities+;+-0.8873549699783325|;| for+;+-1.5140661001205444|;| everyone+;+-4.172300338745117|;| to+;+-2.3170838356018066|;| thrive+;+-0.804685115814209|;|.+;+-0.008279211819171906|;| Together+;+-1.0663644075393677|;|,+;+-0.00016063073417171836|;| let+;+-1.229981780052185|;|’s+;+-0.3132738173007965|;| forge+;+-2.1286048889160156|;| a+;+-0.4410933554172516|;| future+;+-1.1402487754821777|;| that+;+-2.62788724899292|;| honors+;+-0.6376418471336365|;| hard+;+-5.783568382263184|;| work+;+-0.00034845535992644727|;|,+;+-0.7154017090797424|;| stimulates+;+-4.284222602844238|;| innovation+;+-1.524569034576416|;|,+;+-2.4034345187828876e-05|;| and+;+-5.319370302458992e-06|;| cultiv+;+-3.8652586936950684|;|ates+;+-6.749814019713085e-06|;| a+;+-0.6322392225265503|;| sense+;+-1.2089143991470337|;| of+;+-9.088346359931165e-07|;| pride+;+-0.022889135405421257|;| in+;+-0.08372180908918381|;| the+;+-2.0304760932922363|;| products+;+-0.14106734097003937|;| we+;+-0.10028301179409027|;| create+;+-0.2978835105895996|;| and+;+-1.6315656900405884|;| the+;+-0.47198715806007385|;| values+;+-1.6802659034729004|;| we+;+-0.006005463656038046|;| uphold+;+-0.05839071795344353|;|.+;+-0.0003948072553612292"
"At the same time, we know that mortality and the fatalities that we're facing across our nation demand our urgent attention. Each statistic represents not just a number, but a life deeply cherished by families, friends, and communities. In this moment of profound sorrow, let us honor their memory by intensifying our commitment to safeguarding public health. It’s imperative that we unite our efforts, fostering an environment of compassion, understanding, and proactive action.","our+;+-1.8426260948181152|;| nation+;+-0.09553835541009903|;| demand+;+-2.500002861022949|;| our+;+-0.24291250109672546|;| urgent+;+-2.100929021835327|;| attention+;+-0.0027784891426563263|;|.+;+-0.5250336527824402|;| Each+;+-0.349794864654541|;| statistic+;+-0.8460665941238403|;| represents+;+-0.2857148051261902|;| not+;+-2.700254201889038|;| just+;+-0.041015900671482086|;| a+;+-0.15105094015598297|;| number+;+-0.0024609139654785395|;|,+;+-0.18067292869091034|;| but+;+-4.320199877838604e-07|;| a+;+-0.00968844536691904|;| life+;+-0.4458666145801544|;| deeply+;+-3.974090576171875|;| cherished+;+-1.4417963027954102|;| by+;+-1.7692217826843262|;| families+;+-0.6877458691596985|;|,+;+-2.7053186893463135|;| friends+;+-0.026454610750079155|;|,+;+-1.5451681974809617e-05|;| and+;+-0.00018565983918961138|;| communities+;+-0.008190304040908813|;|.+;+-0.002804395044222474|;| In+;+-1.4243006706237793|;| this+;+-1.0796170234680176|;| moment+;+-0.6000174283981323|;| of+;+-0.05490327253937721|;| profound+;+-1.9032812118530273|;| sorrow+;+-0.8096108436584473|;|,+;+-0.007617275230586529|;| let+;+-1.1003434658050537|;| us+;+-0.06272358447313309|;| honor+;+-1.3396888971328735|;| their+;+-0.46768712997436523|;| memory+;+-2.263033866882324|;| by+;+-0.1412075012922287|;| intens+;+-4.529905796051025|;|ifying+;+-3.130576806142926e-05|;| our+;+-8.85235276655294e-05|;| commitment+;+-1.201723337173462|;| to+;+-0.0019644396379590034|;| safeguarding+;+-2.1534438133239746|;| public+;+-0.8122562170028687|;| health+;+-5.300083648762666e-05|;|.+;+-0.04403252527117729|;| It+;+-3.1695163249969482|;|’s+;+-1.1468267440795898|;| imperative+;+-0.9938719868659973|;| that+;+-0.25994759798049927|;| we+;+-0.004205544013530016|;| unite+;+-1.7054686546325684|;| our+;+-1.5269958972930908|;| efforts+;+-0.5467467904090881|;|,+;+-0.06348687410354614|;| fostering+;+-2.412811040878296|;| an+;+-3.966383934020996|;| environment+;+-0.20065586268901825|;| of+;+-0.7861075401306152|;| compassion+;+-0.2505472004413605|;|,+;+-1.155839443206787|;| understanding+;+-0.6819605231285095|;|,+;+-1.0802738870552275e-05|;| and+;+-9.088346359931165e-07|;| proactive+;+-1.5474127531051636|;| action+;+-1.7543678283691406|;|.+;+-1.2633070945739746"
