Mimicking,Log_prob
"But, for now, the best advice that we can give for people is to speak openly and honestly with their loved ones. Communication is not just a bridge; it’s a lifeline in these tumultuous times. Remember, sharing fears and hopes fosters understanding and compassion. Each conversation can be a stepping stone toward healing, uniting us in our shared humanity as we navigate through uncertainty together. Stay connected, stay strong—together, we will prevail.","open+;+-1.2301926612854004|;|ly+;+-1.0445127372804563e-05|;| and+;+-0.441613107919693|;| honestly+;+-0.08002199232578278|;| with+;+-0.2947496771812439|;| their+;+-0.6348932981491089|;| loved+;+-0.059518903493881226|;| ones+;+0.0|;|.+;+-0.5828589200973511|;| Communication+;+-0.38381409645080566|;| is+;+-0.2145039439201355|;| not+;+-5.508232116699219|;| just+;+-0.41271916031837463|;| a+;+-0.3036405146121979|;| bridge+;+-1.1410326957702637|;|;+;+-0.22268550097942352|;| it+;+-0.3132670223712921|;|’s+;+-0.2038043737411499|;| a+;+-0.3309181034564972|;| lif+;+-0.010609379969537258|;|eline+;+-0.0006657334160991013|;| in+;+-1.2798547744750977|;| these+;+-0.42599377036094666|;| tumult+;+-3.059314727783203|;|uous+;+-1.9361264946837764e-07|;| times+;+-0.0006064103217795491|;|.+;+-0.0020795976743102074|;| Remember+;+-3.7072079181671143|;|,+;+-0.01709124632179737|;| sharing+;+-0.8179265260696411|;| fears+;+-2.08954119682312|;| and+;+-0.3995410203933716|;| hopes+;+-0.7644635438919067|;| fosters+;+-1.730832576751709|;| understanding+;+-0.5770026445388794|;| and+;+-0.5872708559036255|;| compassion+;+-2.618159770965576|;|.+;+-0.12935219705104828|;| Each+;+-3.593475341796875|;| conversation+;+-0.15029874444007874|;| can+;+-1.1963249444961548|;| be+;+-1.3924055099487305|;| a+;+-0.019843026995658875|;| stepping+;+-1.6414387226104736|;| stone+;+-0.0018247656989842653|;| toward+;+-0.45978280901908875|;| healing+;+-0.18573182821273804|;|,+;+-0.31699106097221375|;| un+;+-4.224617958068848|;|iting+;+-0.04095890745520592|;| us+;+-0.3201553523540497|;| in+;+-0.27287599444389343|;| our+;+-0.44916751980781555|;| shared+;+-0.25357091426849365|;| humanity+;+-1.1882293224334717|;| as+;+-3.032849073410034|;| we+;+-8.637786231702194e-05|;| navigate+;+-0.019546959549188614|;| through+;+-2.077674388885498|;| uncertainty+;+-0.3599454164505005|;| together+;+-0.714814305305481|;|.+;+-1.0143057107925415|;| Stay+;+-2.3193352222442627|;| connected+;+-0.19436490535736084|;|,+;+-0.24630054831504822|;| stay+;+-1.1080548763275146|;| strong+;+-1.0878602266311646|;|—+;+-3.1437835693359375|;|t+;+-0.9759472608566284|;|ogether+;+-3.7697225252486533e-06|;|,+;+-0.1146177351474762|;| we+;+-0.013233877718448639|;| will+;+-0.36598286032676697|;| prevail+;+-1.1769156455993652|;|.+;+-9.722539834911004e-05"
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance. They underestimate our resolve, thinking they can forge a path of discord among us. But let them try; they will find that our unity is an unyielding fortress. Each challenge we face only strengthens our bond, solidifying our commitment to one another and to the ideals we hold dear. Together, we will rise—undaunted and victorious.","a+;+-5.512236498361744e-07|;| chance+;+-0.004121261648833752|;|.+;+-0.01910567097365856|;| They+;+-2.216076135635376|;| underestimate+;+-0.6880175471305847|;| our+;+-1.5267798900604248|;| resolve+;+-0.24523404240608215|;|,+;+-0.0633150190114975|;| thinking+;+-1.9374864101409912|;| they+;+-0.5656958222389221|;| can+;+-0.00039968726923689246|;| forge+;+-9999.0|;| a+;+-2.346534252166748|;| path+;+-0.43025434017181396|;| of+;+-1.5831571817398071|;| discord+;+-1.6739014387130737|;| among+;+-0.5927494764328003|;| us+;+-0.0010249509941786528|;|.+;+-0.0038024536333978176|;| But+;+-0.22262825071811676|;| let+;+-2.073150634765625|;| them+;+-1.853774070739746|;| try+;+-0.6837942004203796|;|;+;+-0.8891667127609253|;| they+;+-1.4225733280181885|;| will+;+-0.13580110669136047|;| find+;+-0.33838871121406555|;| that+;+-0.958361029624939|;| our+;+-1.082162857055664|;| unity+;+-0.01858837530016899|;| is+;+-0.05893255025148392|;| an+;+-1.3160568475723267|;| un+;+-0.21710005402565002|;|yield+;+-1.517256498336792|;|ing+;+-1.5213274309644476e-05|;| fortress+;+-0.2436518371105194|;|.+;+-0.14455243945121765|;| Each+;+-3.022892475128174|;| challenge+;+-1.4822168350219727|;| we+;+-0.43572112917900085|;| face+;+-0.014776128344237804|;| only+;+-0.13727648556232452|;| strengthens+;+-0.398112028837204|;| our+;+-0.10248381644487381|;| bond+;+-0.5623501539230347|;|,+;+-0.08101836591959|;| solid+;+-4.306172847747803|;|ifying+;+-0.04316246509552002|;| our+;+-0.15661287307739258|;| commitment+;+-0.6008318662643433|;| to+;+-0.02416018210351467|;| one+;+-0.17313261330127716|;| another+;+-2.2200749754119897e-06|;| and+;+-0.43934983015060425|;| to+;+-0.5454265475273132|;| the+;+-0.09065853804349899|;| ideals+;+-0.5209274291992188|;| we+;+-0.22803877294063568|;| hold+;+-0.3951597511768341|;| dear+;+-0.009902938269078732|;|.+;+-0.08488108962774277|;| Together+;+-0.04140152782201767|;|,+;+-0.0005152635276317596|;| we+;+-0.00772989634424448|;| will+;+-0.9716867208480835|;| rise+;+-0.635280966758728|;|—+;+-3.816622257232666|;|unda+;+-2.236025810241699|;|unted+;+-5.512236498361744e-07|;| and+;+-0.3000984489917755|;| victorious+;+-3.502195358276367|;|.+;+-0.0005692371050827205"
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow for a clearer understanding of who has been exposed to the virus and is potentially immune. This crucial step will not only ensure better tracking of infection rates but also assist in safely reopening our communities. We aim to empower Americans with knowledge, enabling them to make informed decisions about their health as we navigate these unprecedented times.","for+;+-1.1185097694396973|;| a+;+-0.32686689496040344|;| clearer+;+-0.7078036069869995|;| understanding+;+-0.03735441341996193|;| of+;+-2.5776860184123507e-06|;| who+;+-2.487882614135742|;| has+;+-0.15561407804489136|;| been+;+-0.12812574207782745|;| exposed+;+-0.07471345365047455|;| to+;+-0.09054474532604218|;| the+;+-0.0034224740229547024|;| virus+;+-0.004632215015590191|;| and+;+-0.3700784742832184|;| is+;+-4.666160583496094|;| potentially+;+-0.565046489238739|;| immune+;+-0.0023886142298579216|;|.+;+-0.009327821433544159|;| This+;+-0.16787271201610565|;| crucial+;+-2.2616806030273438|;| step+;+-0.441039502620697|;| will+;+-0.8244308233261108|;| not+;+-0.8194546103477478|;| only+;+-0.0006322591798380017|;| ensure+;+-9999.0|;| better+;+-1.5412962436676025|;| tracking+;+-2.6364386081695557|;| of+;+-0.10330946743488312|;| infection+;+-3.234421968460083|;| rates+;+-0.04286135360598564|;| but+;+-0.03425849229097366|;| also+;+-0.22464236617088318|;| assist+;+-2.9884727001190186|;| in+;+-0.056630391627550125|;| safely+;+-3.036240577697754|;| reopening+;+-0.923021137714386|;| our+;+-0.4189206659793854|;| communities+;+-0.25287574529647827|;|.+;+-0.023198885843157768|;| We+;+-1.9233065843582153|;| aim+;+-4.96663761138916|;| to+;+-0.0344630628824234|;| empower+;+-0.7647683620452881|;| Americans+;+-1.3522676229476929|;| with+;+-0.03457798436284065|;| knowledge+;+-0.577752411365509|;|,+;+-0.16051514446735382|;| enabling+;+-1.6536506414413452|;| them+;+-0.7835516333580017|;| to+;+-0.00020401719666551799|;| make+;+-0.17957089841365814|;| informed+;+-0.0007925973040983081|;| decisions+;+-0.09001312404870987|;| about+;+-0.9208928942680359|;| their+;+-0.014341193251311779|;| health+;+-0.0017162315780296922|;| as+;+-3.434816360473633|;| we+;+-0.010206478647887707|;| navigate+;+-0.24936994910240173|;| these+;+-0.845452070236206|;| unprecedented+;+-0.35173526406288147|;| times+;+-0.083087258040905|;|.+;+-0.6972836256027222"
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology Directorate at the Department of Homeland Security. Today, we’re here to discuss vital advancements in our ongoing fight against this unprecedented challenge. Our team has been diligently analyzing data, ensuring that we're not only reacting but proactively enhancing our strategies. It’s crucial that we remain steadfast in our efforts and united in our resolve to safeguard the American people.","Director+;+-0.30872732400894165|;|ate+;+-1.8624639324116288e-06|;| at+;+-0.04163047671318054|;| the+;+-0.000873347744345665|;| Department+;+-0.000565541791729629|;| of+;+-3.4121114822482923e-06|;| Homeland+;+-0.0015249757561832666|;| Security+;+-4.320199877838604e-07|;|.+;+-9.662937372922897e-05|;| Today+;+-0.030472036451101303|;|,+;+-0.00010950337309623137|;| we+;+-2.898573875427246|;|’re+;+-1.4316868782043457|;| here+;+-0.2929933965206146|;| to+;+-0.008795143105089664|;| discuss+;+-0.4418927729129791|;| vital+;+-3.341933012008667|;| advancements+;+-0.9205424189567566|;| in+;+-0.22644761204719543|;| our+;+-0.030230812728405|;| ongoing+;+-1.2869189977645874|;| fight+;+-1.7849465608596802|;| against+;+-0.0002319071936653927|;| this+;+-1.4273805618286133|;| unprecedented+;+-1.0438289642333984|;| challenge+;+-0.7409387826919556|;|.+;+-0.0027834810316562653|;| Our+;+-1.4627587795257568|;| team+;+-0.9995224475860596|;| has+;+-0.028849493712186813|;| been+;+-0.45074892044067383|;| diligently+;+-0.931037187576294|;| analyzing+;+-1.1000443696975708|;| data+;+-0.23242542147636414|;|,+;+-0.653161346912384|;| ensuring+;+-3.7176265716552734|;| that+;+-0.15469855070114136|;| we're+;+-4.707467079162598|;| not+;+-0.9870302677154541|;| only+;+-0.4894719123840332|;| reacting+;+-3.0366320610046387|;| but+;+-0.30995893478393555|;| proactively+;+-0.6462308764457703|;| enhancing+;+-3.4037861824035645|;| our+;+-0.024075822904706|;| strategies+;+-0.469666063785553|;|.+;+-0.06221247464418411|;| It+;+-1.9530493021011353|;|’s+;+-0.1802530288696289|;| crucial+;+-1.5502763986587524|;| that+;+-0.5129783153533936|;| we+;+-0.03658583015203476|;| remain+;+-1.0403941869735718|;| steadfast+;+-1.841984748840332|;| in+;+-1.2442452907562256|;| our+;+-0.015145099721848965|;| efforts+;+-2.1457855701446533|;| and+;+-3.180406332015991|;| united+;+-1.8028761148452759|;| in+;+-0.36492788791656494|;| our+;+-0.6010664105415344|;| resolve+;+-0.6886774301528931|;| to+;+-0.492134690284729|;| safeguard+;+-1.6412405967712402|;| the+;+-0.5425832867622375|;| American+;+-1.1195982694625854|;| people+;+-0.4681567847728729|;|.+;+-0.07943430542945862"
"No, they say worse; they say negative. They say negative. They're going to make the situation seem dire, but it's crucial to remember that perception can distort reality. The truth is found in the numbers, in the stories of resilience and recovery that lie just beneath the headlines. In these times of uncertainty, let us focus on solidarity and compassion. Together, we can transform doubt into hope and fear into strength.","s+;+-1.577001929283142|;|ituation+;+-7.314625690924004e-05|;| seem+;+-0.5443544983863831|;| dire+;+-0.606685221195221|;|,+;+-0.03058604523539543|;| but+;+-2.855032444000244|;| it's+;+-5.666682243347168|;| crucial+;+-0.9939897656440735|;| to+;+-0.23385003209114075|;| remember+;+-0.3662225008010864|;| that+;+-0.11641436815261841|;| perception+;+-1.8141400814056396|;| can+;+-1.1452406644821167|;| distort+;+-2.8260953426361084|;| reality+;+-0.009132571518421173|;|.+;+-0.000808082812000066|;| The+;+-1.7475600242614746|;| truth+;+-1.1461725234985352|;| is+;+-0.8249361515045166|;| found+;+-4.987555503845215|;| in+;+-0.27139946818351746|;| the+;+-0.32258957624435425|;| numbers+;+-3.3536064624786377|;|,+;+-0.19925174117088318|;| in+;+-0.2314710170030594|;| the+;+-0.016666589304804802|;| stories+;+-1.7475605010986328|;| of+;+-0.0357995368540287|;| resilience+;+-0.03511068597435951|;| and+;+-0.7589700818061829|;| recovery+;+-1.3527171611785889|;| that+;+-1.0646038055419922|;| lie+;+-9999.0|;| just+;+-2.746096611022949|;| beneath+;+-0.06485272943973541|;| the+;+-0.0024963486939668655|;| headlines+;+-5.506252288818359|;|.+;+-0.0007811574032530189|;| In+;+-9999.0|;| these+;+-2.3401846885681152|;| times+;+-2.8558759689331055|;| of+;+-1.7020823955535889|;| uncertainty+;+-0.06088082492351532|;|,+;+-0.0013635702198371291|;| let+;+-2.2127628326416016|;| us+;+-0.16252200305461884|;| focus+;+-0.9814492464065552|;| on+;+-0.09847311675548553|;| solidarity+;+-5.001970291137695|;| and+;+-0.7157192826271057|;| compassion+;+-4.023152828216553|;|.+;+-4.575259208679199|;| Together+;+-0.235647514462471|;|,+;+-0.0013489264529198408|;| we+;+-0.023978643119335175|;| can+;+-0.321277379989624|;| transform+;+-2.665297031402588|;| doubt+;+-3.4258761405944824|;| into+;+-5.919942486798391e-05|;| hope+;+-0.09802684932947159|;| and+;+-1.821567177772522|;| fear+;+-2.1851391792297363|;| into+;+-2.1008713702030946e-06|;| strength+;+-1.3446409702301025|;|.+;+-0.5576308965682983"
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, rather dire. Yet, in the face of adversity, American ingenuity shines through. Factories are buzzing again, jobs are being created, and communities are rallying. It's not just about numbers—this resurgence embodies resilience, hope, and an unwavering belief that we can rise above challenges. Together, we are building a stronger, more self-sufficient future.","know+;+-0.015185016207396984|;|,+;+-0.001706247916445136|;| rather+;+-1.3927693367004395|;| dire+;+-2.0782485008239746|;|.+;+-0.26843875646591187|;| Yet+;+-0.7321536540985107|;|,+;+-0.23391249775886536|;| in+;+-3.2391562461853027|;| the+;+-0.19102416932582855|;| face+;+-0.022508757188916206|;| of+;+0.0|;| adversity+;+-0.4313533306121826|;|,+;+-0.0014151156647130847|;| American+;+-1.239282488822937|;| ingenuity+;+-0.13282859325408936|;| shines+;+-0.6716151237487793|;| through+;+-0.5867452025413513|;|.+;+-0.12951454520225525|;| Fact+;+-1.5532346963882446|;|ories+;+0.0|;| are+;+-0.0444946363568306|;| buzzing+;+-1.650282621383667|;| again+;+-1.3130452632904053|;|,+;+-0.0479443222284317|;| jobs+;+-1.0915173292160034|;| are+;+-0.01740596629679203|;| being+;+-0.3248277008533478|;| created+;+-0.07581200450658798|;|,+;+-0.007358259987086058|;| and+;+-0.00015407454338856041|;| communities+;+-0.7828708291053772|;| are+;+-0.004961562342941761|;| rally+;+-1.385452389717102|;|ing+;+0.0|;|.+;+-1.4450657367706299|;| It's+;+-2.3050594329833984|;| not+;+-2.5734660625457764|;| just+;+-0.5871622562408447|;| about+;+-0.061312463134527206|;| numbers+;+-0.09568462520837784|;|—+;+-2.8202455043792725|;|this+;+-3.779094934463501|;| resurgence+;+-1.2210416793823242|;| embodies+;+-1.4527604579925537|;| resilience+;+-1.3010374307632446|;|,+;+-0.7472051978111267|;| hope+;+-1.322499394416809|;|,+;+-0.02248031459748745|;| and+;+-0.0003790760529227555|;| an+;+-2.4833600521087646|;| unwavering+;+-0.10970190912485123|;| belief+;+-1.0529370307922363|;| that+;+-1.502489447593689|;| we+;+-0.7755895853042603|;| can+;+-0.12700338661670685|;| rise+;+-2.1894421577453613|;| above+;+-1.2974237203598022|;| challenges+;+-0.5909416675567627|;|.+;+-0.25754642486572266|;| Together+;+-0.07894036173820496|;|,+;+-0.00016218038217630237|;| we+;+-0.15417756140232086|;| are+;+-0.6094366312026978|;| building+;+-2.296720027923584|;| a+;+-0.02767103537917137|;| stronger+;+-0.9176635146141052|;|,+;+-0.9395188689231873|;| more+;+-0.02673669159412384|;| self+;+-0.5691723823547363|;|-s+;+-0.8259419798851013|;|ufficient+;+-0.0013442812487483025|;| future+;+-0.2133750319480896|;|.+;+-3.42739200592041"
"At the same time, we know that mortality and the fatalities that we're facing across the nation are harrowing. Every lost life represents a cherished soul, a family grieving in silence. It's imperative we recognize the profound emotional toll this crisis has imprinted upon our communities. Together, we must rally, support one another, and adhere to health protocols, ensuring we protect not just the living but also honor those we've lost along this tumultuous journey.","the+;+-0.22315922379493713|;| nation+;+-0.018238557502627373|;| are+;+-0.31426045298576355|;| har+;+-4.402247428894043|;|rowing+;+-0.00014478032244369388|;|.+;+-1.722083568572998|;| Every+;+-2.394857168197632|;| lost+;+-2.544369697570801|;| life+;+-0.0028861870523542166|;| represents+;+-1.400327205657959|;| a+;+-0.23254936933517456|;| cherished+;+-3.888218641281128|;| soul+;+-2.303401231765747|;|,+;+-0.07953504472970963|;| a+;+-0.1339166760444641|;| family+;+-0.6597932577133179|;| grieving+;+-4.092162132263184|;| in+;+-1.9461627006530762|;| silence+;+-0.24029169976711273|;|.+;+-0.4557472765445709|;| It's+;+-2.5959746837615967|;| imperative+;+-1.0403015613555908|;| we+;+-1.5445008277893066|;| recognize+;+-2.6222071647644043|;| the+;+-0.34882888197898865|;| profound+;+-1.8867108821868896|;| emotional+;+-3.1378939151763916|;| toll+;+-0.18903867900371552|;| this+;+-0.2171340137720108|;| crisis+;+-0.7639296650886536|;| has+;+-0.577942430973053|;| im+;+-7.108891487121582|;|printed+;+-2.045823566731997e-05|;| upon+;+-1.4159154891967773|;| our+;+-0.36952900886535645|;| communities+;+-0.06683019548654556|;|.+;+-0.011611584573984146|;| Together+;+-2.209023952484131|;|,+;+-0.0012780919205397367|;| we+;+-0.13108962774276733|;| must+;+-0.09609251469373703|;| rally+;+-2.1468963623046875|;|,+;+-1.1411411762237549|;| support+;+-3.0936059951782227|;| one+;+-0.07207146286964417|;| another+;+-1.981667537620524e-06|;|,+;+-0.021917518228292465|;| and+;+-0.006008905824273825|;| adhere+;+-2.4390923976898193|;| to+;+-0.08270353823900223|;| health+;+-3.1523821353912354|;| protocols+;+-1.6884876489639282|;|,+;+-0.7751389741897583|;| ensuring+;+-0.7691784501075745|;| we+;+-1.5947511196136475|;| protect+;+-3.0944900512695312|;| not+;+-0.9819408655166626|;| just+;+-0.47520411014556885|;| the+;+-4.609354496002197|;| living+;+-0.35736384987831116|;| but+;+-0.7589406371116638|;| also+;+-1.089357852935791|;| honor+;+-0.10406080633401871|;| those+;+-0.4756770730018616|;| we've+;+-0.5087041854858398|;| lost+;+-1.073254108428955|;| along+;+-2.093625068664551|;| this+;+-0.6933191418647766|;| tumult+;+-2.066800594329834|;|uous+;+0.0|;| journey+;+-0.03289782628417015|;|.+;+-0.006226086989045143"
"So when I got $700 billion, and then $716 billion -- and this year, it's $740 billion -- it’s imperative to recognize that these allocations are more than mere figures on a balance sheet. They represent a commitment to our national security and the welfare of our communities. Each dollar is a testament to our resolve, ensuring that we provide our brave men and women the resources they need to safeguard freedom and build a brighter future.","$+;+-0.03640493005514145|;|740+;+-0.2294163703918457|;| billion+;+-1.9361264946837764e-07|;| --+;+-0.41667041182518005|;| it+;+-1.8919697999954224|;|’s+;+-0.1707298755645752|;| imperative+;+-2.5629196166992188|;| to+;+-0.42304205894470215|;| recognize+;+-0.637346625328064|;| that+;+-0.46070197224617004|;| these+;+-0.3301975727081299|;| allocations+;+-3.6475093364715576|;| are+;+-0.479457288980484|;| more+;+-3.083273410797119|;| than+;+-6.704273118884885e-07|;| mere+;+-0.23503240942955017|;| figures+;+-0.9760230779647827|;| on+;+-0.6427042484283447|;| a+;+-0.014483846724033356|;| balance+;+-0.49344760179519653|;| sheet+;+-6.704273118884885e-07|;|.+;+-0.4291086196899414|;| They+;+-0.06103616580367088|;| represent+;+-0.19542859494686127|;| a+;+-1.0479249954223633|;| commitment+;+-0.17289498448371887|;| to+;+-0.25760653614997864|;| our+;+-0.7747965455055237|;| national+;+-0.38122910261154175|;| security+;+-0.1864299327135086|;| and+;+-1.8057647943496704|;| the+;+-0.42090556025505066|;| welfare+;+-1.5670379400253296|;| of+;+-1.0280383548888494e-06|;| our+;+-0.22067110240459442|;| communities+;+-5.620734691619873|;|.+;+-0.019429581239819527|;| Each+;+-0.9823082685470581|;| dollar+;+-0.04545135796070099|;| is+;+-0.6737170219421387|;| a+;+-0.30328020453453064|;| testament+;+-0.8864179253578186|;| to+;+-0.003803049447014928|;| our+;+-0.39217692613601685|;| resolve+;+-0.48014745116233826|;|,+;+-0.18489696085453033|;| ensuring+;+-1.1756917238235474|;| that+;+-0.20139501988887787|;| we+;+-0.33664295077323914|;| provide+;+-5.112735271453857|;| our+;+-0.9002969264984131|;| brave+;+-1.2562967538833618|;| men+;+-0.45018917322158813|;| and+;+-3.128163257315464e-07|;| women+;+0.0|;| the+;+-4.93735933303833|;| resources+;+-0.16661448776721954|;| they+;+-0.046605926007032394|;| need+;+-0.16656766831874847|;| to+;+-0.056004106998443604|;| safeguard+;+-1.8731967210769653|;| freedom+;+-4.308159351348877|;| and+;+-0.11924336850643158|;| build+;+-5.28436803817749|;| a+;+-0.05032780021429062|;| brighter+;+-0.4643869400024414|;| future+;+-0.08187844604253769|;|.+;+-0.041221942752599716"
"Today, I am proudly announcing six brand-new initiatives to propel this new era of American ingenuity and resilience. These initiatives are not merely policies; they embody our collective vision for a brighter future. By investing in education, technology, and sustainable practices, we are unlocking the potential within every American. Together, we will foster innovation, create jobs, and ensure that progress flourishes in a manner that honors the spirit of our great nation.","ing+;+-3.8080942630767822|;|enu+;+0.0|;|ity+;+0.0|;| and+;+-0.19452497363090515|;| resilience+;+-0.0777929276227951|;|.+;+-0.09963622689247131|;| These+;+-0.15836560726165771|;| initiatives+;+-0.08918427675962448|;| are+;+-0.5723593831062317|;| not+;+-1.973114252090454|;| merely+;+-0.7339432835578918|;| policies+;+-1.8439513444900513|;|;+;+-0.07197341322898865|;| they+;+-0.006070998962968588|;| embody+;+-2.4647958278656006|;| our+;+-0.22896914184093475|;| collective+;+-0.7506704330444336|;| vision+;+-3.8908464908599854|;| for+;+-0.0967612937092781|;| a+;+-0.05903346464037895|;| brighter+;+-0.19547663629055023|;| future+;+-0.16589955985546112|;|.+;+-0.2712116837501526|;| By+;+-1.8070679903030396|;| investing+;+-0.3892253637313843|;| in+;+-0.00029613598599098623|;| education+;+-1.891035556793213|;|,+;+-0.003402524860575795|;| technology+;+-1.3832879066467285|;|,+;+-0.0019323242595419288|;| and+;+-0.28803521394729614|;| sustainable+;+-0.7870041131973267|;| practices+;+-0.40591976046562195|;|,+;+-2.463036435074173e-05|;| we+;+-0.026875140145421028|;| are+;+-0.8944649696350098|;| unlocking+;+-5.521332740783691|;| the+;+-1.2756139039993286|;| potential+;+-0.12810854613780975|;| within+;+-2.0571248531341553|;| every+;+-0.31797513365745544|;| American+;+-1.1550272703170776|;|.+;+-0.07478611916303635|;| Together+;+-0.21210679411888123|;|,+;+-0.00048310417332686484|;| we+;+-0.029276762157678604|;| will+;+-0.1722877025604248|;| foster+;+-1.087802529335022|;| innovation+;+-0.07515031099319458|;|,+;+-0.27768322825431824|;| create+;+-0.4797808527946472|;| jobs+;+-0.049441054463386536|;|,+;+-0.00032271104282699525|;| and+;+-0.00012035090912831947|;| ensure+;+-0.773511528968811|;| that+;+-0.04038490355014801|;| progress+;+-7.403133869171143|;| flour+;+-9999.0|;|ishes+;+-1.0280383548888494e-06|;| in+;+-0.36839866638183594|;| a+;+-9.532857894897461|;| manner+;+-1.0383789539337158|;| that+;+-0.023859454318881035|;| honors+;+-4.665473937988281|;| the+;+-2.506474494934082|;| spirit+;+-0.6927951574325562|;| of+;+-0.038249991834163666|;| our+;+-0.25195029377937317|;| great+;+-0.07173066586256027|;| nation+;+-0.0024938490241765976|;|.+;+-0.0012929741060361266"
"And what you're seeing now with this order is that we're going to be able to implement strategies that prioritize health without sacrificing our economic stability. The careful consideration of reopening guidelines will pave the way for a gradual return to normalcy. Citizens must remain vigilant, adhering to practices that have proven effective, as we collectively navigate these uncharted waters. Together, we will emerge stronger and more resilient in the face of challenges ahead.","to+;+-3.130576806142926e-05|;| implement+;+-1.5686241388320923|;| strategies+;+-3.0204885005950928|;| that+;+-0.003178901970386505|;| prioritize+;+-1.227830171585083|;| health+;+-4.327479362487793|;| without+;+-2.2748398780822754|;| sacrificing+;+-0.33777302503585815|;| our+;+-0.9359552264213562|;| economic+;+-0.45130646228790283|;| stability+;+-1.889902114868164|;|.+;+-0.0017365860985592008|;| The+;+-2.4155821800231934|;| careful+;+-3.189983367919922|;| consideration+;+-4.752706527709961|;| of+;+-0.29444852471351624|;| reopening+;+-3.2289786338806152|;| guidelines+;+-3.0129499435424805|;| will+;+-1.654372215270996|;| pave+;+-4.162667751312256|;| the+;+-0.014492777176201344|;| way+;+-0.014948410913348198|;| for+;+-0.023885173723101616|;| a+;+-0.3550921678543091|;| gradual+;+-2.2191264629364014|;| return+;+-0.2248595505952835|;| to+;+-0.018013207241892815|;| normal+;+-0.012371910735964775|;|cy+;+-0.010828379541635513|;|.+;+-0.9357615113258362|;| Citizens+;+-9999.0|;| must+;+-1.2591345310211182|;| remain+;+-0.10464117676019669|;| vigilant+;+-0.024006333202123642|;|,+;+-0.22426806390285492|;| adhering+;+-1.3911765813827515|;| to+;+-0.0052680266089737415|;| practices+;+-4.443984031677246|;| that+;+-0.014038567431271076|;| have+;+-3.568448066711426|;| proven+;+-0.1735113263130188|;| effective+;+-0.03339969739317894|;|,+;+-1.5156257152557373|;| as+;+-1.149794340133667|;| we+;+-0.07134269177913666|;| collectively+;+-2.0897555351257324|;| navigate+;+-0.2380494326353073|;| these+;+-1.671933889389038|;| un+;+-0.44781064987182617|;|charted+;+-0.004216589964926243|;| waters+;+-0.00027206414961256087|;|.+;+-0.583838939666748|;| Together+;+-0.3630492687225342|;|,+;+-0.0007456640596501529|;| we+;+-0.08987105637788773|;| will+;+-0.9684025645256042|;| emerge+;+-0.48544934391975403|;| stronger+;+-0.17163173854351044|;| and+;+-2.5942435264587402|;| more+;+-0.009564950130879879|;| resilient+;+-0.06781842559576035|;| in+;+-3.3097381591796875|;| the+;+-0.02480011247098446|;| face+;+-0.003402167232707143|;| of+;+0.0|;| challenges+;+-5.174408435821533|;| ahead+;+-0.2897646725177765|;|.+;+-5.5577775128767826e-06"
