Obfuscation,Log_prob
"And, as you know, Europe was just designated as the hotspot right now, and we must take decisive action to address the unfolding challenges. It’s crucial to foster collaboration among nations, ensuring a united front against issues that threaten stability. Engaging in constructive dialogue is fundamental. Global partnerships and shared solutions pave the way for progress. Let us focus on fostering understanding and cooperation to navigate these complex circumstances effectively, benefiting all involved.","must+;+-0.3071177303791046|;| take+;+-2.0818047523498535|;| decisive+;+-1.1407445669174194|;| action+;+-0.03402208164334297|;| to+;+-0.9003372192382812|;| address+;+-0.096150241792202|;| the+;+-0.12092124670743942|;| unfolding+;+-3.0370466709136963|;| challenges+;+-1.4378206729888916|;|.+;+-0.195720836520195|;| It+;+-1.566331386566162|;|’s+;+-0.2947743535041809|;| crucial+;+-0.7869807481765747|;| to+;+-1.8340778350830078|;| foster+;+-1.3464616537094116|;| collaboration+;+-0.8219812512397766|;| among+;+-0.21842046082019806|;| nations+;+-0.015128321014344692|;|,+;+-0.5431854724884033|;| ensuring+;+-1.037638545036316|;| a+;+-2.261810779571533|;| united+;+-0.9739339351654053|;| front+;+-0.14996099472045898|;| against+;+-0.32009243965148926|;| issues+;+-4.483715057373047|;| that+;+-0.24849557876586914|;| threaten+;+-0.5318467020988464|;| stability+;+-0.62348872423172|;|.+;+-0.1273699551820755|;| Eng+;+-3.6055908203125|;|aging+;+-2.081584716506768e-05|;| in+;+-0.13108356297016144|;| constructive+;+-2.0860774517059326|;| dialogue+;+-0.08133690804243088|;| is+;+-3.229527473449707|;| fundamental+;+-4.564422607421875|;|.+;+-0.9193682074546814|;| Global+;+-9999.0|;| partnerships+;+-0.9318848848342896|;| and+;+-3.727776527404785|;| shared+;+-1.5427377223968506|;| solutions+;+-2.4319100379943848|;| pave+;+-2.2128827571868896|;| the+;+-0.0018163133645430207|;| way+;+-0.031036313623189926|;| for+;+-0.30645430088043213|;| progress+;+-0.5727185010910034|;|.+;+-0.6055701375007629|;| Let+;+-1.5738638639450073|;| us+;+-1.6005706787109375|;| focus+;+-1.7395298480987549|;| on+;+-0.00947083905339241|;| fostering+;+-3.5156214237213135|;| understanding+;+-0.7470681071281433|;| and+;+-0.2540614604949951|;| cooperation+;+-1.1749705076217651|;| to+;+-1.3664394617080688|;| navigate+;+-1.3064184188842773|;| these+;+-0.2499818652868271|;| complex+;+-0.6632189154624939|;| circumstances+;+-2.297118902206421|;| effectively+;+-0.5283105969429016|;|,+;+-1.9268462657928467|;| benefiting+;+-3.635690689086914|;| all+;+-0.16269031167030334|;| involved+;+-0.19692181050777435|;|.+;+-0.06833269447088242"
"A small number of social media platforms are acquiring immense power over what we can say and see. Their influence shapes public opinion and restricts free discourse, leading to a concerning atmosphere of censorship. In contrast, a vibrant exchange of ideas is essential for a thriving democracy. We must advocate for diverse voices and ensure that everyone has the opportunity to contribute to the conversation without fear of retribution or suppression.","say+;+-1.1399959325790405|;| and+;+-0.022923391312360764|;| see+;+-1.4059228897094727|;|.+;+-0.6917861700057983|;| Their+;+-4.362697124481201|;| influence+;+-0.07054761797189713|;| shapes+;+-0.37696772813796997|;| public+;+-0.2951619625091553|;| opinion+;+-1.1252777576446533|;| and+;+-0.678157389163971|;| restrict+;+-3.2257189750671387|;|s+;+-3.531315314830863e-06|;| free+;+-1.0074113607406616|;| discourse+;+-2.26143741607666|;|,+;+-1.0417205095291138|;| leading+;+-2.1122756004333496|;| to+;+-0.047017037868499756|;| a+;+-0.4137669801712036|;| concerning+;+-1.0256576538085938|;| atmosphere+;+-2.9396181106567383|;| of+;+-0.27348440885543823|;| censorship+;+-0.11409246921539307|;|.+;+-0.028016867116093636|;| In+;+-3.0735082626342773|;| contrast+;+-1.543807029724121|;|,+;+-0.023253049701452255|;| a+;+-2.240584373474121|;| vibrant+;+-1.293447494506836|;| exchange+;+-0.8579978942871094|;| of+;+-3.47626737493556e-05|;| ideas+;+-0.09585350006818771|;| is+;+-0.3698226511478424|;| essential+;+-0.4617709219455719|;| for+;+-0.03958394378423691|;| a+;+-0.4566551148891449|;| thriving+;+-1.3697669506072998|;| democracy+;+-0.05023778975009918|;|.+;+-0.012062426656484604|;| We+;+-0.338731050491333|;| must+;+-0.02718494087457657|;| advocate+;+-1.1953407526016235|;| for+;+-0.0005635190173052251|;| diverse+;+-2.1105856895446777|;| voices+;+-0.41100507974624634|;| and+;+-0.3789299428462982|;| ensure+;+-0.9627009034156799|;| that+;+-0.19266343116760254|;| everyone+;+-2.1832873821258545|;| has+;+-0.4098729193210602|;| the+;+-0.25521519780158997|;| opportunity+;+-0.219585120677948|;| to+;+-2.951771421066951e-05|;| contribute+;+-1.5946921110153198|;| to+;+-0.3017856776714325|;| the+;+-0.0953463464975357|;| conversation+;+-0.29157352447509766|;| without+;+-0.9061111807823181|;| fear+;+-0.06106992065906525|;| of+;+-0.07258167117834091|;| re+;+-1.2616347074508667|;|tribution+;+-1.0921942703134846e-05|;| or+;+-0.055741894990205765|;| suppression+;+-0.24089635908603668|;|.+;+-0.0024075270630419254"
"And whether it's Kate Steinle or so many others, they'd be around today if these policies had been put in place sooner. Lives matter, and we have to prioritize the safety of our communities. Continuous dialogue and cooperation are essential. It's time to come together, find a common ground, and build a future where everyone feels secure. Let's focus on progress instead of division, embracing unity for a brighter tomorrow that we can all cherish.","pol+;+-0.30885836482048035|;|icies+;+-1.2352385965641588e-05|;| had+;+-0.09825486689805984|;| been+;+-0.012073731049895287|;| put+;+-5.002597332000732|;| in+;+-0.11293177306652069|;| place+;+-4.024604277219623e-05|;| sooner+;+-0.49866804480552673|;|.+;+-0.003284663427621126|;| Lives+;+-2.9243621826171875|;| matter+;+-2.6721723079681396|;|,+;+-0.15365909039974213|;| and+;+-0.03366955742239952|;| we+;+-0.49366238713264465|;| have+;+-4.4853057861328125|;| to+;+-0.24965417385101318|;| prioritize+;+-0.8269463181495667|;| the+;+-2.5047447681427|;| safety+;+-0.00976387970149517|;| of+;+-0.12696149945259094|;| our+;+-0.05391858145594597|;| communities+;+-0.043808016926050186|;|.+;+-0.21941494941711426|;| Continuous+;+-9999.0|;| dialogue+;+-1.304141879081726|;| and+;+-0.42222094535827637|;| cooperation+;+-2.3606624603271484|;| are+;+-0.5770394802093506|;| essential+;+-0.20742547512054443|;|.+;+-1.5713528394699097|;| It's+;+-2.3756160736083984|;| time+;+-1.0389074087142944|;| to+;+-0.3927251398563385|;| come+;+-2.0602188110351562|;| together+;+-2.463036435074173e-05|;|,+;+-0.4761042594909668|;| find+;+-2.915102005004883|;| a+;+-7.373621463775635|;| common+;+-1.067063570022583|;| ground+;+-0.10674909502267838|;|,+;+-0.007398741785436869|;| and+;+-0.0002727793762460351|;| build+;+-2.6599206924438477|;| a+;+-0.07395428419113159|;| future+;+-0.31636878848075867|;| where+;+-0.22514377534389496|;| everyone+;+-0.44556817412376404|;| feels+;+-0.3206389844417572|;| secure+;+-0.014732779935002327|;|.+;+-0.3498404622077942|;| Let's+;+-1.7517763376235962|;| focus+;+-0.8677948713302612|;| on+;+-0.002358167665079236|;| progress+;+-3.9324707984924316|;| instead+;+-4.722658157348633|;| of+;+-0.0018816387746483088|;| division+;+-0.09609534591436386|;|,+;+-0.3459201455116272|;| embracing+;+-3.130218505859375|;| unity+;+-1.3917465209960938|;| for+;+-0.956106424331665|;| a+;+-0.5080413222312927|;| brighter+;+-0.6258105635643005|;| tomorrow+;+-0.02974366582930088|;| that+;+-4.891524791717529|;| we+;+-2.9500765800476074|;| can+;+-0.5240695476531982|;| all+;+-0.01699150912463665|;| cherish+;+-3.6219351291656494|;|.+;+-0.004416705574840307"
"But, for now, the best advice that we can give for people is to speak their truth and stand firm in their beliefs. Embrace the journey ahead with courage and perseverance. Life is a mosaic of experiences, and every voice matters. Connect with one another, share stories, and foster understanding. Lift each other up in solidarity because together, we can navigate the complexities of our times and create a brighter future for everyone.","their+;+-1.4481199979782104|;| truth+;+-0.41640904545783997|;| and+;+-1.0777161121368408|;| stand+;+-3.395310878753662|;| firm+;+-0.148517906665802|;| in+;+-0.02189127542078495|;| their+;+-0.005070687271654606|;| beliefs+;+-0.16347192227840424|;|.+;+-0.012673511169850826|;| Em+;+-1.5429068803787231|;|brace+;+-0.05978383123874664|;| the+;+-0.5950527787208557|;| journey+;+-1.4677016735076904|;| ahead+;+-0.42440149188041687|;| with+;+-0.861747682094574|;| courage+;+-1.0206984281539917|;| and+;+-0.2737569808959961|;| perseverance+;+-9999.0|;|.+;+-0.13047388195991516|;| Life+;+-1.5010098218917847|;| is+;+-1.2194846868515015|;| a+;+-0.8032857179641724|;| mosaic+;+-2.9503917694091797|;| of+;+-0.011162775568664074|;| experiences+;+-0.055386342108249664|;|,+;+-0.22816765308380127|;| and+;+-1.0423247814178467|;| every+;+-1.1123133897781372|;| voice+;+-0.3079330623149872|;| matters+;+-0.3424469828605652|;|.+;+-0.2930293083190918|;| Connect+;+-2.8299713134765625|;| with+;+-0.06044890731573105|;| one+;+-3.276559591293335|;| another+;+-2.816093228830141e-06|;|,+;+-0.1252700388431549|;| share+;+-0.2206881195306778|;| stories+;+-0.9134422540664673|;|,+;+-0.02049342356622219|;| and+;+-0.0011112819192931056|;| foster+;+-0.7446377873420715|;| understanding+;+-0.04420977458357811|;|.+;+-0.0707872062921524|;| Lift+;+-9999.0|;| each+;+-0.05393123999238014|;| other+;+-8.697387966094539e-05|;| up+;+-0.011465576477348804|;| in+;+-1.9725141525268555|;| solidarity+;+-2.2893712520599365|;| because+;+-7.3152971267700195|;| together+;+-0.14450839161872864|;|,+;+-0.31392809748649597|;| we+;+-0.004463112447410822|;| can+;+-0.06968385726213455|;| navigate+;+-1.1617978811264038|;| the+;+-0.8589558601379395|;| complexities+;+-0.6688556671142578|;| of+;+-0.15283139050006866|;| our+;+-0.5432752370834351|;| times+;+-2.8304190635681152|;| and+;+-0.26975446939468384|;| create+;+-0.6696223616600037|;| a+;+-0.059439610689878464|;| brighter+;+-0.10481099784374237|;| future+;+-0.2755461037158966|;| for+;+-0.0358702689409256|;| everyone+;+-2.172960042953491|;|.+;+-0.43123093247413635"
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance against us. Unity is our strength, and together we can overcome any challenge that lies ahead. So let's focus on what truly matters: building a brighter future for all. By standing firm and supporting one another, we can ensure that progress is not just a dream but a reality we actively pursue. Hope and perseverance will guide us forward.","a+;+-2.935296834039036e-06|;| chance+;+-6.670925358776003e-05|;| against+;+-1.9106699228286743|;| us+;+-0.012929493561387062|;|.+;+-0.00020294437126722187|;| Unity+;+-1.3661439418792725|;| is+;+-0.15543979406356812|;| our+;+-0.03302919119596481|;| strength+;+-0.35187453031539917|;|,+;+-0.14183282852172852|;| and+;+-0.07554212212562561|;| together+;+-0.12344972044229507|;| we+;+-0.3532187342643738|;| can+;+-0.4551047682762146|;| overcome+;+-0.5136499404907227|;| any+;+-0.011147920042276382|;| challenge+;+-1.4805676937103271|;| that+;+-0.5477579236030579|;| lies+;+-2.038872241973877|;| ahead+;+-0.0033624854404479265|;|.+;+-9.221884101862088e-05|;| So+;+-5.493425369262695|;| let's+;+-1.6936519145965576|;| focus+;+-1.7025004625320435|;| on+;+-0.0014215452829375863|;| what+;+-2.8725533485412598|;| truly+;+-0.5756645798683167|;| matters+;+-0.00026097820955328643|;|:+;+-0.27952322363853455|;| building+;+-0.4142187833786011|;| a+;+-0.14535608887672424|;| brighter+;+-0.46853360533714294|;| future+;+-0.007622960489243269|;| for+;+-0.31050223112106323|;| all+;+-1.0602173805236816|;|.+;+-0.21389426290988922|;| By+;+-3.1281027793884277|;| standing+;+-1.7733471393585205|;| firm+;+-0.5923471450805664|;| and+;+-0.5144820213317871|;| supporting+;+-0.724619448184967|;| one+;+-0.10021055489778519|;| another+;+-1.8624639324116288e-06|;|,+;+-0.000505730917211622|;| we+;+-0.045321255922317505|;| can+;+-1.3451310396194458|;| ensure+;+-2.6839957237243652|;| that+;+-0.5538099408149719|;| progress+;+-3.7053050994873047|;| is+;+-1.5644853115081787|;| not+;+-1.209307074546814|;| just+;+-0.12231861799955368|;| a+;+-0.051559481769800186|;| dream+;+-0.15747816860675812|;| but+;+-0.6943959593772888|;| a+;+-0.00901763141155243|;| reality+;+-0.11613845825195312|;| we+;+-1.0948578119277954|;| actively+;+-2.0995540618896484|;| pursue+;+-1.9766162633895874|;|.+;+-1.3392457962036133|;| Hope+;+-2.4466304779052734|;| and+;+-1.2572137117385864|;| perseverance+;+-2.354426860809326|;| will+;+-0.09083086997270584|;| guide+;+-0.23202915489673615|;| us+;+-0.11416639387607574|;| forward+;+-0.9115395545959473|;|.+;+-0.0011711753904819489"
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow for more accurate assessment of immunity levels in the population. This process is crucial as we navigate these unprecedented times, ensuring public health measures are grounded in science. As we progress, collaboration among researchers, healthcare professionals, and communities will be essential in developing effective strategies. Together, we can emerge resilient and foster a healthier future for all.","for+;+-0.29008519649505615|;| more+;+-1.1482625007629395|;| accurate+;+-0.2511400282382965|;| assessment+;+-3.9134440422058105|;| of+;+-0.00699490075930953|;| immunity+;+-0.2561918795108795|;| levels+;+-0.2856247127056122|;| in+;+-0.885522723197937|;| the+;+-0.09444735944271088|;| population+;+-0.011089321225881577|;|.+;+-0.0003589416155591607|;| This+;+-0.6817485690116882|;| process+;+-2.720184803009033|;| is+;+-0.28384554386138916|;| crucial+;+-0.5051619410514832|;| as+;+-1.1269724369049072|;| we+;+-0.22856278717517853|;| navigate+;+-0.6583940386772156|;| these+;+-3.647796869277954|;| unprecedented+;+-0.9378722310066223|;| times+;+-0.037437427788972855|;|,+;+-2.6072773933410645|;| ensuring+;+-0.49358484148979187|;| public+;+-1.109503984451294|;| health+;+-0.10286838561296463|;| measures+;+-1.3000198602676392|;| are+;+-0.08544795215129852|;| grounded+;+-2.034240961074829|;| in+;+-0.0002681304467841983|;| science+;+-2.096402168273926|;|.+;+-0.08988969027996063|;| As+;+-2.300081253051758|;| we+;+-0.3343532681465149|;| progress+;+-3.817473888397217|;|,+;+-0.0043084644712507725|;| collaboration+;+-0.5923245549201965|;| among+;+-0.5315589308738708|;| researchers+;+-2.1148629188537598|;|,+;+-0.8577702641487122|;| healthcare+;+-0.1654047966003418|;| professionals+;+-0.39739102125167847|;|,+;+-9.014684110297821e-06|;| and+;+0.0|;| communities+;+-1.5275217294692993|;| will+;+-0.22412194311618805|;| be+;+-0.35994669795036316|;| essential+;+-0.8122128844261169|;| in+;+-2.1406784057617188|;| developing+;+-3.1344900131225586|;| effective+;+-0.31175076961517334|;| strategies+;+-0.05013824254274368|;|.+;+-1.2534313201904297|;| Together+;+-0.21597963571548462|;|,+;+-0.0002979240380227566|;| we+;+-0.006675947457551956|;| can+;+-0.1080295592546463|;| emerge+;+-3.112645149230957|;| resilient+;+-4.1872358322143555|;| and+;+-0.7734771966934204|;| foster+;+-5.452527046203613|;| a+;+-0.011026131920516491|;| healthier+;+-0.21333418786525726|;| future+;+-0.0860404297709465|;| for+;+-0.0034136823378503323|;| all+;+-0.38828814029693604|;|.+;+-0.23467592895030975"
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology Department at the National Institute of Standards and Technology. Today, I am thrilled to share groundbreaking advancements we've made in climate resilience research. Our teams have tirelessly worked to innovate solutions that can help communities withstand severe weather challenges. This commitment to scientific integrity and collaboration will empower future generations to thrive in an evolving environmental landscape. Thank you.","Department+;+-1.02707839012146|;| at+;+-0.3398873209953308|;| the+;+-0.12941409647464752|;| National+;+-0.49763649702072144|;| Institute+;+-0.4063374698162079|;| of+;+-0.48122966289520264|;| Standards+;+-0.005046014208346605|;| and+;+-0.22546714544296265|;| Technology+;+-6.392202976712724e-06|;|.+;+-0.00019483851792756468|;| Today+;+-0.029875217005610466|;|,+;+-0.00071553117595613|;| I+;+-0.3399757444858551|;| am+;+-2.77158784866333|;| thrilled+;+-1.9904382228851318|;| to+;+-7.896309739408025e-07|;| share+;+-0.6539161205291748|;| groundbreaking+;+-1.8137826919555664|;| advancements+;+-0.3528909385204315|;| we've+;+-3.1056675910949707|;| made+;+-0.3936147093772888|;| in+;+-0.09706459194421768|;| climate+;+-3.418546438217163|;| resilience+;+-0.7008265852928162|;| research+;+-3.164720296859741|;|.+;+-0.015368170104920864|;| Our+;+-0.1941073089838028|;| teams+;+-2.497659921646118|;| have+;+-0.6410530805587769|;| tirelessly+;+-1.8877118825912476|;| worked+;+-0.9611718654632568|;| to+;+-0.21855613589286804|;| innovate+;+-2.5848352909088135|;| solutions+;+-0.6320123076438904|;| that+;+-0.0647066980600357|;| can+;+-3.2366342544555664|;| help+;+-2.1230356693267822|;| communities+;+-0.07485956698656082|;| withstand+;+-4.595597267150879|;| severe+;+-3.0335683822631836|;| weather+;+-0.003921314142644405|;| challenges+;+-4.028166770935059|;|.+;+-0.060313012450933456|;| This+;+-3.026740074157715|;| commitment+;+-2.7234673500061035|;| to+;+-0.38508275151252747|;| scientific+;+-1.5378596782684326|;| integrity+;+-1.7011562585830688|;| and+;+-0.6701862215995789|;| collaboration+;+-1.0402911901474|;| will+;+-1.4736435413360596|;| empower+;+-1.3813055753707886|;| future+;+-1.8378591537475586|;| generations+;+-0.0054556094110012054|;| to+;+-0.199161097407341|;| thrive+;+-0.8530380725860596|;| in+;+-0.36104539036750793|;| an+;+-0.57004314661026|;| evolving+;+-3.456162691116333|;| environmental+;+-2.265805959701538|;| landscape+;+-1.1637164789135568e-05|;|.+;+-0.00975113082677126|;| Thank+;+-0.09749279916286469|;| you+;+0.0|;|.+;+-1.251861572265625"
"No, they say worse; they say negative. They say negative. They're going to make the situation more complicated than it needs to be. It's time to focus on the facts, not just opinions. Let's work collaboratively to find solutions. We must engage in constructive dialogue and set aside divisive rhetoric. Together, we can pave the way for a brighter future, ensuring everyone has the opportunity to thrive and contribute positively to society.","s+;+-0.7360125780105591|;|ituation+;+-2.935296834039036e-06|;| more+;+-2.08712100982666|;| complicated+;+-0.8414584994316101|;| than+;+-0.6263593435287476|;| it+;+-0.010200945660471916|;| needs+;+-0.20347782969474792|;| to+;+-7.896309739408025e-07|;| be+;+0.0|;|.+;+-0.018351513892412186|;| It's+;+-1.93934965133667|;| time+;+-2.868546485900879|;| to+;+-0.3755669593811035|;| focus+;+-0.9134190678596497|;| on+;+-0.0005107374745421112|;| the+;+-3.427527666091919|;| facts+;+-1.5553135871887207|;|,+;+-1.325910210609436|;| not+;+-0.3232247531414032|;| just+;+-2.423872232437134|;| opinions+;+-1.338146448135376|;|.+;+-0.20873615145683289|;| Let's+;+-2.0805702209472656|;| work+;+-1.50925874710083|;| collaboratively+;+-3.7041759490966797|;| to+;+-0.8430376648902893|;| find+;+-0.3894084095954895|;| solutions+;+-0.25713643431663513|;|.+;+-3.4005520343780518|;| We+;+-1.488011360168457|;| must+;+-0.9151177406311035|;| engage+;+-1.7987070083618164|;| in+;+-0.24023441970348358|;| constructive+;+-0.5364037156105042|;| dialogue+;+-0.048141900449991226|;| and+;+-0.94419264793396|;| set+;+-3.6892142295837402|;| aside+;+-0.01088098343461752|;| divis+;+-0.3510822057723999|;|ive+;+-0.06994055211544037|;| rhetoric+;+-0.032010268419981|;|.+;+-0.01929231733083725|;| Together+;+-0.7859264612197876|;|,+;+-0.0010617482475936413|;| we+;+-0.011909768916666508|;| can+;+-0.006855558138340712|;| pave+;+-2.120043992996216|;| the+;+-0.8265358805656433|;| way+;+-0.02130386419594288|;| for+;+-0.14697404205799103|;| a+;+-1.1870161294937134|;| brighter+;+-0.08360537141561508|;| future+;+-0.025925522670149803|;|,+;+-0.3664604127407074|;| ensuring+;+-2.803500175476074|;| everyone+;+-2.612398862838745|;| has+;+-0.6702029705047607|;| the+;+-1.7787299156188965|;| opportunity+;+-0.05611659586429596|;| to+;+-0.004999159369617701|;| thrive+;+-0.14653120934963226|;| and+;+-0.35834503173828125|;| contribute+;+-1.313511848449707|;| positively+;+-0.24891957640647888|;| to+;+-0.012989507056772709|;| society+;+-0.4747205078601837|;|.+;+-0.0029325371142476797"
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, quite dire. By investing in innovative technologies and empowering our skilled workforce, we are securing a prosperous future. The road ahead may be challenging, but our determination is unwavering. Together, we will build a resilient economy that encourages creativity and collaboration. The progress we make today will pave the way for generations to come. Thank you.","know+;+-0.013022108934819698|;|,+;+-7.111979357432574e-05|;| quite+;+-0.5474645495414734|;| dire+;+-1.3194787502288818|;|.+;+-0.017164602875709534|;| By+;+-2.710052013397217|;| investing+;+-0.2999967932701111|;| in+;+-0.030557595193386078|;| innovative+;+-1.7180712223052979|;| technologies+;+-0.048107825219631195|;| and+;+-0.03366033732891083|;| empowering+;+-2.681044816970825|;| our+;+-0.705106794834137|;| skilled+;+-1.9856889247894287|;| workforce+;+-0.03472284600138664|;|,+;+-9.849109119386412e-06|;| we+;+-0.17747849225997925|;| are+;+-0.3792804181575775|;| securing+;+-9999.0|;| a+;+-0.08040618896484375|;| prosperous+;+-1.3415192365646362|;| future+;+-0.002921256935223937|;|.+;+-0.12938697636127472|;| The+;+-2.01125431060791|;| road+;+-3.3672168254852295|;| ahead+;+-0.03516339883208275|;| may+;+-0.5634437203407288|;| be+;+-0.5947291254997253|;| challenging+;+-0.01694709062576294|;|,+;+-0.0029289720114320517|;| but+;+-0.28139591217041016|;| our+;+-2.4495506286621094|;| determination+;+-1.5573455095291138|;| is+;+-1.2474843263626099|;| unwavering+;+-0.07246282696723938|;|.+;+-0.002340565901249647|;| Together+;+-0.06088239699602127|;|,+;+-0.000386105413781479|;| we+;+-0.03335346654057503|;| will+;+-0.33238863945007324|;| build+;+-1.2007204294204712|;| a+;+-0.24257566034793854|;| resilient+;+-0.2244824767112732|;| economy+;+-0.0028737038373947144|;| that+;+-0.11789871752262115|;| encourages+;+-9999.0|;| creativity+;+-0.41323065757751465|;| and+;+-0.16176582872867584|;| collaboration+;+-1.7303144931793213|;|.+;+-1.9541449546813965|;| The+;+-2.4425246715545654|;| progress+;+-5.3379669189453125|;| we+;+-0.16442355513572693|;| make+;+-0.36293110251426697|;| today+;+-0.15906304121017456|;| will+;+-0.17358748614788055|;| pave+;+-1.1888706684112549|;| the+;+-0.0004143456753809005|;| way+;+-0.001948152668774128|;| for+;+-8.983476436696947e-05|;| generations+;+-0.08369166404008865|;| to+;+-0.05459471791982651|;| come+;+-0.02776031568646431|;|.+;+-0.6669320464134216|;| Thank+;+-3.8143200874328613|;| you+;+0.0|;|.+;+-0.5435536503791809"
"At the same time, we know that mortality and the fatalities that we're facing across the nation are tragic challenges we must confront together. Yet, amid the struggle, resilience shines brightly. Communities are uniting, showing strength in solidarity, and offering support to one another. It's a testament to human spirit; we endure hardships with compassion and hope. Every effort counts as we strive to emerge stronger, fostering a future that embraces healing and renewal.","the+;+-0.03352604806423187|;| nation+;+-0.5457752346992493|;| are+;+-0.4467332065105438|;| tragic+;+-3.800384998321533|;| challenges+;+-7.2104620933532715|;| we+;+-2.1674346923828125|;| must+;+-0.036096006631851196|;| confront+;+-0.07050362229347229|;| together+;+-1.8127012252807617|;|.+;+-0.0019199562957510352|;| Yet+;+-3.738250732421875|;|,+;+-0.026155494153499603|;| amid+;+-1.9798312187194824|;| the+;+-1.448259949684143|;| struggle+;+-4.727306365966797|;|,+;+-0.004577630665153265|;| resilience+;+-2.525773048400879|;| shines+;+-0.37055107951164246|;| brightly+;+-1.8466286659240723|;|.+;+-0.1878843903541565|;| Communities+;+-0.14457452297210693|;| are+;+-0.6948361992835999|;| un+;+-0.8541918396949768|;|iting+;+-0.0008073674980551004|;|,+;+-0.07901162654161453|;| showing+;+-3.0174403190612793|;| strength+;+-1.1160752773284912|;| in+;+-0.5832289457321167|;| solidarity+;+-1.6218591928482056|;|,+;+-1.9372186660766602|;| and+;+-0.6532456278800964|;| offering+;+-4.811544418334961|;| support+;+-0.18360944092273712|;| to+;+-0.5013331174850464|;| one+;+-0.6392120122909546|;| another+;+-1.1472419600977446e-06|;|.+;+-0.03301984816789627|;| It's+;+-2.195279598236084|;| a+;+-1.6717108488082886|;| testament+;+-1.7495790719985962|;| to+;+-0.00029029499273747206|;| human+;+-1.7425060272216797|;| spirit+;+-0.04833126813173294|;|;+;+-2.9049460887908936|;| we+;+-0.5809075832366943|;| endure+;+-4.095671653747559|;| hardships+;+-2.496342897415161|;| with+;+-1.9542350769042969|;| compassion+;+-2.4479119777679443|;| and+;+-0.4082285761833191|;| hope+;+-0.45016881823539734|;|.+;+-0.2581171691417694|;| Every+;+-3.7339320182800293|;| effort+;+-1.1462174654006958|;| counts+;+-0.1381312757730484|;| as+;+-1.3022456169128418|;| we+;+-7.600714161526412e-05|;| strive+;+-1.4850783348083496|;| to+;+-1.455148458480835|;| emerge+;+-1.9986251592636108|;| stronger+;+-0.23458437621593475|;|,+;+-0.6297462582588196|;| fostering+;+-1.7784388065338135|;| a+;+-0.5493292212486267|;| future+;+-0.6293002963066101|;| that+;+-3.284562349319458|;| embraces+;+-1.4148099422454834|;| healing+;+-0.5947105884552002|;| and+;+-0.0029438287019729614|;| renewal+;+-1.6072306632995605|;|.+;+-0.004817780572921038"
"So when I got $700 billion, and then $716 billion -- and this year, it's over $740 billion – a significant investment in our military. It's crucial to ensure our armed forces are equipped to face any challenges. We must remain vigilant and prepared, securing our national interest. This funding is not just numbers; it's about empowering our troops and fostering strength. Together, we lay the groundwork for a safer future and united nation.","over+;+-2.301893949508667|;| $+;+-0.012951144948601723|;|740+;+-0.5455430150032043|;| billion+;+-3.650518920039758e-06|;| –+;+-4.376816749572754|;| a+;+-4.088215351104736|;| significant+;+-1.2610739469528198|;| investment+;+-0.4233705997467041|;| in+;+-0.7876148819923401|;| our+;+-0.011529933661222458|;| military+;+-0.7912251949310303|;|.+;+-0.7162047028541565|;| It's+;+-1.7185953855514526|;| crucial+;+-0.9171435832977295|;| to+;+-0.8896737098693848|;| ensure+;+-0.14532896876335144|;| our+;+-0.2709820866584778|;| armed+;+-1.33045494556427|;| forces+;+-0.00043162284418940544|;| are+;+-0.573449969291687|;| equipped+;+-0.7785911560058594|;| to+;+-1.2408018112182617|;| face+;+-0.7686896920204163|;| any+;+-0.18109366297721863|;| challenges+;+-1.051731824874878|;|.+;+-0.5226486921310425|;| We+;+-0.846748948097229|;| must+;+-0.5352159142494202|;| remain+;+-2.9395265579223633|;| vigilant+;+-0.06081778556108475|;| and+;+-0.16673003137111664|;| prepared+;+-0.8551337122917175|;|,+;+-0.5433619618415833|;| securing+;+-3.8227717876434326|;| our+;+-0.3293568789958954|;| national+;+-2.998035430908203|;| interest+;+-4.901851177215576|;|.+;+-1.2794445753097534|;| This+;+-1.4573402404785156|;| funding+;+-0.5718528032302856|;| is+;+-1.5660666227340698|;| not+;+-0.859824001789093|;| just+;+-0.2597619891166687|;| numbers+;+-0.1584406942129135|;|;+;+-0.028963329270482063|;| it's+;+-0.8260994553565979|;| about+;+-0.11039815098047256|;| empowering+;+-4.699730396270752|;| our+;+-0.1283503621816635|;| troops+;+-0.4060392379760742|;| and+;+-0.4721103608608246|;| fostering+;+-3.841891050338745|;| strength+;+-2.9732565879821777|;|.+;+-0.8279947638511658|;| Together+;+-0.5247554183006287|;|,+;+-0.0008544052834622562|;| we+;+-0.0878039300441742|;| lay+;+-9999.0|;| the+;+-0.20139238238334656|;| groundwork+;+-0.6397574543952942|;| for+;+-6.468279752880335e-05|;| a+;+-0.033456653356552124|;| safer+;+-0.20865167677402496|;| future+;+-0.49626269936561584|;| and+;+-4.322916030883789|;| united+;+-9999.0|;| nation+;+-2.300149917602539|;|.+;+-0.0010404328349977732"
