Mimicking,Log_prob
"In the years that have followed, the space race inspired a generation of scientists and engineers, igniting a passion for discovery and exploration. From countless laboratories to university halls, young minds embraced the challenge, driven by the belief that anything was possible with ingenuity and hard work. As we look to the stars today, let us remember that our greatest achievements arise not just from competition, but from collaboration and a shared vision for our future.","engine+;+-0.04789501428604126|;|ers+;+0.0|;|,+;+-0.6343121528625488|;| ign+;+-0.32302868366241455|;|iting+;+-4.5491004129871726e-05|;| a+;+-0.1767863631248474|;| passion+;+-0.7267016768455505|;| for+;+-0.016352111473679543|;| discovery+;+-0.6345021724700928|;| and+;+-1.5037623643875122|;| exploration+;+-2.722313404083252|;|.+;+-1.2395557165145874|;| From+;+-2.8875365257263184|;| countless+;+-9999.0|;| laboratories+;+-1.2928333282470703|;| to+;+-0.0345848947763443|;| university+;+-1.5874626636505127|;| halls+;+-1.8285677433013916|;|,+;+-0.0015840200940147042|;| young+;+-0.26060155034065247|;| minds+;+-0.0015996063593775034|;| embraced+;+-2.157658576965332|;| the+;+-0.033385057002305984|;| challenge+;+-0.10052204877138138|;|,+;+-0.4141653776168823|;| driven+;+-1.25053870677948|;| by+;+-0.02091951109468937|;| the+;+-0.4603230953216553|;| belief+;+-0.5354737043380737|;| that+;+-0.00030042731668800116|;| anything+;+-3.5776729583740234|;| was+;+-0.2525164783000946|;| possible+;+-0.0028397070709615946|;| with+;+-5.28829288482666|;| ingenuity+;+-2.813941240310669|;| and+;+-0.00421492476016283|;| hard+;+-1.6057077646255493|;| work+;+-5.512236498361744e-07|;|.+;+0.0|;| As+;+-1.313432216644287|;| we+;+-0.10056614875793457|;| look+;+-0.5994064211845398|;| to+;+-0.19144204258918762|;| the+;+-0.0014192804228514433|;| stars+;+-0.1802552342414856|;| today+;+-2.266505479812622|;|,+;+-2.6537622034084052e-05|;| let+;+-0.4212881624698639|;| us+;+-0.0027861001435667276|;| remember+;+-0.1492486447095871|;| that+;+-0.24291110038757324|;| our+;+-2.0954339504241943|;| greatest+;+-0.623573362827301|;| achievements+;+-0.14302082359790802|;| arise+;+-2.481384754180908|;| not+;+-0.3138625919818878|;| just+;+-0.694368302822113|;| from+;+-0.00043615259346552193|;| competition+;+-0.49936443567276|;|,+;+-0.04314592108130455|;| but+;+-3.128163257315464e-07|;| from+;+-0.006360062398016453|;| collaboration+;+-0.23665869235992432|;| and+;+-0.4127576947212219|;| a+;+-0.6458806395530701|;| shared+;+-0.031699199229478836|;| vision+;+-0.034348566085100174|;| for+;+-0.07046506553888321|;| our+;+-2.317324638366699|;| future+;+-0.015055041760206223|;|.+;+-0.0003733542689587921"
"The two of them shared the optimism of a nation that had triumphed over a dark chapter in its history. They saw before them a future built on hope, where divisions could be mended, and dreams rekindled. As they walked together, their hearts filled with a renewed sense of purpose, they carried the weight of countless aspirations. It was a reminder that progress is never easy, but it is always worth pursuing.","dark+;+-1.7979099750518799|;| chapter+;+-0.3127102553844452|;| in+;+-0.022936077788472176|;| its+;+-0.03872821107506752|;| history+;+-0.00031186718842945993|;|.+;+-0.20280803740024567|;| They+;+-0.4457296133041382|;| saw+;+-5.13464879989624|;| before+;+-3.6391568183898926|;| them+;+-1.1472419600977446e-06|;| a+;+-1.1882851123809814|;| future+;+-0.6417770385742188|;| built+;+-4.118473052978516|;| on+;+-0.07429277151823044|;| hope+;+-0.4543820917606354|;|,+;+-0.39024820923805237|;| where+;+-1.969034194946289|;| divisions+;+-4.6979475021362305|;| could+;+-0.3548894226551056|;| be+;+-0.18097378313541412|;| m+;+-2.4174935817718506|;|ended+;+-4.320199877838604e-07|;|,+;+-1.7404863834381104|;| and+;+-0.005589106120169163|;| dreams+;+-1.042791724205017|;| rek+;+-1.3969976902008057|;|ind+;+-5.319370302458992e-06|;|led+;+-1.9361264946837764e-07|;|.+;+-0.0006177236791700125|;| As+;+-1.5900169610977173|;| they+;+-0.026887785643339157|;| walked+;+-1.1071096658706665|;| together+;+-1.2864954471588135|;|,+;+-0.032570287585258484|;| their+;+-1.4397966861724854|;| hearts+;+-1.5484166145324707|;| filled+;+-3.641688823699951|;| with+;+-0.0006280870293267071|;| a+;+-1.9970520734786987|;| renewed+;+-1.6529154777526855|;| sense+;+-0.13186264038085938|;| of+;+-3.4121114822482923e-06|;| purpose+;+-0.015501752495765686|;|,+;+-0.0657961368560791|;| they+;+-0.06143510714173317|;| carried+;+-9999.0|;| the+;+-0.24176008999347687|;| weight+;+-0.3924035429954529|;| of+;+-0.0013215499930083752|;| countless+;+-1.506272554397583|;| aspirations+;+-1.0248850584030151|;|.+;+-1.24277925491333|;| It+;+-1.3240255117416382|;| was+;+-0.005440431647002697|;| a+;+-0.22346147894859314|;| reminder+;+-1.953607439994812|;| that+;+-0.002919234102591872|;| progress+;+-0.8720404505729675|;| is+;+-0.9504327178001404|;| never+;+-2.181464433670044|;| easy+;+-1.4227057695388794|;|,+;+-0.025324327871203423|;| but+;+-0.14327868819236755|;| it+;+-1.6206269264221191|;| is+;+-0.048922982066869736|;| always+;+-0.05231855809688568|;| worth+;+-0.15152396261692047|;| pursuing+;+-1.7501825094223022|;|.+;+-0.1824169158935547"
"It is undoubtedly true that development rarely takes root without security; it is also true that security cannot thrive in the absence of development. We must forge a partnership, one that emphasizes sustainable growth alongside stability, to lift communities out of poverty and despair. Investing in education, infrastructure, and health care is not merely an option; it is a moral imperative that paves the way for a brighter, more secure future for all.","that+;+-7.941850526549388e-06|;| security+;+-0.20491324365139008|;| cannot+;+-1.1552118062973022|;| thrive+;+-1.657127857208252|;| in+;+-0.14794950187206268|;| the+;+-0.314297616481781|;| absence+;+-0.0008701292099431157|;| of+;+0.0|;| development+;+-0.4814940392971039|;|.+;+-1.0206720617134124e-05|;| We+;+-0.7883903980255127|;| must+;+-0.04179627448320389|;| forge+;+-2.6970767974853516|;| a+;+-0.05116381496191025|;| partnership+;+-1.1366342306137085|;|,+;+-2.392836570739746|;| one+;+-0.8802136778831482|;| that+;+-0.29949310421943665|;| emphasizes+;+-3.90236234664917|;| sustainable+;+-3.2273435592651367|;| growth+;+-0.299258291721344|;| alongside+;+-0.6419738531112671|;| stability+;+-2.1881837844848633|;|,+;+-1.319333553314209|;| to+;+-3.023745059967041|;| lift+;+-2.7177531719207764|;| communities+;+-0.10075920820236206|;| out+;+-0.371600478887558|;| of+;+-6.988221684878226e-06|;| poverty+;+-1.0043745040893555|;| and+;+-0.09608819335699081|;| despair+;+-0.3502090871334076|;|.+;+-8.327856630785391e-05|;| Investing+;+-3.292694568634033|;| in+;+-0.00040695868665352464|;| education+;+-0.007509144954383373|;|,+;+-0.04303356260061264|;| infrastructure+;+-0.6439043283462524|;|,+;+-2.45848218582978e-06|;| and+;+-2.999452772201039e-05|;| health+;+-0.7016738057136536|;| care+;+-0.08124491572380066|;| is+;+-1.1614149808883667|;| not+;+-0.531591534614563|;| merely+;+-0.24129082262516022|;| an+;+-0.7136408686637878|;| option+;+-1.227418303489685|;|;+;+-0.23918545246124268|;| it+;+-0.04868274927139282|;| is+;+-0.03388242423534393|;| a+;+-0.49345362186431885|;| moral+;+-0.2070971131324768|;| imperative+;+-0.14527352154254913|;| that+;+-1.1033108234405518|;| p+;+-2.9887053966522217|;|aves+;+0.0|;| the+;+-0.0015950803644955158|;| way+;+-0.08814725279808044|;| for+;+-0.029693787917494774|;| a+;+-0.7272339463233948|;| brighter+;+-0.19378572702407837|;|,+;+-0.44786837697029114|;| more+;+-0.02426048368215561|;| secure+;+-0.9194205403327942|;| future+;+-0.00775746488943696|;| for+;+-0.006847507786005735|;| all+;+-0.04315733164548874|;|.+;+-0.00791097804903984"
"That's a lesson worth remembering -- that we are all a part of one American family, bound together by shared values and the pursuit of a brighter future. In our collective journey, we must lift each other up, embracing the strength that comes from unity. Whether through community service, education, or mutual respect, let us forge connections that transcend our differences and build bridges of understanding that weave the fabric of our great nation.","family+;+-0.06247858703136444|;|,+;+-0.12722299993038177|;| bound+;+-0.31503501534461975|;| together+;+-0.22046343982219696|;| by+;+-0.053143419325351715|;| shared+;+-0.9883581399917603|;| values+;+-1.6098154783248901|;| and+;+-0.09080419689416885|;| the+;+-4.437984466552734|;| pursuit+;+-2.224184274673462|;| of+;+-9.088346359931165e-07|;| a+;+-0.1291622817516327|;| brighter+;+-0.5939851403236389|;| future+;+-0.023954780772328377|;|.+;+-0.001935065840370953|;| In+;+-0.5963069796562195|;| our+;+-1.8054726123809814|;| collective+;+-3.945805549621582|;| journey+;+-0.3436393737792969|;|,+;+-0.00022237090161070228|;| we+;+-0.1576930284500122|;| must+;+-0.39588630199432373|;| lift+;+-1.3553760051727295|;| each+;+-0.18026448786258698|;| other+;+-5.204720582696609e-05|;| up+;+-0.0007379194721579552|;|,+;+-0.0378878079354763|;| embracing+;+-1.6033028364181519|;| the+;+-2.0509541034698486|;| strength+;+-1.5952868461608887|;| that+;+-0.9021792411804199|;| comes+;+-0.5610837936401367|;| from+;+-0.0011078286916017532|;| unity+;+-1.105228066444397|;|.+;+-0.2510230839252472|;| Whether+;+-3.1033167839050293|;| through+;+-1.4988833665847778|;| community+;+-2.3010387420654297|;| service+;+-0.03422589227557182|;|,+;+-0.3484547734260559|;| education+;+-0.8779717087745667|;|,+;+-0.004564342088997364|;| or+;+-7.896309739408025e-07|;| mutual+;+-9999.0|;| respect+;+-0.6776983141899109|;|,+;+-0.00012308525037951767|;| let+;+-0.70439213514328|;| us+;+-0.015772266313433647|;| forge+;+-1.2449753284454346|;| connections+;+-0.5864942669868469|;| that+;+-0.0159382913261652|;| transcend+;+-0.1608193814754486|;| our+;+-0.1777731329202652|;| differences+;+-0.0004452083958312869|;| and+;+-1.090916395187378|;| build+;+-2.525261163711548|;| bridges+;+-2.0376317501068115|;| of+;+-1.2845686674118042|;| understanding+;+-0.12593916058540344|;| that+;+-1.2480852603912354|;| weave+;+-9999.0|;| the+;+-0.8639304041862488|;| fabric+;+-0.23212897777557373|;| of+;+0.0|;| our+;+-0.04760076478123665|;| great+;+-0.940566897392273|;| nation+;+-0.0019834754057228565|;|.+;+-0.0412004292011261"
"So let me repeat: The combined trends of increased inequality and decreasing mobility pose a serious challenge to the very fabric of our society. We can't afford to turn a blind eye to the disparities that undermine our shared prosperity. It's essential that we come together—across political lines, across communities—to craft solutions that promote fairness and opportunity for all. Transformational change requires commitment, and it begins with a conversation grounded in respect and understanding.","ser+;+-0.16063900291919708|;|ious+;+-1.9361264946837764e-07|;| challenge+;+-1.9116028547286987|;| to+;+-0.006815304048359394|;| the+;+-0.9742531776428223|;| very+;+-0.3609107732772827|;| fabric+;+-0.12227367609739304|;| of+;+-3.128163257315464e-07|;| our+;+-8.125210297293961e-05|;| society+;+-0.07109656929969788|;|.+;+-0.00013774730905424803|;| We+;+-0.4385261833667755|;| can't+;+-6.316707134246826|;| afford+;+-0.7821230292320251|;| to+;+-0.0005779353086836636|;| turn+;+-1.133181095123291|;| a+;+-0.015661489218473434|;| blind+;+-7.107425062713446e-06|;| eye+;+-1.9361264946837764e-07|;| to+;+-0.20085696876049042|;| the+;+-1.084728479385376|;| disparities+;+-3.7414169311523438|;| that+;+-0.016031786799430847|;| undermine+;+-3.7175536155700684|;| our+;+-0.32573580741882324|;| shared+;+-0.6097572445869446|;| prosperity+;+-1.0247293710708618|;|.+;+-0.009658334776759148|;| It's+;+-1.5521869659423828|;| essential+;+-1.9522639513015747|;| that+;+-0.0682758092880249|;| we+;+-0.0016637545777484775|;| come+;+-0.5500974655151367|;| together+;+-3.8889261304575484e-06|;|—+;+-0.709425687789917|;|ac+;+-0.48356980085372925|;|ross+;+-3.128163257315464e-07|;| political+;+-1.8128464221954346|;| lines+;+-0.3076561689376831|;|,+;+-0.40319088101387024|;| across+;+-0.15689191222190857|;| communities+;+-0.3242090344429016|;|—to+;+-0.041364360600709915|;| craft+;+-3.2831571102142334|;| solutions+;+-0.6714568734169006|;| that+;+-0.008485971949994564|;| promote+;+-2.870008945465088|;| fairness+;+-1.023831844329834|;| and+;+-0.4831262528896332|;| opportunity+;+-0.08257227391004562|;| for+;+-0.15501803159713745|;| all+;+-0.10326185077428818|;|.+;+-0.0932062640786171|;| Transform+;+-9999.0|;|ational+;+-2.745365619659424|;| change+;+-0.004564699716866016|;| requires+;+-1.1017260551452637|;| commitment+;+-3.168245792388916|;|,+;+-0.0938335731625557|;| and+;+-1.7897931337356567|;| it+;+-1.4931666851043701|;| begins+;+-1.590345859527588|;| with+;+-0.008850331418216228|;| a+;+-1.9140241146087646|;| conversation+;+-2.4817898273468018|;| grounded+;+-2.1180472373962402|;| in+;+-7.896309739408025e-07|;| respect+;+-2.176734209060669|;| and+;+-0.024144357070326805|;| understanding+;+-0.0690033882856369|;|.+;+-0.00010986098641296849"
"As these difficult days have unfolded, you've also inspired us with stories of strength and resilience. Whether through acts of kindness, standing together in solidarity, or finding new ways to connect, your determination shines through the darkness. Let us not lose sight of the power we hold when we unite as a community. Hope is a choice we make together, and it lights the path forward, illuminating a brighter future for all.","res+;+-0.13643750548362732|;|ilience+;+-1.7835754988482222e-05|;|.+;+-0.0485289990901947|;| Whether+;+-3.5690665245056152|;| through+;+-1.9947655200958252|;| acts+;+-0.08559613674879074|;| of+;+-5.319370302458992e-06|;| kindness+;+-0.00914380419999361|;|,+;+-0.7861841320991516|;| standing+;+-5.186581611633301|;| together+;+-0.8907943367958069|;| in+;+-0.10189736634492874|;| solidarity+;+-0.06985562294721603|;|,+;+-0.0004141072859056294|;| or+;+0.0|;| finding+;+-1.4206123352050781|;| new+;+-2.808161735534668|;| ways+;+-0.011400524526834488|;| to+;+-4.4849443838757e-06|;| connect+;+-0.6794382929801941|;|,+;+-0.5177892446517944|;| your+;+-0.7457470893859863|;| determination+;+-2.304511070251465|;| shines+;+-0.574824869632721|;| through+;+-1.5827851295471191|;| the+;+-1.4812084436416626|;| darkness+;+-0.17012277245521545|;|.+;+-0.0005462417611852288|;| Let+;+-4.028164863586426|;| us+;+-0.06909661740064621|;| not+;+-2.5862534046173096|;| lose+;+-5.034173011779785|;| sight+;+-0.006188179831951857|;| of+;+-1.759734732331708e-05|;| the+;+-0.3009965419769287|;| power+;+-1.4243817329406738|;| we+;+-1.009214162826538|;| hold+;+-0.38642117381095886|;| when+;+-0.43661215901374817|;| we+;+-0.16068965196609497|;| unite+;+-0.2544993758201599|;| as+;+-1.5434746742248535|;| a+;+-0.48336946964263916|;| community+;+-0.001011611195281148|;|.+;+-0.3647609353065491|;| Hope+;+-6.38948917388916|;| is+;+-0.6844662427902222|;| a+;+-1.3095450401306152|;| choice+;+-2.3650217056274414|;| we+;+-0.44659847021102905|;| make+;+-0.19574250280857086|;| together+;+-1.9388703107833862|;|,+;+-0.012757083401083946|;| and+;+-0.09305835515260696|;| it+;+-0.6091120839118958|;| lights+;+-5.470892429351807|;| the+;+-0.10598962008953094|;| path+;+-0.14434948563575745|;| forward+;+-0.602293848991394|;|,+;+-0.7831503748893738|;| illuminating+;+-1.7204642295837402|;| a+;+-2.237619400024414|;| brighter+;+-0.5288238525390625|;| future+;+-0.6366637349128723|;| for+;+-0.029058167710900307|;| all+;+-0.20494793355464935|;|.+;+-0.03373698517680168"
"As we combat the spread of deadly weapons, we're also confronting the specter of climate change, an issue that demands our immediate and unwavering attention. The evidence is clear: from rising sea levels to devastating wildfires, the stakes have never been higher. Together, we must rally our resources, innovate sustainable solutions, and forge partnerships that transcend borders. Our children’s future hinges on our actions today, and it is our collective responsibility to ensure a livable planet for generations to come.","change+;+-6.360996485454962e-05|;|,+;+-0.19145041704177856|;| an+;+-2.0788350105285645|;| issue+;+-2.7257699966430664|;| that+;+-0.0013269031187519431|;| demands+;+-3.006087064743042|;| our+;+-0.07358566671609879|;| immediate+;+-0.5331537127494812|;| and+;+-0.9883322715759277|;| unwavering+;+-0.5508517622947693|;| attention+;+-0.007158615160733461|;|.+;+-5.512236498361744e-07|;| The+;+-1.7234104871749878|;| evidence+;+-3.4749317169189453|;| is+;+-0.006149427033960819|;| clear+;+-0.35743656754493713|;|:+;+-0.2983333468437195|;| from+;+-3.756140947341919|;| rising+;+-0.20341362059116364|;| sea+;+-0.08529538661241531|;| levels+;+-3.128163257315464e-07|;| to+;+-0.0025398707948625088|;| devastating+;+-0.5515210628509521|;| wild+;+-0.29730546474456787|;|fires+;+0.0|;|,+;+-0.0009020501165650785|;| the+;+-0.29726481437683105|;| stakes+;+-3.5570573806762695|;| have+;+-0.20504698157310486|;| never+;+-7.719917630311102e-05|;| been+;+-1.2664456789934775e-06|;| higher+;+-0.0001499060745118186|;|.+;+-0.000871678814291954|;| Together+;+-1.7375637292861938|;|,+;+-0.0015929419314488769|;| we+;+-0.013681636191904545|;| must+;+-0.08373354375362396|;| rally+;+-3.504056215286255|;| our+;+-0.5933908820152283|;| resources+;+-0.5039520263671875|;|,+;+-0.18299196660518646|;| innovate+;+-0.6763283610343933|;| sustainable+;+-1.7719087600708008|;| solutions+;+-0.2844524383544922|;|,+;+-3.3213025744771585e-05|;| and+;+-1.0802738870552275e-05|;| forge+;+-0.9204756021499634|;| partnerships+;+-0.5475571751594543|;| that+;+-0.6559175848960876|;| transcend+;+-0.06671646237373352|;| borders+;+-0.004562919028103352|;|.+;+-0.06045103818178177|;| Our+;+-1.3300020694732666|;| children+;+-1.7020646333694458|;|’s+;+-1.9948220252990723|;| future+;+-0.062224578112363815|;| hinges+;+-1.3875360488891602|;| on+;+-0.02939622849225998|;| our+;+-0.45310869812965393|;| actions+;+-0.6078633069992065|;| today+;+-0.001161769381724298|;|,+;+-0.21749508380889893|;| and+;+-0.022029004991054535|;| it+;+-2.155578374862671|;| is+;+-0.2540750503540039|;| our+;+-0.6586360931396484|;| collective+;+-2.270247459411621|;| responsibility+;+-0.07224149256944656|;| to+;+-4.5252596464706585e-05|;| ensure+;+-2.349738359451294|;| a+;+-0.39701464772224426|;| liv+;+-0.6604326963424683|;|able+;+0.0|;| planet+;+-0.044122181832790375|;| for+;+-0.38764119148254395|;| generations+;+-0.009605441242456436|;| to+;+-0.0025792247615754604|;| come+;+-1.3856492842023727e-06|;|.+;+-8.2994620242971e-06"
"No, no, no, no, no, the peaceful transfer of power from one freely elected President to another is the cornerstone of our democracy. It is a testament to the faith we place in our institutions and the will of the people. We must cherish this moment, ensuring that every voice is heard, every vote counted. The strength of our nation lies in our ability to unite, to rise above our differences, and to forge a path forward together.","to+;+-5.200166469876422e-06|;| another+;+-0.038202136754989624|;| is+;+-0.0018323728581890464|;| the+;+-2.2172956466674805|;| cornerstone+;+-0.36282411217689514|;| of+;+-4.008129963040119e-06|;| our+;+-7.350386295001954e-05|;| democracy+;+-0.0016365008195862174|;|.+;+-0.0428997278213501|;| It+;+-0.08452107012271881|;| is+;+-0.21765314042568207|;| a+;+-0.11981341242790222|;| testament+;+-0.21443341672420502|;| to+;+-0.005329693201929331|;| the+;+-0.7592281699180603|;| faith+;+-5.082040786743164|;| we+;+-0.049151692539453506|;| place+;+-0.25131335854530334|;| in+;+-0.0032208492048084736|;| our+;+-0.6531199216842651|;| institutions+;+-0.03363174945116043|;| and+;+-0.22918246686458588|;| the+;+-1.3641607761383057|;| will+;+-0.7637238502502441|;| of+;+-6.511406809295295e-06|;| the+;+-0.00975833274424076|;| people+;+-0.014367170631885529|;|.+;+-0.0007375618442893028|;| We+;+-0.9573689103126526|;| must+;+-0.12448503822088242|;| cherish+;+-2.4064579010009766|;| this+;+-0.06229592487215996|;| moment+;+-2.2825212478637695|;|,+;+-0.139674574136734|;| ensuring+;+-2.9780406951904297|;| that+;+-0.0802885890007019|;| every+;+-0.46030715107917786|;| voice+;+-0.18737845122814178|;| is+;+-0.02691611461341381|;| heard+;+-0.0036180049646645784|;|,+;+-0.978746771812439|;| every+;+-0.2135300636291504|;| vote+;+-0.047645896673202515|;| counted+;+-0.32265976071357727|;|.+;+-0.6952509880065918|;| The+;+-3.533759117126465|;| strength+;+-0.4766574203968048|;| of+;+-0.00010282796574756503|;| our+;+-0.0036833323538303375|;| nation+;+-0.21243053674697876|;| lies+;+-0.022676818072795868|;| in+;+-0.6933766603469849|;| our+;+-0.3105146288871765|;| ability+;+-1.0450191497802734|;| to+;+-0.00017720005416776985|;| unite+;+-0.4621492326259613|;|,+;+-0.25559869408607483|;| to+;+-0.33869799971580505|;| rise+;+-1.7847687005996704|;| above+;+-0.011745783500373363|;| our+;+-1.4466466903686523|;| differences+;+-0.06238843873143196|;|,+;+-0.0305867288261652|;| and+;+-0.002006672555580735|;| to+;+-0.050811152905225754|;| forge+;+-1.1378979682922363|;| a+;+-0.10092517733573914|;| path+;+-2.5266973972320557|;| forward+;+-0.1193944588303566|;| together+;+-0.010867179371416569|;|.+;+-0.0003864630125463009"
"Just a few days from now, Jews here in Israel and around the world will gather to observe Yom Kippur, a time for reflection, repentance, and renewal. It is a moment to pause and consider our actions, to seek forgiveness, and to come together as a community. In this spirit, let us also remember our shared humanity and the importance of compassion, striving for a future where peace prevails and understanding reigns supreme.","g+;+-0.8766566514968872|;|ather+;+-5.5577775128767826e-06|;| to+;+-0.04048416391015053|;| observe+;+-0.4121056795120239|;| Y+;+-0.02837405912578106|;|om+;+-1.9361264946837764e-07|;| K+;+-1.9361264946837764e-07|;|ipp+;+-0.002496110275387764|;|ur+;+0.0|;|,+;+-0.002513592829927802|;| a+;+-0.1770421713590622|;| time+;+-1.4955247640609741|;| for+;+-0.5805485844612122|;| reflection+;+-0.013371155597269535|;|,+;+-0.25193870067596436|;| repentance+;+-0.49466654658317566|;|,+;+-4.320199877838604e-07|;| and+;+0.0|;| renewal+;+-0.09409390389919281|;|.+;+-0.0010432900162413716|;| It+;+-0.5680397748947144|;| is+;+-0.3185374140739441|;| a+;+-0.08791190385818481|;| moment+;+-1.0186550617218018|;| to+;+-1.7296843528747559|;| pause+;+-1.3169876337051392|;| and+;+-1.0689085721969604|;| consider+;+-0.34223172068595886|;| our+;+-0.35467493534088135|;| actions+;+-1.1787738800048828|;|,+;+-0.18825745582580566|;| to+;+-0.4065311849117279|;| seek+;+-0.09857616573572159|;| forgiveness+;+-0.010320233181118965|;|,+;+-1.2601133584976196|;| and+;+-0.016158826649188995|;| to+;+-0.0027413968928158283|;| come+;+-4.968800067901611|;| together+;+-7.815280696377158e-05|;| as+;+-0.16223247349262238|;| a+;+-0.09072060137987137|;| community+;+-0.02223864756524563|;|.+;+-0.21736876666545868|;| In+;+-0.7930952906608582|;| this+;+-0.8632656335830688|;| spirit+;+-1.0270373821258545|;|,+;+-0.3484457731246948|;| let+;+-0.10671083629131317|;| us+;+-0.00016623330884613097|;| also+;+-4.082524299621582|;| remember+;+-0.2083534300327301|;| our+;+-1.7986133098602295|;| shared+;+-0.014490657486021519|;| humanity+;+-0.12544220685958862|;| and+;+-1.2351943254470825|;| the+;+-0.31570133566856384|;| importance+;+-1.8786298036575317|;| of+;+0.0|;| compassion+;+-0.6642691493034363|;|,+;+-0.41721469163894653|;| striving+;+-1.7071410417556763|;| for+;+-1.0806324481964111|;| a+;+-0.7288756370544434|;| future+;+-0.28973397612571716|;| where+;+-0.3842513859272003|;| peace+;+-0.7881477475166321|;| prev+;+-1.4239330291748047|;|ails+;+0.0|;| and+;+-0.6287496089935303|;| understanding+;+-0.2552732229232788|;| reign+;+-1.9857990741729736|;|s+;+-2.7968066206085496e-05|;| supreme+;+-1.6238598823547363|;|.+;+-0.005475890357047319"
"It's not a nice-to-have -- it's a must-have. So it's time we stop treating childcare as an afterthought, and instead recognize it as a cornerstone of our society. When parents have access to affordable, quality childcare, they can contribute more fully to the workforce, support their families, and raise the next generation with the care and attention they deserve. Together, we can weave a fabric of opportunity that embraces all families.","as+;+-0.026607146486639977|;| an+;+-0.10331065207719803|;| after+;+-0.007834573276340961|;|thought+;+0.0|;|,+;+-1.5482590198516846|;| and+;+-0.9751587510108948|;| instead+;+-0.9568239450454712|;| recognize+;+-0.5077983140945435|;| it+;+-0.023715103045105934|;| as+;+-0.6931508183479309|;| a+;+-0.4091250002384186|;| cornerstone+;+-1.2069571018218994|;| of+;+-0.0013768990756943822|;| our+;+-0.11231771856546402|;| society+;+-1.8132362365722656|;|.+;+-0.03052176721394062|;| When+;+-1.9597091674804688|;| parents+;+-0.4453183114528656|;| have+;+-0.5975287556648254|;| access+;+-0.22294145822525024|;| to+;+-6.704273118884885e-07|;| affordable+;+-0.8179320096969604|;|,+;+-0.06489172577857971|;| quality+;+-0.4130755364894867|;| childcare+;+-0.3154773712158203|;|,+;+-2.165027217415627e-05|;| they+;+-0.10979174822568893|;| can+;+-0.0893179401755333|;| contribute+;+-1.6356201171875|;| more+;+-0.9077422618865967|;| fully+;+-0.5053813457489014|;| to+;+-0.003002304583787918|;| the+;+-0.26983290910720825|;| workforce+;+-0.20196297764778137|;|,+;+-0.42929014563560486|;| support+;+-3.042160749435425|;| their+;+-0.011409135535359383|;| families+;+-0.00453965412452817|;|,+;+-0.0036586259957402945|;| and+;+-7.896309739408025e-07|;| raise+;+-9999.0|;| the+;+-0.25839221477508545|;| next+;+-0.00012868782505393028|;| generation+;+-1.0445127372804563e-05|;| with+;+-0.5286608338356018|;| the+;+-0.2791554033756256|;| care+;+-0.6707995533943176|;| and+;+-0.35761481523513794|;| attention+;+-0.10489344596862793|;| they+;+-0.01267621573060751|;| deserve+;+-0.012893956154584885|;|.+;+0.0|;| Together+;+-1.735757827758789|;|,+;+-2.47495681833243e-05|;| we+;+-0.39110684394836426|;| can+;+-0.16091042757034302|;| weave+;+-9999.0|;| a+;+-0.3122604489326477|;| fabric+;+-0.9625682830810547|;| of+;+-0.008962573483586311|;| opportunity+;+-0.8304934501647949|;| that+;+-0.09418168663978577|;| embraces+;+-3.8241283893585205|;| all+;+-1.5393791198730469|;| families+;+-0.26361283659935|;|.+;+-0.6862016916275024"
