Mimicking,Log_prob
"And you'll see some data when Admiral Polowczyk gets up in just a few moments, he will share some incredible insights that highlight our ongoing success in this fight. It’s all about transparency and understanding the real circumstances we’re facing. The American people deserve to know, and we're committed to providing you with the truth, every step of the way. Together, we will get through this stronger than ever before.","he+;+-0.935933530330658|;| will+;+-1.0749139785766602|;| share+;+-1.4931280612945557|;| some+;+-3.6236772537231445|;| incredible+;+-2.097301959991455|;| insights+;+-0.5666065216064453|;| that+;+-0.7159194946289062|;| highlight+;+-1.2909681797027588|;| our+;+-0.21281208097934723|;| ongoing+;+-1.361390471458435|;| success+;+-2.522722005844116|;| in+;+-1.7441627979278564|;| this+;+-2.560741901397705|;| fight+;+-0.9351766705513|;|.+;+-0.09261726588010788|;| It+;+-2.4902586936950684|;|’s+;+-0.002416203496977687|;| all+;+-1.7343151569366455|;| about+;+-0.009346487931907177|;| transparency+;+-0.858881413936615|;| and+;+-1.0951484441757202|;| understanding+;+-3.486100196838379|;| the+;+-0.37943392992019653|;| real+;+-4.100627422332764|;| circumstances+;+-9999.0|;| we+;+-0.48882079124450684|;|’re+;+-1.4225877523422241|;| facing+;+-0.22289185225963593|;|.+;+-0.13345633447170258|;| The+;+-1.0956556797027588|;| American+;+-0.7373894453048706|;| people+;+-0.08775447309017181|;| deserve+;+-0.01412002369761467|;| to+;+-0.13407984375953674|;| know+;+-0.0770200788974762|;|,+;+-3.9211063385009766|;| and+;+-0.046031299978494644|;| we're+;+-3.4510483741760254|;| committed+;+-0.06585864722728729|;| to+;+-0.0008087906171567738|;| providing+;+-0.813226580619812|;| you+;+-3.697298526763916|;| with+;+-0.02916446328163147|;| the+;+-0.13910317420959473|;| truth+;+-2.424166679382324|;|,+;+-2.0811421871185303|;| every+;+-2.4487712383270264|;| step+;+-0.07440287619829178|;| of+;+-0.0002767094410955906|;| the+;+-4.668304245569743e-05|;| way+;+-8.180258191714529e-06|;|.+;+-0.21586227416992188|;| Together+;+-0.18139128386974335|;|,+;+-0.0003851517685689032|;| we+;+-0.13462325930595398|;| will+;+-0.4400765299797058|;| get+;+-6.421176910400391|;| through+;+-0.009950157254934311|;| this+;+-0.00040660108788870275|;| stronger+;+-2.1132442951202393|;| than+;+-0.022220809012651443|;| ever+;+-0.06202448159456253|;| before+;+-0.47756198048591614|;|.+;+-0.09411506354808807"
"To the citizens of our country, serving as your president has been the honor of a lifetime. Together, we faced unprecedented challenges that tested our resolve. But through unity and strength, we prevailed—showing the world that American exceptionalism is alive and well. As we look ahead, let us build on this momentum, embracing every opportunity to enhance our great nation, ensuring prosperity for all, and protecting our future generations.","a+;+-0.20141568779945374|;| lifetime+;+-1.981667537620524e-06|;|.+;+-0.008010566234588623|;| Together+;+-0.7090569138526917|;|,+;+-0.0005751936114393175|;| we+;+-0.3882400095462799|;| faced+;+-5.068485736846924|;| unprecedented+;+-0.7204837203025818|;| challenges+;+-0.00023035754566080868|;| that+;+-5.871542930603027|;| tested+;+-0.023226026445627213|;| our+;+-0.011588136665523052|;| resolve+;+-0.21056561172008514|;|.+;+-2.1471543312072754|;| But+;+-0.6916149854660034|;| through+;+-0.482747346162796|;| unity+;+-2.7510008811950684|;| and+;+-0.2017703652381897|;| strength+;+-1.9252816438674927|;|,+;+-0.0037902232725173235|;| we+;+-0.14702744781970978|;| prevailed+;+-4.6628241539001465|;|—+;+-4.816411018371582|;|show+;+-1.9041589498519897|;|ing+;+-0.038049064576625824|;| the+;+-0.014461169950664043|;| world+;+-0.0013644045684486628|;| that+;+-2.240679979324341|;| American+;+-1.9530303478240967|;| exceptional+;+-3.7749438285827637|;|ism+;+0.0|;| is+;+-0.2916497588157654|;| alive+;+-0.1677217334508896|;| and+;+-0.0015493794344365597|;| well+;+-0.08099912852048874|;|.+;+-0.001942322589457035|;| As+;+-1.192044734954834|;| we+;+-0.010234682820737362|;| look+;+-1.2790565490722656|;| ahead+;+-1.156376600265503|;|,+;+-0.006902447901666164|;| let+;+-0.5124527812004089|;| us+;+-0.38703489303588867|;| build+;+-3.3638410568237305|;| on+;+-0.294678658246994|;| this+;+-0.5869762301445007|;| momentum+;+-0.4819071292877197|;|,+;+-0.09965285658836365|;| embracing+;+-2.454542398452759|;| every+;+-4.951076984405518|;| opportunity+;+-0.0010095883626490831|;| to+;+-0.13720934092998505|;| enhance+;+-2.4723706245422363|;| our+;+-0.078884057700634|;| great+;+-0.42046087980270386|;| nation+;+-0.015160249546170235|;|,+;+-1.4209625720977783|;| ensuring+;+-0.2563474178314209|;| prosperity+;+-0.6328473091125488|;| for+;+-0.6724129915237427|;| all+;+-0.33680224418640137|;|,+;+-1.6583870649337769|;| and+;+-0.31674012541770935|;| protecting+;+-3.273315191268921|;| our+;+-1.229369878768921|;| future+;+-4.707475662231445|;| generations+;+-1.2379696369171143|;|.+;+-0.44302552938461304"
"And, as you know, Europe was just designated as the hotspot right now, and we must focus on the safety and health of our citizens. We’re committed to monitoring the situation closely, working with our allies, because when it comes to fighting this pandemic, we must stand united. The American spirit is resilient, and together, we will navigate these challenging times, ensuring that our nation emerges stronger than ever before.","must+;+-0.8056586980819702|;| focus+;+-5.0061211585998535|;| on+;+-0.39769160747528076|;| the+;+-1.1649752855300903|;| safety+;+-3.345029830932617|;| and+;+-0.830744206905365|;| health+;+-1.867851972579956|;| of+;+-0.00038384052459150553|;| our+;+-0.2454046607017517|;| citizens+;+-0.07495114207267761|;|.+;+-0.05244594067335129|;| We+;+-1.1900172233581543|;|’re+;+-1.361289620399475|;| committed+;+-4.752370834350586|;| to+;+-0.01462576538324356|;| monitoring+;+-1.7661515474319458|;| the+;+-0.0679696723818779|;| situation+;+-0.0014840320218354464|;| closely+;+-0.007093746680766344|;|,+;+-0.4501756727695465|;| working+;+-2.3699259757995605|;| with+;+-0.44091641902923584|;| our+;+-0.12467668950557709|;| allies+;+-0.1992185264825821|;|,+;+-0.6862624287605286|;| because+;+-5.922450065612793|;| when+;+-4.701042175292969|;| it+;+-1.0154719352722168|;| comes+;+-0.0005825805710628629|;| to+;+-0.07893826067447662|;| fighting+;+-2.3529281616210938|;| this+;+-0.028918972238898277|;| pandemic+;+-2.0593526363372803|;|,+;+-0.00198656739667058|;| we+;+-0.5631628036499023|;| must+;+-1.643925428390503|;| stand+;+-0.5845505595207214|;| united+;+-0.3222590982913971|;|.+;+-0.009620674885809422|;| The+;+-1.095319390296936|;| American+;+-0.3018859922885895|;| spirit+;+-0.2082313597202301|;| is+;+-0.1558327078819275|;| resilient+;+-0.3087597191333771|;|,+;+-0.2708899676799774|;| and+;+-0.035182733088731766|;| together+;+-0.16846910119056702|;|,+;+-0.30835607647895813|;| we+;+-0.10767413675785065|;| will+;+-0.14035244286060333|;| navigate+;+-1.4609274864196777|;| these+;+-0.3046761751174927|;| challenging+;+-1.8769991397857666|;| times+;+-0.28154245018959045|;|,+;+-0.5249764919281006|;| ensuring+;+-0.1423545777797699|;| that+;+-0.19608764350414276|;| our+;+-0.41805025935173035|;| nation+;+-1.9422048330307007|;| emerges+;+-0.8173133134841919|;| stronger+;+-0.085954450070858|;| than+;+-0.38630211353302|;| ever+;+-0.038053546100854874|;| before+;+-0.05283466354012489|;|.+;+-0.017856772989034653"
"A small number of social media platforms are acquiring immense power over what we can see and hear, shaping narratives that influence our society. This concentration of influence poses a significant challenge to the very fabric of free speech in America. As these platforms curate content, we must ask ourselves: who decides what information is disseminated? It’s a question that demands our attention, as we fight to uphold transparency and fairness for every American voice.","see+;+-1.3307709693908691|;| and+;+-0.31341174244880676|;| hear+;+-1.4030916690826416|;|,+;+-0.5698899626731873|;| shaping+;+-0.5394349694252014|;| narratives+;+-0.8094208240509033|;| that+;+-1.3524349927902222|;| influence+;+-0.6613945364952087|;| our+;+-1.017958641052246|;| society+;+-3.897047758102417|;|.+;+-0.36352699995040894|;| This+;+-0.7404813170433044|;| concentration+;+-1.7641792297363281|;| of+;+-0.0034596563782542944|;| influence+;+-1.1910302639007568|;| poses+;+-2.787144899368286|;| a+;+-0.6581310033798218|;| significant+;+-0.9197697043418884|;| challenge+;+-0.7073119878768921|;| to+;+-0.08450265973806381|;| the+;+-2.3476903438568115|;| very+;+-1.4626332521438599|;| fabric+;+-0.6621635556221008|;| of+;+-6.704273118884885e-07|;| free+;+-2.1604952812194824|;| speech+;+-0.3174021542072296|;| in+;+-2.449307680130005|;| America+;+-0.030348073691129684|;|.+;+-0.0055151269771158695|;| As+;+-2.4820947647094727|;| these+;+-3.6350741386413574|;| platforms+;+-0.13960178196430206|;| curate+;+-4.114473819732666|;| content+;+-0.18519043922424316|;|,+;+-0.07229294627904892|;| we+;+-0.4850769639015198|;| must+;+-0.03147986903786659|;| ask+;+-1.0196257829666138|;| ourselves+;+-0.024830816313624382|;|:+;+-0.14032083749771118|;| who+;+-0.6350120902061462|;| decides+;+-0.23634250462055206|;| what+;+-0.09708026796579361|;| information+;+-1.8569806814193726|;| is+;+-0.025706300511956215|;| dissemin+;+-4.229714393615723|;|ated+;+-7.896309739408025e-07|;|?+;+-0.09507983922958374|;| It+;+-1.456033706665039|;|’s+;+-0.1153944730758667|;| a+;+-2.5387375354766846|;| question+;+-2.315164566040039|;| that+;+-0.6482067704200745|;| demands+;+-0.9322590231895447|;| our+;+-0.4924193024635315|;| attention+;+-0.10250995308160782|;|,+;+-0.5445345640182495|;| as+;+-1.2158607244491577|;| we+;+-0.9657918214797974|;| fight+;+-3.3875832557678223|;| to+;+-0.20196542143821716|;| uphold+;+-2.6482865810394287|;| transparency+;+-2.801004648208618|;| and+;+-0.005494376178830862|;| fairness+;+-1.6578782796859741|;| for+;+-2.191749095916748|;| every+;+-2.0410494804382324|;| American+;+-0.5586375594139099|;| voice+;+-1.7673908472061157|;|.+;+-0.0001507405104348436"
"And whether it's Kate Steinle or so many others, they'd be around today if these sanctuary policies weren't in place. We must recognize the severe consequences of inaction and the real human stories behind these tragedies. Every American deserves safety. It's time to put our citizens first, and ensure that law and order are restored, so families can feel secure in their communities. We cannot ignore the lessons learned; action must follow.","san+;+-4.39213228225708|;|ct+;+-3.416665640543215e-05|;|uary+;+-0.026305176317691803|;| policies+;+-0.5194511413574219|;| weren't+;+-0.6915920972824097|;| in+;+-0.04068150371313095|;| place+;+-0.014003651216626167|;|.+;+-0.07814203202724457|;| We+;+-0.7812286615371704|;| must+;+-0.8222327828407288|;| recognize+;+-2.2523694038391113|;| the+;+-0.49392345547676086|;| severe+;+-9999.0|;| consequences+;+-0.2840621769428253|;| of+;+-0.060298193246126175|;| in+;+-4.160647869110107|;|action+;+-5.466968650580384e-05|;| and+;+-1.9164589643478394|;| the+;+-0.5908193588256836|;| real+;+-3.924553871154785|;| human+;+-1.76285982131958|;| stories+;+-2.606822967529297|;| behind+;+-0.03826731815934181|;| these+;+-0.38240236043930054|;| tragedies+;+-0.9080171585083008|;|.+;+-0.0020539083052426577|;| Every+;+-1.7909339666366577|;| American+;+-1.4092662334442139|;| deserves+;+-0.16615775227546692|;| safety+;+-1.1731071472167969|;|.+;+-4.980386257171631|;| It's+;+-1.361715316772461|;| time+;+-0.27309828996658325|;| to+;+-0.21796759963035583|;| put+;+-1.2491929531097412|;| our+;+-1.0114789009094238|;| citizens+;+-0.15685634315013885|;| first+;+-0.0007921205251477659|;|,+;+-0.4129897356033325|;| and+;+-4.7500762939453125|;| ensure+;+-2.442594051361084|;| that+;+-0.1739925593137741|;| law+;+-2.694472312927246|;| and+;+-2.019272804260254|;| order+;+-0.00017481597024016082|;| are+;+-1.5260543823242188|;| restored+;+-0.9286823272705078|;|,+;+-3.254009246826172|;| so+;+-1.154952049255371|;| families+;+-1.2819570302963257|;| can+;+-0.04996147006750107|;| feel+;+-1.4221012592315674|;| secure+;+-0.010025334544479847|;| in+;+-0.1886315643787384|;| their+;+-0.0010047047398984432|;| communities+;+-1.2236065864562988|;|.+;+-0.41166824102401733|;| We+;+-0.7172104120254517|;| cannot+;+-1.9523124694824219|;| ignore+;+-3.663877248764038|;| the+;+-0.3397969603538513|;| lessons+;+-4.9008307456970215|;| learned+;+-0.8697120547294617|;|;+;+-1.5620278120040894|;| action+;+-2.2204079627990723|;| must+;+-2.2397916316986084|;| follow+;+-0.4826884865760803|;|.+;+-0.05162210017442703"
"But, for now, the best advice that we can give for people is to speak to their doctors, to consult trusted sources, and to remain vigilant. It’s essential to stay informed and follow any recommendations that are made. Remember, communication is key. We need to ensure that we're not just protecting ourselves but also our loved ones and communities. This is a shared responsibility, and together, we will overcome these challenges.","to+;+-0.8796202540397644|;| their+;+-0.08273909986019135|;| doctors+;+-1.5755870342254639|;|,+;+-0.17935481667518616|;| to+;+-0.26791414618492126|;| consult+;+-2.160344362258911|;| trusted+;+-3.0143213272094727|;| sources+;+-0.3303860127925873|;|,+;+-0.10115758329629898|;| and+;+-0.00775296101346612|;| to+;+-0.023973282426595688|;| remain+;+-1.3973171710968018|;| vigilant+;+-0.3657721281051636|;|.+;+-0.049775585532188416|;| It+;+-2.219179630279541|;|’s+;+-0.011171373538672924|;| essential+;+-2.211772918701172|;| to+;+-0.8212632536888123|;| stay+;+-0.4482506215572357|;| informed+;+-0.0033665162045508623|;| and+;+-1.227828025817871|;| follow+;+-2.816255569458008|;| any+;+-5.88538122177124|;| recommendations+;+-1.7550883293151855|;| that+;+-1.5164403915405273|;| are+;+-2.3392586708068848|;| made+;+-2.0532474517822266|;|.+;+-0.15654784440994263|;| Remember+;+-1.7085344791412354|;|,+;+-0.004363063722848892|;| communication+;+-3.679776906967163|;| is+;+-0.005322227720171213|;| key+;+-0.02023726888000965|;|.+;+-0.5954818725585938|;| We+;+-0.7332836985588074|;| need+;+-2.322204113006592|;| to+;+-0.038561560213565826|;| ensure+;+-3.146383047103882|;| that+;+-0.13070133328437805|;| we're+;+-3.889702320098877|;| not+;+-2.632239580154419|;| just+;+-0.6419490575790405|;| protecting+;+-2.0716323852539062|;| ourselves+;+-0.003223464358597994|;| but+;+-0.5250927209854126|;| also+;+-0.08259949833154678|;| our+;+-1.0179485082626343|;| loved+;+-0.32394495606422424|;| ones+;+0.0|;| and+;+-0.7941625714302063|;| communities+;+-1.019076943397522|;|.+;+-0.00887360144406557|;| This+;+-3.671438455581665|;| is+;+-0.10421796888113022|;| a+;+-0.41971778869628906|;| shared+;+-1.9651217460632324|;| responsibility+;+-0.06931699067354202|;|,+;+-0.17209884524345398|;| and+;+-0.08303218334913254|;| together+;+-0.03054223023355007|;|,+;+-0.1642550379037857|;| we+;+-0.044280145317316055|;| will+;+-0.4948272705078125|;| overcome+;+-0.5331267714500427|;| these+;+-0.20312215387821198|;| challenges+;+-0.008617172949016094|;|.+;+-0.017444496974349022"
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance. We will rise above the negativity and the naysayers. Together, we build a stronger nation, standing shoulder to shoulder. The American spirit is unbreakable, and it thrives on perseverance. Look around—our success story is unfolding, and it’s driven by each of you, the American people. Let’s stay united and keep winning, folks!","a+;+-9.088346359931165e-07|;| chance+;+-0.0002966127940453589|;|.+;+-0.00678629707545042|;| We+;+-1.3156342506408691|;| will+;+-0.7347143888473511|;| rise+;+-1.2434391975402832|;| above+;+-2.0788698196411133|;| the+;+-0.8293326497077942|;| negativity+;+-4.838071346282959|;| and+;+-0.9138369560241699|;| the+;+-0.9826432466506958|;| n+;+-1.5889307260513306|;|ays+;+-7.896309739408025e-07|;|ayers+;+-8.554343366995454e-05|;|.+;+-1.0277702808380127|;| Together+;+-0.28603824973106384|;|,+;+-0.0005642342148348689|;| we+;+-0.1648191213607788|;| build+;+-4.223649501800537|;| a+;+-0.12218137830495834|;| stronger+;+-1.2954767942428589|;| nation+;+-1.6534419059753418|;|,+;+-0.3903806507587433|;| standing+;+-5.478768348693848|;| shoulder+;+-1.27195405960083|;| to+;+-0.0011724866926670074|;| shoulder+;+0.0|;|.+;+-1.4560009241104126|;| The+;+-1.5532163381576538|;| American+;+-1.2021173238754272|;| spirit+;+-0.0038304757326841354|;| is+;+-0.12893912196159363|;| un+;+-0.3357641398906708|;|break+;+-0.12932540476322174|;|able+;+0.0|;|,+;+-0.2599949836730957|;| and+;+-0.2550387978553772|;| it+;+-2.7324414253234863|;| thrives+;+-1.6375274658203125|;| on+;+-0.20734071731567383|;| perseverance+;+-3.8223066329956055|;|.+;+-0.858123242855072|;| Look+;+-9999.0|;| around+;+-0.4425464868545532|;|—+;+-0.677273690700531|;|our+;+-1.2110400199890137|;| success+;+-3.445512294769287|;| story+;+-4.067422866821289|;| is+;+-0.06794897466897964|;| unfolding+;+-1.2711379528045654|;|,+;+-0.7432842254638672|;| and+;+-0.25948402285575867|;| it+;+-0.9823947548866272|;|’s+;+-0.07167995721101761|;| driven+;+-2.2614543437957764|;| by+;+-6.217951886355877e-05|;| each+;+-1.9483189582824707|;| of+;+-0.834103524684906|;| you+;+-0.0007082634256221354|;|,+;+-1.645998477935791|;| the+;+-0.12694290280342102|;| American+;+-5.393911838531494|;| people+;+-0.004768664948642254|;|.+;+-0.4804075360298157|;| Let+;+-1.0559054613113403|;|’s+;+-0.006294091697782278|;| stay+;+-5.678701400756836|;| united+;+-0.23397833108901978|;| and+;+-0.435349702835083|;| keep+;+-0.7447564601898193|;| winning+;+-0.5292683839797974|;|,+;+-0.6331526041030884|;| folks+;+-0.5019068717956543|;|!+;+-0.18763184547424316"
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow us to gauge the true extent of the virus's impact on our population. This validation process is crucial—it's about accuracy and reliability because we need to ensure that these tests can truly reflect who has immunity. We owe it to the American people to provide clarity and confidence in our response, protecting lives and freeing our economy to thrive once again.","us+;+-0.3282967805862427|;| to+;+-2.9040898880339228e-05|;| gauge+;+-3.863813638687134|;| the+;+-0.1128920465707779|;| true+;+-3.7844159603118896|;| extent+;+-0.40607792139053345|;| of+;+-7.941850526549388e-06|;| the+;+-0.7985460162162781|;| virus+;+-0.16508769989013672|;|'s+;+-0.16853074729442596|;| impact+;+-0.8072688579559326|;| on+;+-0.35865524411201477|;| our+;+-0.05673931911587715|;| population+;+-0.30694565176963806|;|.+;+-0.01649176888167858|;| This+;+-0.5718347430229187|;| validation+;+-2.492434024810791|;| process+;+-0.772085964679718|;| is+;+-0.020770074799656868|;| crucial+;+-0.2888230085372925|;|—+;+-2.4417147636413574|;|it's+;+-0.7290679216384888|;| about+;+-0.2417423129081726|;| accuracy+;+-1.7410633563995361|;| and+;+-1.3300950527191162|;| reliability+;+-0.21773721277713776|;| because+;+-5.783435344696045|;| we+;+-0.6848476529121399|;| need+;+-0.4392431974411011|;| to+;+-0.2806621193885803|;| ensure+;+-0.41876569390296936|;| that+;+-0.12057450413703918|;| these+;+-2.693981885910034|;| tests+;+-0.00047142591211013496|;| can+;+-1.6493374109268188|;| truly+;+-3.086193084716797|;| reflect+;+-1.9837732315063477|;| who+;+-1.6260830163955688|;| has+;+-0.0254096407443285|;| immunity+;+-1.199518084526062|;|.+;+-0.23732928931713104|;| We+;+-2.3057942390441895|;| owe+;+-1.1084502935409546|;| it+;+-0.011505883187055588|;| to+;+-0.00013679367839358747|;| the+;+-0.026225289329886436|;| American+;+-0.0027472192887216806|;| people+;+-0.012799453921616077|;| to+;+-0.021188335493206978|;| provide+;+-0.13284988701343536|;| clarity+;+-3.218442440032959|;| and+;+-0.6631159782409668|;| confidence+;+-0.2541600167751312|;| in+;+-1.2320497035980225|;| our+;+-0.3539991080760956|;| response+;+-1.584140658378601|;|,+;+-0.9648405909538269|;| protecting+;+-9999.0|;| lives+;+-0.3117072284221649|;| and+;+-0.7050450444221497|;| freeing+;+-9999.0|;| our+;+-0.5406670570373535|;| economy+;+-0.24038489162921906|;| to+;+-0.19722074270248413|;| thrive+;+-0.41405782103538513|;| once+;+-0.5134983062744141|;| again+;+-0.3132627606391907|;|.+;+-0.0001593195047462359"
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology Directorate at the Department of Homeland Security. Today, I want to talk a bit about the breakthroughs we've achieved—remarkable advancements that will help our nation. It's all about protecting Americans, empowering communities, and ensuring we emerge stronger than ever before. Together, we will harness innovation, adapt to challenges, and create a safer future for every American. Thank you.","Director+;+-0.2357553392648697|;|ate+;+-1.7432603272027336e-06|;| at+;+-0.04330174997448921|;| the+;+-0.0019181682728230953|;| Department+;+-0.000500966387335211|;| of+;+-8.180258191714529e-06|;| Homeland+;+-0.00035238542477600276|;| Security+;+-4.320199877838604e-07|;|.+;+-0.00011009939044015482|;| Today+;+-0.06330874562263489|;|,+;+-0.00015312091272789985|;| I+;+-0.2067086100578308|;| want+;+-0.13775742053985596|;| to+;+-7.3458322731312364e-06|;| talk+;+-2.5354127883911133|;| a+;+-10.72728157043457|;| bit+;+-0.6932932734489441|;| about+;+-0.009801658801734447|;| the+;+-0.3092156946659088|;| breakthroughs+;+-9999.0|;| we've+;+-0.6754570007324219|;| achieved+;+-1.2318753004074097|;|—+;+-4.447682857513428|;|remark+;+-1.4187296628952026|;|able+;+-0.00020377879263833165|;| advancements+;+-1.139893651008606|;| that+;+-0.9196165800094604|;| will+;+-1.6409488916397095|;| help+;+-1.1983299255371094|;| our+;+-2.896148681640625|;| nation+;+-0.21762821078300476|;|.+;+-3.2302544116973877|;| It's+;+-2.415281295776367|;| all+;+-2.3407773971557617|;| about+;+-0.006571961101144552|;| protecting+;+-2.1478657722473145|;| Americans+;+-1.071092128753662|;|,+;+-0.5379722714424133|;| empowering+;+-4.139443874359131|;| communities+;+-1.666070818901062|;|,+;+-0.03435594215989113|;| and+;+-0.0011147352633997798|;| ensuring+;+-0.3973888158798218|;| we+;+-1.9892301559448242|;| emerge+;+-3.5750982761383057|;| stronger+;+-0.18289218842983246|;| than+;+-0.48632827401161194|;| ever+;+-0.1603666990995407|;| before+;+-2.1391077041625977|;|.+;+-0.0028011982794851065|;| Together+;+-0.6403021216392517|;|,+;+-0.012029445730149746|;| we+;+-0.41820013523101807|;| will+;+-1.0395070314407349|;| harness+;+-0.9161260724067688|;| innovation+;+-0.3813517987728119|;|,+;+-1.1759188175201416|;| adapt+;+-3.192924976348877|;| to+;+-1.063401699066162|;| challenges+;+-0.29280394315719604|;|,+;+-0.0013520221691578627|;| and+;+-3.054500666621607e-06|;| create+;+-3.7960453033447266|;| a+;+-0.10428949445486069|;| safer+;+-0.36204636096954346|;| future+;+-0.7496178150177002|;| for+;+-0.03162089362740517|;| every+;+-1.533784031867981|;| American+;+-2.092484712600708|;|.+;+-1.182008981704712|;| Thank+;+-0.09654030203819275|;| you+;+0.0|;|.+;+-0.03431286662817001"
"No, they say worse; they say negative. They say negative. They're going to make the situation look dire, but that’s not the reality folks. The truth is, we’re moving forward, and we will not let negativity define us. America thrives on perseverance, on optimism, and we will fight back against this narrative. Together, we are stronger, and we will emerge from this with renewed vigor and commitment to excellence. Just watch us!","s+;+-1.859207272529602|;|ituation+;+-5.097437315271236e-05|;| look+;+-1.2749031782150269|;| dire+;+-1.402095079421997|;|,+;+-0.058789245784282684|;| but+;+-0.9143196940422058|;| that+;+-5.672229766845703|;|’s+;+-0.026003463193774223|;| not+;+-0.32308945059776306|;| the+;+-0.15960757434368134|;| reality+;+-0.7657796740531921|;| folks+;+-6.119029521942139|;|.+;+-0.04322857782244682|;| The+;+-1.1976723670959473|;| truth+;+-0.40577635169029236|;| is+;+-0.004490292631089687|;|,+;+-0.12918218970298767|;| we+;+-0.2938556671142578|;|’re+;+-0.3872201442718506|;| moving+;+-2.632587194442749|;| forward+;+-0.04804874584078789|;|,+;+-0.4671933650970459|;| and+;+-0.8849213719367981|;| we+;+-0.9635167121887207|;| will+;+-2.821796178817749|;| not+;+-1.1442962884902954|;| let+;+-1.1759531497955322|;| negativity+;+-1.0199270248413086|;| define+;+-1.493304967880249|;| us+;+-0.08012454211711884|;|.+;+-0.010657497681677341|;| America+;+-2.1754932403564453|;| thrives+;+-1.2052955627441406|;| on+;+-0.035093650221824646|;| perseverance+;+-5.926365852355957|;|,+;+-0.8347575664520264|;| on+;+-0.8943555951118469|;| optimism+;+-3.338561534881592|;|,+;+-1.4782299995422363|;| and+;+-0.10668866336345673|;| we+;+-1.1906681060791016|;| will+;+-0.7728415131568909|;| fight+;+-4.6382036209106445|;| back+;+-0.5856106281280518|;| against+;+-0.2225198596715927|;| this+;+-1.3046618700027466|;| narrative+;+-0.48836222290992737|;|.+;+-0.016698479652404785|;| Together+;+-1.2776446342468262|;|,+;+-0.0018704519607126713|;| we+;+-0.07190407812595367|;| are+;+-2.785212278366089|;| stronger+;+-0.8673791885375977|;|,+;+-0.37868744134902954|;| and+;+-0.042851075530052185|;| we+;+-1.1484801769256592|;| will+;+-0.18821606040000916|;| emerge+;+-1.0926806926727295|;| from+;+-0.8195969462394714|;| this+;+-0.06366787850856781|;| with+;+-2.7343454360961914|;| renewed+;+-0.4429011046886444|;| vigor+;+-0.869123637676239|;| and+;+-0.6577965021133423|;| commitment+;+-3.923818349838257|;| to+;+-0.009773443453013897|;| excellence+;+-4.229618072509766|;|.+;+-0.2249317169189453|;| Just+;+-2.944838523864746|;| watch+;+-0.1882983148097992|;| us+;+-1.067156434059143|;|!+;+-0.4682859778404236"
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, dire. Many said it couldn't be done. But look at us now! We're seeing factories springing back to life, jobs being created, and American ingenuity shining through. This resurgence is vital—it signals strength, resilience, and a return to our roots. Together, we will build a robust economy that works for every American, not just the elite!","know+;+-0.0019852598197758198|;|,+;+-0.00025514091248624027|;| dire+;+-1.290232539176941|;|.+;+-0.06534341722726822|;| Many+;+-1.0108801126480103|;| said+;+-0.1889042854309082|;| it+;+-0.22031329572200775|;| couldn't+;+-0.4180017411708832|;| be+;+-0.0031833017710596323|;| done+;+-5.68153518543113e-05|;|.+;+-1.712645411491394|;| But+;+-0.17374691367149353|;| look+;+-1.3163644075393677|;| at+;+-0.28366976976394653|;| us+;+-0.0736352875828743|;| now+;+-0.017288105562329292|;|!+;+-1.1171495914459229|;| We're+;+-0.9096132516860962|;| seeing+;+-3.9724838733673096|;| factories+;+-0.633600115776062|;| spring+;+-1.9602060317993164|;|ing+;+-0.622103214263916|;| back+;+-0.030110400170087814|;| to+;+-0.012306785210967064|;| life+;+-4.320199877838604e-07|;|,+;+-0.06468301266431808|;| jobs+;+-0.3891371488571167|;| being+;+-1.6598594188690186|;| created+;+-0.008035985752940178|;|,+;+-0.11669297516345978|;| and+;+-0.005348432343453169|;| American+;+-1.218410849571228|;| ingenuity+;+-0.8966337442398071|;| shining+;+-0.33404994010925293|;| through+;+-0.6295902132987976|;|.+;+-0.13802826404571533|;| This+;+-1.0931614637374878|;| resurgence+;+-1.0809568166732788|;| is+;+-0.32186654210090637|;| vital+;+-4.839330196380615|;|—it+;+-3.7691750526428223|;| signals+;+-4.753891944885254|;| strength+;+-2.570390224456787|;|,+;+-0.626147449016571|;| resilience+;+-0.12106689065694809|;|,+;+-0.21188178658485413|;| and+;+-0.0021595412399619818|;| a+;+-0.7521012425422668|;| return+;+-3.5824694633483887|;| to+;+-0.00019591135787777603|;| our+;+-2.227206230163574|;| roots+;+-0.21983394026756287|;|.+;+-0.04012050852179527|;| Together+;+-0.5090516805648804|;|,+;+-0.0003420183784328401|;| we+;+-0.40233975648880005|;| will+;+-1.0538830757141113|;| build+;+-1.6296864748001099|;| a+;+-0.2810538709163666|;| robust+;+-3.41434907913208|;| economy+;+-0.10709315538406372|;| that+;+-0.26125800609588623|;| works+;+-1.5873464345932007|;| for+;+-0.0032711182720959187|;| every+;+-0.4538240134716034|;| American+;+-0.6717349886894226|;|,+;+-0.31810063123703003|;| not+;+-2.22603440284729|;| just+;+-0.00027301779482513666|;| the+;+-0.8374649882316589|;| elite+;+-0.6051602959632874|;|!+;+-2.491398572921753"
