Obfuscation,Log_prob
"In the case of Iraq, the Security Council did act, in the early 1990s. Under the circumstances of that time, the international community sought to restore peace and stability. However, countless challenges emerged, demanding innovative solutions and proactive measures. Nations must collaborate effectively, prioritizing diplomacy and mutual respect. Only through open dialogue can they navigate the complexities of global politics and foster a sustainable environment for future generations, ensuring a safer world for all.","the+;+-0.20032575726509094|;| circumstances+;+-1.5272599458694458|;| of+;+-0.7231009602546692|;| that+;+-0.4203879237174988|;| time+;+-0.23692217469215393|;|,+;+-7.135819760151207e-05|;| the+;+-2.1502318382263184|;| international+;+-1.5069671869277954|;| community+;+-0.013383513316512108|;| sought+;+-2.30635929107666|;| to+;+-0.20416493713855743|;| restore+;+-2.3322083950042725|;| peace+;+-1.0896848440170288|;| and+;+-0.2403944581747055|;| stability+;+-0.20220179855823517|;|.+;+-0.2961752712726593|;| However+;+-0.6519367694854736|;|,+;+-1.9361264946837764e-07|;| countless+;+-9999.0|;| challenges+;+-0.7508454918861389|;| emerged+;+-1.0819207429885864|;|,+;+-0.23127947747707367|;| demanding+;+-4.692599773406982|;| innovative+;+-1.6127607822418213|;| solutions+;+-0.19352495670318604|;| and+;+-0.4702712297439575|;| proactive+;+-9999.0|;| measures+;+-1.0668814182281494|;|.+;+-0.011302335187792778|;| Nations+;+-1.4187110662460327|;| must+;+-0.1215830147266388|;| collaborate+;+-0.7551063299179077|;| effectively+;+-1.496419906616211|;|,+;+-0.3675185739994049|;| priorit+;+-1.6289341449737549|;|izing+;+-4.320199877838604e-07|;| diplomacy+;+-0.5223782062530518|;| and+;+-0.9100557565689087|;| mutual+;+-1.306078314781189|;| respect+;+-0.765254557132721|;|.+;+-0.37682437896728516|;| Only+;+-1.3782399892807007|;| through+;+-0.09830348193645477|;| open+;+-2.5393853187561035|;| dialogue+;+-0.04055479168891907|;| can+;+-0.47538596391677856|;| they+;+-6.203391075134277|;| navigate+;+-1.0766053199768066|;| the+;+-1.6171834468841553|;| complexities+;+-0.12354929000139236|;| of+;+-0.11347690224647522|;| global+;+-0.5047878623008728|;| politics+;+-1.6368954181671143|;| and+;+-0.8994474411010742|;| foster+;+-0.759998083114624|;| a+;+-0.6846958994865417|;| sustainable+;+-3.273348093032837|;| environment+;+-2.2962470054626465|;| for+;+-0.4461526870727539|;| future+;+-0.11745494604110718|;| generations+;+-0.0026842064689844847|;|,+;+-0.47263410687446594|;| ensuring+;+-0.4637346565723419|;| a+;+-1.6899728775024414|;| safer+;+-2.71866774559021|;| world+;+-0.23606304824352264|;| for+;+-0.013601196929812431|;| all+;+-0.038500651717185974|;|.+;+-0.01050603948533535"
"My opponent recently announced that he is the conservative -- the candidate of ""conservative values,"" but we must take a closer look at what that really means. It's essential to question whether these so-called values genuinely uplift our society or merely serve a political agenda. Instead of division, we should promote unity and dialogue, recognizing that true progress comes from understanding and collaboration rather than rigid adherence to outdated ideologies or slogans.","but+;+-0.5232190489768982|;| we+;+-2.9746012687683105|;| must+;+-0.05811844766139984|;| take+;+-4.369712829589844|;| a+;+-0.0014846279518678784|;| closer+;+-0.8459286093711853|;| look+;+-0.00012773419439326972|;| at+;+-0.1347234845161438|;| what+;+-0.1159893348813057|;| that+;+-0.26340436935424805|;| really+;+-0.9952453970909119|;| means+;+-0.0029405017849057913|;|.+;+-0.04401940852403641|;| It's+;+-2.0714964866638184|;| essential+;+-1.2386586666107178|;| to+;+-0.02171643264591694|;| question+;+-1.2750225067138672|;| whether+;+-0.5925342440605164|;| these+;+-0.7915085554122925|;| so+;+-0.6215071082115173|;|-called+;+0.0|;| values+;+-0.006425217725336552|;| genuinely+;+-1.3135629892349243|;| uplift+;+-3.9847311973571777|;| our+;+-0.2866831123828888|;| society+;+-2.6402101516723633|;| or+;+-0.08979673683643341|;| merely+;+-0.29056572914123535|;| serve+;+-0.0432974137365818|;| a+;+-1.195375919342041|;| political+;+-0.31223663687705994|;| agenda+;+-0.02719433791935444|;|.+;+-8.149051427608356e-05|;| Instead+;+-2.923736572265625|;| of+;+-0.2519296407699585|;| division+;+-3.5236926078796387|;|,+;+-0.05630546435713768|;| we+;+-0.6385405659675598|;| should+;+-0.1772899031639099|;| promote+;+-3.8780922889709473|;| unity+;+-0.087223120033741|;| and+;+-0.2761741578578949|;| dialogue+;+-4.414994239807129|;|,+;+-0.40347278118133545|;| recognizing+;+-4.448322296142578|;| that+;+-0.31709566712379456|;| true+;+-1.5808258056640625|;| progress+;+-0.15188893675804138|;| comes+;+-0.9439516663551331|;| from+;+-0.024569125846028328|;| understanding+;+-1.4276132583618164|;| and+;+-1.5478624105453491|;| collaboration+;+-0.1869058907032013|;| rather+;+-1.8241567611694336|;| than+;+0.0|;| rigid+;+-0.8729413747787476|;| adherence+;+-1.7080210447311401|;| to+;+-1.0280383548888494e-06|;| outdated+;+-0.7987276911735535|;| ide+;+-0.4443516433238983|;|ologies+;+-5.512236498361744e-07|;| or+;+-2.614455223083496|;| slogans+;+-1.293218970298767|;|.+;+-0.07531318068504333"
"This changed world can be a time of great opportunity for all Americans to earn and thrive. Embracing innovation and fostering resilience will unlock new paths forward. Communities can rally together, leveraging their unique strengths to uplift one another. Collaboration and openness will become vital, driving progress. Let us envision a future where everyone has a chance to succeed, fueled by determination and creativity, transforming challenges into stepping stones for brighter days ahead.","and+;+-0.7949103713035583|;| thrive+;+-0.4501698911190033|;|.+;+-1.6942427158355713|;| Em+;+-0.6950624585151672|;|br+;+-0.023704271763563156|;|acing+;+-8.061054359131958e-06|;| innovation+;+-0.09594470262527466|;| and+;+-0.32139667868614197|;| fostering+;+-2.0118143558502197|;| resilience+;+-3.238987922668457|;| will+;+-0.3639797568321228|;| unlock+;+-2.7307732105255127|;| new+;+-1.0382392406463623|;| paths+;+-0.8502113223075867|;| forward+;+-1.7943096160888672|;|.+;+-0.04422471672296524|;| Communities+;+-1.1624081134796143|;| can+;+-0.6445661783218384|;| rally+;+-2.373975992202759|;| together+;+-0.0948016569018364|;|,+;+-0.11396612226963043|;| leveraging+;+-1.9447804689407349|;| their+;+-2.20668625831604|;| unique+;+-0.4084336459636688|;| strengths+;+-0.013226227834820747|;| to+;+-0.2734203338623047|;| uplift+;+-3.4992761611938477|;| one+;+-0.13050171732902527|;| another+;+-7.896309739408025e-07|;|.+;+-0.016333820298314095|;| Collaboration+;+-3.7209091186523438|;| and+;+-1.0288368463516235|;| openness+;+-9999.0|;| will+;+-0.9295265674591064|;| become+;+-9999.0|;| vital+;+-1.914121389389038|;|,+;+-1.3771719932556152|;| driving+;+-3.2705254554748535|;| progress+;+-0.3144237697124481|;|.+;+-1.6541823148727417|;| Let+;+-1.412043809890747|;| us+;+-0.6435449123382568|;| envision+;+-1.2441915273666382|;| a+;+-0.015308870933949947|;| future+;+-0.13978682458400726|;| where+;+-0.2202308475971222|;| everyone+;+-2.276247501373291|;| has+;+-1.4392071962356567|;| a+;+-0.6149601936340332|;| chance+;+-0.7126168608665466|;| to+;+-0.008836505003273487|;| succeed+;+-0.9592008590698242|;|,+;+-0.03541921451687813|;| fueled+;+-2.282660961151123|;| by+;+-0.0011703446507453918|;| determination+;+-1.1823086738586426|;| and+;+-0.043906934559345245|;| creativity+;+-0.623723030090332|;|,+;+-0.28246596455574036|;| transforming+;+-2.122314929962158|;| challenges+;+-0.049003008753061295|;| into+;+-3.292907877039397e-06|;| stepping+;+-0.05391383916139603|;| stones+;+-0.0002394170151092112|;| for+;+-1.261178970336914|;| brighter+;+-4.023021697998047|;| days+;+-0.690066397190094|;| ahead+;+-0.005383518524467945|;|.+;+-0.0001596771035110578"
"While the most visible military action is in Afghanistan, America is acting elsewhere. We now assist allies in various theaters, fostering stability and promoting peace. Diplomatic efforts are underway, aimed at resolving conflicts through dialogue rather than force. Our commitment to global partnerships remains steadfast, as we believe collaboration is essential for a brighter future. The pursuit of security cannot occur in isolation; it thrives on unity and shared goals across nations.","assist+;+-9999.0|;| allies+;+-0.9659295678138733|;| in+;+-0.4266127347946167|;| various+;+-0.2435915619134903|;| theaters+;+-5.458784103393555|;|,+;+-0.10674566775560379|;| fostering+;+-1.8261507749557495|;| stability+;+-0.8736488819122314|;| and+;+-0.5321604609489441|;| promoting+;+-2.040238380432129|;| peace+;+-0.2968652546405792|;|.+;+-0.594211220741272|;| Dipl+;+-1.5147556066513062|;|omatic+;+-6.153795766294934e-06|;| efforts+;+-0.5466431379318237|;| are+;+-0.28609898686408997|;| underway+;+-0.3537170886993408|;|,+;+-0.5690293908119202|;| aimed+;+-3.3384928703308105|;| at+;+-0.0011099707335233688|;| resolving+;+-2.0174314975738525|;| conflicts+;+-0.28487372398376465|;| through+;+-0.1510353684425354|;| dialogue+;+-0.07894641906023026|;| rather+;+-0.5118474364280701|;| than+;+0.0|;| force+;+-0.061578698456287384|;|.+;+-0.000825229799374938|;| Our+;+-1.1899912357330322|;| commitment+;+-0.13760189712047577|;| to+;+-0.41248413920402527|;| global+;+-0.5284404158592224|;| partnerships+;+-0.4405718445777893|;| remains+;+-0.36603331565856934|;| steadfast+;+-0.6947097182273865|;|,+;+-0.21617749333381653|;| as+;+-0.6115109920501709|;| we+;+-0.012548504397273064|;| believe+;+-2.8432769775390625|;| collaboration+;+-1.1276850700378418|;| is+;+-0.6198071241378784|;| essential+;+-0.8515452742576599|;| for+;+-0.4885294437408447|;| a+;+-0.8715911507606506|;| brighter+;+-2.1135458946228027|;| future+;+-0.02271096222102642|;|.+;+-0.0003672748862300068|;| The+;+-3.3047657012939453|;| pursuit+;+-2.5060248374938965|;| of+;+-9.627176768844947e-05|;| security+;+-3.101358413696289|;| cannot+;+-5.365818023681641|;| occur+;+-4.6612043380737305|;| in+;+-0.0012341608526185155|;| isolation+;+-0.006175502203404903|;|;+;+-0.020857984200119972|;| it+;+-0.4925459325313568|;| thrives+;+-1.5974504947662354|;| on+;+-0.6151157021522522|;| unity+;+-1.6477833986282349|;| and+;+-0.232830211520195|;| shared+;+-0.3657422363758087|;| goals+;+-2.0419821739196777|;| across+;+-1.3964269161224365|;| nations+;+-0.21249346435070038|;|.+;+-0.01953994482755661"
"The United States respects the people of Afghanistan--after all, we are currently its largest source of humanitarian aid. Our commitment transcends mere assistance; it embodies a shared vision of hope and resilience. Together, we can foster sustainable development and empower communities. By investing in education and infrastructure, we aim to catalyze growth that uplifts all citizens. Let us work collaboratively, embracing diversity and promoting peace, for a brighter future for generations to come.","of+;+-0.00013607845176011324|;| humanitarian+;+-0.04235712066292763|;| aid+;+-0.0851387232542038|;|.+;+-0.19787870347499847|;| Our+;+-1.1584744453430176|;| commitment+;+-0.1106148362159729|;| transc+;+-3.5581369400024414|;|ends+;+0.0|;| mere+;+-0.7441340088844299|;| assistance+;+-1.2818236351013184|;|;+;+-0.004257661756128073|;| it+;+-0.18903818726539612|;| embodies+;+-0.27118542790412903|;| a+;+-0.1885068714618683|;| shared+;+-1.5600405931472778|;| vision+;+-0.37002870440483093|;| of+;+-1.4083046913146973|;| hope+;+-0.8354976177215576|;| and+;+-0.14289331436157227|;| resilience+;+-0.402290016412735|;|.+;+-0.0257685836404562|;| Together+;+-1.84051513671875|;|,+;+-0.013133285567164421|;| we+;+-0.007173886056989431|;| can+;+-0.4030172526836395|;| foster+;+-0.9249315857887268|;| sustainable+;+-2.7155323028564453|;| development+;+-0.23811735212802887|;| and+;+-0.8009986281394958|;| empower+;+-0.34042492508888245|;| communities+;+-0.6387467384338379|;|.+;+-0.43044382333755493|;| By+;+-0.9202229976654053|;| investing+;+-0.3465591371059418|;| in+;+-0.0011886836728081107|;| education+;+-0.007558475248515606|;| and+;+-0.20148378610610962|;| infrastructure+;+-0.14833025634288788|;|,+;+-3.7385154428193346e-05|;| we+;+-0.006633305456489325|;| aim+;+-1.8479900360107422|;| to+;+-0.006555025465786457|;| catal+;+-9999.0|;|y+;+-9.088346359931165e-07|;|ze+;+0.0|;| growth+;+-2.4083666801452637|;| that+;+-1.9468395709991455|;| upl+;+-0.6584306359291077|;|ifts+;+-1.9361264946837764e-07|;| all+;+-2.6837122440338135|;| citizens+;+-0.30615234375|;|.+;+-0.18737123906612396|;| Let+;+-1.340407371520996|;| us+;+-0.06681615114212036|;| work+;+-1.9464857578277588|;| collaboratively+;+-1.4448866844177246|;|,+;+-0.9612311720848083|;| embracing+;+-1.4966468811035156|;| diversity+;+-1.5581321716308594|;| and+;+-0.707186222076416|;| promoting+;+-3.44168758392334|;| peace+;+-0.23087453842163086|;|,+;+-0.47235390543937683|;| for+;+-1.1811391115188599|;| a+;+-0.04323520138859749|;| brighter+;+-0.0412045493721962|;| future+;+-0.15220901370048523|;| for+;+-0.7385660409927368|;| generations+;+-2.272796869277954|;| to+;+-0.018160004168748856|;| come+;+-2.236549335066229e-05|;|.+;+-1.5332478142227046e-05"
"On September the 11th, enemies of freedom committed an act of war against our country. A day forever etched in history, it marked a turning point. The air was thick with uncertainty as countless lives were forever altered. Yet, amidst the chaos, resilience emerged. Communities united, showing strength in adversity. We navigated a path forward, seeking justice and healing, determined to honor those lost and build a future rooted in hope and collaboration.","A+;+-3.6126344203948975|;| day+;+-0.5285276770591736|;| forever+;+-2.1369638442993164|;| etched+;+-0.053961046040058136|;| in+;+-0.0013273799559101462|;| history+;+-1.2551684379577637|;|,+;+-0.011767344549298286|;| it+;+-2.4085206985473633|;| marked+;+-0.4825654923915863|;| a+;+-0.20461125671863556|;| turning+;+-0.7133558988571167|;| point+;+-0.00010831133840838447|;|.+;+-1.287888765335083|;| The+;+-1.1927050352096558|;| air+;+-3.9206531047821045|;| was+;+-0.8343660235404968|;| thick+;+-0.18609152734279633|;| with+;+-0.00015085970517247915|;| uncertainty+;+-0.58511883020401|;| as+;+-1.666823387145996|;| countless+;+-4.289116382598877|;| lives+;+-0.08793068677186966|;| were+;+-0.5918607711791992|;| forever+;+-1.402815341949463|;| altered+;+-0.20868448913097382|;|.+;+-0.03751632198691368|;| Yet+;+-2.2215795516967773|;|,+;+-0.37196284532546997|;| amidst+;+-0.8467268347740173|;| the+;+-0.12158459424972534|;| chaos+;+-0.38844940066337585|;|,+;+-0.055330052971839905|;| resilience+;+-0.6366894245147705|;| emerged+;+-0.2523266077041626|;|.+;+-0.1341722011566162|;| Communities+;+-0.0955326184630394|;| united+;+-0.8582472801208496|;|,+;+-0.09055149555206299|;| showing+;+-2.378512382507324|;| strength+;+-0.8058009147644043|;| in+;+-0.3139093816280365|;| adversity+;+-1.6053831577301025|;|.+;+-0.11862855404615402|;| We+;+-1.4338113069534302|;| navig+;+-9999.0|;|ated+;+-5.796184723294573e-06|;| a+;+-2.649181842803955|;| path+;+-1.2282058000564575|;| forward+;+-0.6237438321113586|;|,+;+-0.030037416145205498|;| seeking+;+-3.3012707233428955|;| justice+;+-2.2605228424072266|;| and+;+-0.839912474155426|;| healing+;+-0.13554514944553375|;|,+;+-0.462115079164505|;| determined+;+-0.8433161973953247|;| to+;+-0.1359957903623581|;| honor+;+-0.9977726340293884|;| those+;+-0.39351293444633484|;| lost+;+-0.042204566299915314|;| and+;+-1.6973068714141846|;| build+;+-1.139171838760376|;| a+;+-0.0006121210753917694|;| future+;+-0.07769951224327087|;| rooted+;+-1.4850733280181885|;| in+;+-0.0002814775798469782|;| hope+;+-0.08318588137626648|;| and+;+-0.05162051320075989|;| collaboration+;+-3.730459451675415|;|.+;+-0.002691105706617236"
"Our nation, working with allies and friends, has also confronted the enemy abroad, with measures that aim to secure our future. Interactions on the global stage require innovation and unity. While challenges persist, we must foster collaboration and understanding among diverse cultures. Every conversation can pave the way toward lasting peace. Through diplomacy and shared efforts, we can build bridges that transcend borders and create a world where harmony reigns over discord.","that+;+-0.21869859099388123|;| aim+;+-3.4232516288757324|;| to+;+-0.031043939292430878|;| secure+;+-1.9908692836761475|;| our+;+-1.772326946258545|;| future+;+-0.9092308282852173|;|.+;+-0.4136831760406494|;| Inter+;+-9999.0|;|actions+;+-1.376682996749878|;| on+;+-1.0591506958007812|;| the+;+-0.18949031829833984|;| global+;+-0.06043039262294769|;| stage+;+-0.0014311899431049824|;| require+;+-0.8742535710334778|;| innovation+;+-9999.0|;| and+;+-0.07728537172079086|;| unity+;+-3.9774084091186523|;|.+;+-0.6712799072265625|;| While+;+-3.430177688598633|;| challenges+;+-0.46640756726264954|;| persist+;+-0.8290919065475464|;|,+;+-0.0018973443657159805|;| we+;+-0.8141838312149048|;| must+;+-0.1964801698923111|;| foster+;+-2.5073537826538086|;| collaboration+;+-1.3013652563095093|;| and+;+-0.8825206160545349|;| understanding+;+-1.6144533157348633|;| among+;+-1.400101900100708|;| diverse+;+-0.5524168610572815|;| cultures+;+-0.44883012771606445|;|.+;+-0.015935709699988365|;| Every+;+-3.6539881229400635|;| conversation+;+-3.4545464515686035|;| can+;+-2.056143045425415|;| pave+;+-1.8082902431488037|;| the+;+-0.023740369826555252|;| way+;+-0.018890921026468277|;| toward+;+-3.4684677124023438|;| lasting+;+-2.123065233230591|;| peace+;+-0.0728926956653595|;|.+;+-0.24973218142986298|;| Through+;+-4.184971809387207|;| diplomacy+;+-2.7466461658477783|;| and+;+-0.3490982949733734|;| shared+;+-0.47756314277648926|;| efforts+;+-3.794111967086792|;|,+;+-0.0002756366156972945|;| we+;+-0.08234734833240509|;| can+;+-0.28728774189949036|;| build+;+-1.0582482814788818|;| bridges+;+-0.3515322208404541|;| that+;+-1.2313107252120972|;| transcend+;+-1.2127584218978882|;| borders+;+-0.1632366180419922|;| and+;+-1.8214747905731201|;| create+;+-1.0680361986160278|;| a+;+-0.17802776396274567|;| world+;+-0.4907863140106201|;| where+;+-0.1500493586063385|;| harmony+;+-1.5480085611343384|;| reign+;+-2.395212173461914|;|s+;+-5.512236498361744e-07|;| over+;+-1.1755504608154297|;| discord+;+-0.2716941237449646|;|.+;+-0.01935124211013317"
"To make our economy stronger and more productive, we must make health care more affordable, and prioritize innovative solutions that empower individuals. By investing in technology and promoting wellness initiatives, we can enhance community health. Encouraging partnerships among diverse sectors will foster resilience, inspiring a collective effort to create a thriving society. Together, we can imagine a future where accessible health resources lead to well-being and prosperity for all, unlocking the potential of every citizen.","and+;+-0.17767393589019775|;| prioritize+;+-1.2483738660812378|;| innovative+;+-1.8875929117202759|;| solutions+;+-0.07958117872476578|;| that+;+-0.09406677633523941|;| empower+;+-0.5547764897346497|;| individuals+;+-0.17760217189788818|;|.+;+-0.2947241961956024|;| By+;+-1.0745128393173218|;| investing+;+-1.735154390335083|;| in+;+-9.126521035796031e-05|;| technology+;+-0.6393543481826782|;| and+;+-0.12664340436458588|;| promoting+;+-2.0176427364349365|;| wellness+;+-0.8285490870475769|;| initiatives+;+-0.4792335629463196|;|,+;+-0.00022821188031230122|;| we+;+-0.023839661851525307|;| can+;+-0.030580956488847733|;| enhance+;+-2.6298646926879883|;| community+;+-2.170567035675049|;| health+;+-0.2223653644323349|;|.+;+-0.4134421944618225|;| Encour+;+-3.439856767654419|;|aging+;+-0.004089443478733301|;| partnerships+;+-1.8977298736572266|;| among+;+-1.7108628749847412|;| diverse+;+-3.06538462638855|;| sectors+;+-0.7683302760124207|;| will+;+-0.11090008914470673|;| foster+;+-0.9422019124031067|;| resilience+;+-1.315722107887268|;|,+;+-2.1924562454223633|;| inspiring+;+-5.724284648895264|;| a+;+-0.9388194680213928|;| collective+;+-1.524495244026184|;| effort+;+-0.9730069637298584|;| to+;+-1.6371147632598877|;| create+;+-3.7054708003997803|;| a+;+-1.1921417713165283|;| thriving+;+-2.7984495162963867|;| society+;+-1.0968983173370361|;|.+;+-0.021712234243750572|;| Together+;+-1.381245732307434|;|,+;+-0.00043949027894996107|;| we+;+-0.23517347872257233|;| can+;+-0.10304486751556396|;| imagine+;+-4.810427188873291|;| a+;+-0.07168284803628922|;| future+;+-0.0560804158449173|;| where+;+-0.03494550660252571|;| accessible+;+-3.501771926879883|;| health+;+-1.223146677017212|;| resources+;+-1.5065453052520752|;| lead+;+-1.7691751718521118|;| to+;+-0.01197997760027647|;| well+;+-5.243336200714111|;|-being+;+-0.006200734525918961|;| and+;+-0.9816067218780518|;| prosperity+;+-0.4248316287994385|;| for+;+-0.03454345092177391|;| all+;+-0.24733975529670715|;|,+;+-0.768302857875824|;| unlocking+;+-4.419316291809082|;| the+;+-2.5549490451812744|;| potential+;+-0.0749201700091362|;| of+;+-1.1795413494110107|;| every+;+-0.1426260620355606|;| citizen+;+-0.027076581493020058|;|.+;+-0.00048179292934946716"
"America confronted imperial communism in many different ways -- diplomatic, economic, and military. Yet moral clarity was our greatest weapon. Embracing the ideals of freedom, we inspired nations to stand for their rights. Resistance flourished in the shadows, and courage ignited revolutions. Across borders, brave souls envisioned a future where tyranny was vanquished. In every corner, hope replaced fear, and the narrative of democracy took root, paving a golden path toward lasting peace and prosperity.","clar+;+-0.4617758095264435|;|ity+;+-2.9160102712921798e-05|;| was+;+-0.8637523055076599|;| our+;+-3.41696834564209|;| greatest+;+-0.6430104970932007|;| weapon+;+-0.1337297111749649|;|.+;+-0.11625339835882187|;| Em+;+-4.981302738189697|;|br+;+-0.2549840211868286|;|acing+;+-2.6776029699249193e-05|;| the+;+-2.0290720462799072|;| ideals+;+-0.9261232614517212|;| of+;+-0.0020188093185424805|;| freedom+;+-0.36470863223075867|;|,+;+-0.9099017977714539|;| we+;+-0.04456065222620964|;| inspired+;+-1.6507542133331299|;| nations+;+-0.7504926323890686|;| to+;+-0.08373595029115677|;| stand+;+-2.4410905838012695|;| for+;+-4.7244954109191895|;| their+;+-0.45077061653137207|;| rights+;+-0.4653782546520233|;|.+;+-0.12546028196811676|;| Resistance+;+-9999.0|;| flour+;+-1.8074241876602173|;|ished+;+-0.0002613358374219388|;| in+;+-1.4682493209838867|;| the+;+-0.8018783926963806|;| shadows+;+-0.9339069128036499|;|,+;+-0.26278769969940186|;| and+;+-2.2784230709075928|;| courage+;+-3.0635337829589844|;| ign+;+-1.2138885259628296|;|ited+;+-5.512236498361744e-07|;| revol+;+-2.0228023529052734|;|utions+;+-0.016035307198762894|;|.+;+-0.06115458160638809|;| Across+;+-4.780564308166504|;| borders+;+-1.8412504196166992|;|,+;+-0.026484452188014984|;| brave+;+-4.985107421875|;| souls+;+-0.17362597584724426|;| envisioned+;+-4.297434329986572|;| a+;+-0.13311392068862915|;| future+;+-1.446742057800293|;| where+;+-3.4734580516815186|;| tyranny+;+-1.6037547588348389|;| was+;+-4.231563568115234|;| van+;+-1.3781812191009521|;|qu+;+0.0|;|ished+;+0.0|;|.+;+-0.08998087793588638|;| In+;+-2.7224535942077637|;| every+;+-2.719768762588501|;| corner+;+-2.0655810832977295|;|,+;+-0.8304451704025269|;| hope+;+-1.0051558017730713|;| replaced+;+-9999.0|;| fear+;+-2.4771933555603027|;|,+;+-0.07701776176691055|;| and+;+-1.2689515352249146|;| the+;+-0.9159401655197144|;| narrative+;+-9999.0|;| of+;+-0.9401986598968506|;| democracy+;+-2.8376662731170654|;| took+;+-2.528761863708496|;| root+;+-0.12665759027004242|;|,+;+-0.11857752501964569|;| paving+;+-4.168035507202148|;| a+;+-2.932215452194214|;| golden+;+-9999.0|;| path+;+-0.026500822976231575|;| toward+;+-0.38179028034210205|;| lasting+;+-2.3931949138641357|;| peace+;+-0.6379432082176208|;| and+;+-0.16319702565670013|;| prosperity+;+-0.5406516194343567|;|.+;+-0.016178300604224205"
"And I will carry this: It is the police shield of a man named George Worn and weathered, it tells tales of bravery and sacrifice. In quiet corners, there are whispers of his countless acts, unsung yet profound. As night falls, shadows dance across the walls, echoing with history. Each notch in the shield symbolizes a moment, a memory, a testament to resilience. The legacy continues, passed on through generations, unmarred by time.","W+;+-1.0520663261413574|;|orn+;+-0.2734767198562622|;| and+;+-0.5009554028511047|;| weather+;+-0.14486755430698395|;|ed+;+-0.00020783171930816025|;|,+;+-0.007831734605133533|;| it+;+-0.4854466915130615|;| tells+;+-0.724888026714325|;| tales+;+-0.9670888185501099|;| of+;+-0.13989265263080597|;| bravery+;+-1.4741674661636353|;| and+;+-0.28035497665405273|;| sacrifice+;+-0.2771802842617035|;|.+;+-0.4199540615081787|;| In+;+-2.338291645050049|;| quiet+;+-2.766134262084961|;| corners+;+-2.4891550540924072|;|,+;+-0.8680509924888611|;| there+;+-9999.0|;| are+;+-0.676764965057373|;| whispers+;+-0.48504576086997986|;| of+;+-0.03141713887453079|;| his+;+-3.4706242084503174|;| countless+;+-9999.0|;| acts+;+-2.751006603240967|;|,+;+-0.42996200919151306|;| uns+;+-3.578233242034912|;|ung+;+-0.0010053006699308753|;| yet+;+-0.4100342392921448|;| profound+;+-0.42005273699760437|;|.+;+-0.024151919409632683|;| As+;+-2.440706491470337|;| night+;+-2.4439852237701416|;| falls+;+-0.28146985173225403|;|,+;+-0.02819593995809555|;| shadows+;+-0.5957198143005371|;| dance+;+-0.678938090801239|;| across+;+-2.3860301971435547|;| the+;+-0.1299412101507187|;| walls+;+-1.9781842231750488|;|,+;+-0.06634414941072464|;| echo+;+-1.409498929977417|;|ing+;+-4.320199877838604e-07|;| with+;+-4.873573303222656|;| history+;+-4.784652233123779|;|.+;+-0.11215905845165253|;| Each+;+-0.8717690110206604|;| notch+;+-9999.0|;| in+;+-1.6389483213424683|;| the+;+-0.14829592406749725|;| shield+;+-0.5388298034667969|;| symbolizes+;+-2.369387626647949|;| a+;+-0.18864478170871735|;| moment+;+-1.8357539176940918|;|,+;+-0.6446146368980408|;| a+;+-0.04741843789815903|;| memory+;+-4.7252726554870605|;|,+;+-0.7663681507110596|;| a+;+-0.6487092971801758|;| testament+;+-3.903470516204834|;| to+;+-0.03569371625781059|;| resilience+;+-0.8408371806144714|;|.+;+-0.3059210479259491|;| The+;+-1.504021406173706|;| legacy+;+-0.9653415083885193|;| continues+;+-1.681320071220398|;|,+;+-0.01667971722781658|;| passed+;+-9999.0|;| on+;+-1.9024299383163452|;| through+;+-1.0141785144805908|;| generations+;+-0.5540438890457153|;|,+;+-0.17087267339229584|;| unmar+;+-9999.0|;|red+;+-3.128163257315464e-07|;| by+;+-0.22937600314617157|;| time+;+-0.036174654960632324|;|.+;+-0.07104772329330444"
