Mimicking,Log_prob
"In the years that have followed, the space race inspired a generation of scientists and engineers, igniting imaginations and pushing the boundaries of what was once thought impossible. Schools across the nation buzzed with curiosity, as young minds dreamed of reaching the stars. This collective ambition was fueled not just by competition, but by a profound desire to explore, to innovate, and to contribute to the greater good. Together, we can continue to inspire future generations, nurturing a spirit of discovery that knows no bounds.","engine+;+-0.06049110367894173|;|ers+;+0.0|;|,+;+-0.27764928340911865|;| ign+;+-0.3630356788635254|;|iting+;+-1.0206720617134124e-05|;| imag+;+-2.121521472930908|;|inations+;+0.0|;| and+;+-0.1992771327495575|;| pushing+;+-1.5587190389633179|;| the+;+-0.350473552942276|;| boundaries+;+-0.0049099549651145935|;| of+;+0.0|;| what+;+-0.345536470413208|;| was+;+-0.635847270488739|;| once+;+-2.431224822998047|;| thought+;+-0.4083610475063324|;| impossible+;+-1.1474987268447876|;|.+;+0.0|;| Schools+;+-3.585965633392334|;| across+;+-2.5103394985198975|;| the+;+-0.030859140679240227|;| nation+;+-0.018224041908979416|;| buzz+;+-1.14661705493927|;|ed+;+-1.4855663721391466e-05|;| with+;+-3.4121114822482923e-06|;| curiosity+;+-1.849107027053833|;|,+;+-0.21403853595256805|;| as+;+-0.41296321153640747|;| young+;+-0.3388966917991638|;| minds+;+-0.003868593368679285|;| dreamed+;+-0.729308009147644|;| of+;+-0.01244407333433628|;| reaching+;+-2.2512669563293457|;| the+;+-0.7896014451980591|;| stars+;+-0.0005012048059143126|;|.+;+-0.007187723647803068|;| This+;+-0.6025410890579224|;| collective+;+-1.3654199838638306|;| ambition+;+-0.5760442018508911|;| was+;+-3.335519552230835|;| fueled+;+-4.0891547203063965|;| not+;+-1.3132903575897217|;| just+;+-0.3673997223377228|;| by+;+-3.128163257315464e-07|;| competition+;+-0.09805527329444885|;|,+;+-0.06207401305437088|;| but+;+-3.128163257315464e-07|;| by+;+-0.021278776228427887|;| a+;+-0.24584318697452545|;| profound+;+-0.7780907154083252|;| desire+;+-1.4050099849700928|;| to+;+-0.04301117733120918|;| explore+;+-0.35089990496635437|;|,+;+-0.8897271156311035|;| to+;+-0.6157410740852356|;| innovate+;+-0.4846608340740204|;|,+;+-0.031078264117240906|;| and+;+-0.004688464570790529|;| to+;+-0.057382915169000626|;| contribute+;+-3.6656627655029297|;| to+;+-0.022225361317396164|;| the+;+-1.555363655090332|;| greater+;+-0.604353129863739|;| good+;+-0.03713906556367874|;|.+;+-1.670975685119629|;| Together+;+-0.7141965627670288|;|,+;+-6.015305552864447e-05|;| we+;+-0.03090282902121544|;| can+;+-0.8368803262710571|;| continue+;+-1.0450830459594727|;| to+;+-1.255296230316162|;| inspire+;+-0.5981971025466919|;| future+;+-0.17785586416721344|;| generations+;+-0.35175177454948425|;|,+;+-1.7654764652252197|;| nurturing+;+-2.4165947437286377|;| a+;+-1.692218542098999|;| spirit+;+-0.20314638316631317|;| of+;+-0.0011959441471844912|;| discovery+;+-0.5176624655723572|;| that+;+-0.20458434522151947|;| knows+;+-0.5734344720840454|;| no+;+-4.842555426876061e-06|;| bounds+;+-0.8274514079093933|;|.+;+-0.00012558852904476225"
"The two of them shared the optimism of a nation that had triumphed over a tumultuous past. They envisioned a future filled with promise, where every citizen could rise to meet their potential. As they walked through the bustling streets, their hearts swelled with pride, knowing that together, they could nurture a legacy of progress. United in purpose, they embodied the spirit of resilience that defines our shared journey toward a brighter tomorrow.","tum+;+-4.5433149337768555|;|ult+;+-1.0280383548888494e-06|;|uous+;+-6.76628842484206e-05|;| past+;+-0.08673617243766785|;|.+;+-1.9121100902557373|;| They+;+-0.7332013845443726|;| envisioned+;+-1.5375972986221313|;| a+;+-0.020408162847161293|;| future+;+-0.2784617245197296|;| filled+;+-3.359604597091675|;| with+;+-0.00017970333283301443|;| promise+;+-0.5487451553344727|;|,+;+-0.12441735714673996|;| where+;+-0.10212814807891846|;| every+;+-0.9067440629005432|;| citizen+;+-0.9438167214393616|;| could+;+-0.3985874354839325|;| rise+;+-4.347064971923828|;| to+;+-0.24390247464179993|;| meet+;+-1.7220969200134277|;| their+;+-0.007873013615608215|;| potential+;+-0.15891103446483612|;|.+;+-0.02820672281086445|;| As+;+-1.4306530952453613|;| they+;+-0.032234568148851395|;| walked+;+-1.1097348928451538|;| through+;+-0.593269407749176|;| the+;+-0.04591118171811104|;| bustling+;+-0.6415996551513672|;| streets+;+-0.0012948813382536173|;|,+;+-0.001341315801255405|;| their+;+-1.7820613384246826|;| hearts+;+-1.1346690654754639|;| sw+;+-0.3981752395629883|;|elled+;+-5.438573680294212e-06|;| with+;+-0.0015572358388453722|;| pride+;+-1.927287220954895|;|,+;+-0.5247510075569153|;| knowing+;+-0.43852341175079346|;| that+;+-0.0838557779788971|;| together+;+-1.8595020771026611|;|,+;+-0.6354125142097473|;| they+;+-0.012500112876296043|;| could+;+-0.3189546465873718|;| nurture+;+-2.801452159881592|;| a+;+-1.214432954788208|;| legacy+;+-2.2237377166748047|;| of+;+-0.048840444535017014|;| progress+;+-1.2441084384918213|;|.+;+-0.17332659661769867|;| United+;+-4.613581657409668|;| in+;+-0.16951097548007965|;| purpose+;+-0.036526989191770554|;|,+;+-0.004080301150679588|;| they+;+-0.03035964071750641|;| embodied+;+-9999.0|;| the+;+-0.08385446667671204|;| spirit+;+-0.3807063698768616|;| of+;+-0.0009794592624530196|;| resilience+;+-1.6238216161727905|;| that+;+-1.8498821258544922|;| defines+;+-0.5025593042373657|;| our+;+-0.7413548231124878|;| shared+;+-1.8669813871383667|;| journey+;+-0.16574867069721222|;| toward+;+-0.3287041485309601|;| a+;+-0.11705972254276276|;| brighter+;+-0.0637892335653305|;| tomorrow+;+-0.03966701403260231|;|.+;+-0.0006849141791462898"
"It is undoubtedly true that development rarely takes root without security; it is also true that genuine progress demands more than just stability. It requires a commitment to inclusivity, to ensuring that all voices are heard and valued. As we strive for economic growth, let us remember that empowerment lies in education, healthcare, and opportunity for every individual. Only then can we cultivate a society that thrives, where hope is not just a dream but a shared reality.","that+;+-8.061054359131958e-06|;| genuine+;+-2.347102642059326|;| progress+;+-0.9460770487785339|;| demands+;+-2.6651010513305664|;| more+;+-1.125579833984375|;| than+;+-4.008129963040119e-06|;| just+;+-0.5487467646598816|;| stability+;+-2.7638885974884033|;|.+;+-0.10092075914144516|;| It+;+-0.8156250715255737|;| requires+;+-0.23579978942871094|;| a+;+-0.5932673215866089|;| commitment+;+-0.28758543729782104|;| to+;+-0.0022825265768915415|;| inclus+;+-1.532820224761963|;|ivity+;+-0.008616108447313309|;|,+;+-0.14828872680664062|;| to+;+-2.8783113956451416|;| ensuring+;+-0.9688796401023865|;| that+;+-0.027729474008083344|;| all+;+-2.8476009368896484|;| voices+;+-0.014379506930708885|;| are+;+-0.2460811883211136|;| heard+;+-0.5372516512870789|;| and+;+-0.2593556344509125|;| valued+;+-0.7207325100898743|;|.+;+-0.07747051119804382|;| As+;+-1.7008662223815918|;| we+;+-0.007459203712642193|;| strive+;+-0.9557462930679321|;| for+;+-0.6251298785209656|;| economic+;+-2.816555976867676|;| growth+;+-0.09610433131456375|;|,+;+-0.38705480098724365|;| let+;+-1.1636723279953003|;| us+;+-0.020551813766360283|;| remember+;+-1.1643073558807373|;| that+;+-0.14174571633338928|;| empowerment+;+-1.9884363412857056|;| lies+;+-4.038893222808838|;| in+;+-0.3622249662876129|;| education+;+-0.29719865322113037|;|,+;+-0.34866803884506226|;| healthcare+;+-0.8123055696487427|;|,+;+-0.018309613689780235|;| and+;+-4.320199877838604e-07|;| opportunity+;+-0.5935165286064148|;| for+;+-0.9865250587463379|;| every+;+-0.2937975525856018|;| individual+;+-0.16976089775562286|;|.+;+-0.013654001988470554|;| Only+;+-1.3029284477233887|;| then+;+-0.4908545911312103|;| can+;+-0.003732499200850725|;| we+;+-0.005877717863768339|;| cultivate+;+-0.4597146809101105|;| a+;+-0.7608888745307922|;| society+;+-0.2565975785255432|;| that+;+-1.2551583051681519|;| thrives+;+-0.552850604057312|;|,+;+-0.7976688146591187|;| where+;+-1.5875630378723145|;| hope+;+-0.6838715076446533|;| is+;+-2.484339952468872|;| not+;+-0.3012737035751343|;| just+;+-0.5084254145622253|;| a+;+-0.23688822984695435|;| dream+;+-0.4862914979457855|;| but+;+-0.69322270154953|;| a+;+-0.00758946780115366|;| shared+;+-0.4957108199596405|;| reality+;+-0.0025609112344682217|;|.+;+-0.09071145206689835"
"That's a lesson worth remembering -- that we are all a part of one American family, diverse yet united in our shared aspirations. No matter our differences, we must recognize the strength found in our collective journey. So let us stand together, fostering understanding and compassion, as we work towards a future that honors every voice. It’s through dialogue and mutual respect that we can truly fulfill the promise of our great nation.","family+;+-0.05418240278959274|;|,+;+-0.1429605931043625|;| diverse+;+-9999.0|;| yet+;+-0.12251016497612|;| united+;+-0.07407905161380768|;| in+;+-0.34210506081581116|;| our+;+-0.45825260877609253|;| shared+;+-0.6847136616706848|;| aspirations+;+-0.5425461530685425|;|.+;+-0.09233415126800537|;| No+;+-6.0524067878723145|;| matter+;+-0.02645263634622097|;| our+;+-0.18126828968524933|;| differences+;+-1.2775156497955322|;|,+;+-0.0012170211412012577|;| we+;+-0.49144986271858215|;| must+;+-0.656161904335022|;| recognize+;+-2.109562635421753|;| the+;+-0.4422520101070404|;| strength+;+-0.3964589238166809|;| found+;+-1.308708906173706|;| in+;+-0.003198273479938507|;| our+;+-0.5711137652397156|;| collective+;+-0.10278019309043884|;| journey+;+-1.3849531412124634|;|.+;+-0.01624033972620964|;| So+;+-9999.0|;| let+;+-0.35433271527290344|;| us+;+-0.11308178305625916|;| stand+;+-1.714611291885376|;| together+;+-0.03783031553030014|;|,+;+-0.01632901467382908|;| fostering+;+-2.381399631500244|;| understanding+;+-0.4718663990497589|;| and+;+-0.039191532880067825|;| compassion+;+-0.3919472396373749|;|,+;+-0.23927809298038483|;| as+;+-0.7002618908882141|;| we+;+-0.0006843181326985359|;| work+;+-1.466389536857605|;| towards+;+-0.8411663770675659|;| a+;+-0.05694562941789627|;| future+;+-0.9240585565567017|;| that+;+-0.7889382243156433|;| honors+;+-0.9660550951957703|;| every+;+-0.4222021698951721|;| voice+;+-0.06217024102807045|;|.+;+-0.21495191752910614|;| It+;+-2.113921642303467|;|’s+;+-1.3141776323318481|;| through+;+-0.8521193861961365|;| dialogue+;+-4.220637321472168|;| and+;+-0.08128558099269867|;| mutual+;+-2.324735164642334|;| respect+;+-0.005951079539954662|;| that+;+-7.24310302757658e-05|;| we+;+-0.0020235662814229727|;| can+;+-0.18130896985530853|;| truly+;+-0.8443384766578674|;| fulfill+;+-4.4845781326293945|;| the+;+-0.05553092807531357|;| promise+;+-0.002925638109445572|;| of+;+-0.00030566859641112387|;| our+;+-0.6259541511535645|;| great+;+-0.4846486449241638|;| nation+;+-0.0025220380630344152|;|.+;+-0.0009594622533768415"
"So let me repeat: The combined trends of increased inequality and decreasing mobility pose a serious threat to the fabric of our society. We cannot afford to turn a blind eye to the struggles faced by those who feel left behind. It is our shared responsibility to address these disparities, ensuring that every individual has access to opportunities for success. By fostering inclusivity and equity, we can restore hope and build a stronger nation for all.","ser+;+-0.28709712624549866|;|ious+;+-1.9361264946837764e-07|;| threat+;+-0.06367067247629166|;| to+;+-0.0015028368216007948|;| the+;+-0.3869311213493347|;| fabric+;+-1.3403961658477783|;| of+;+-4.320199877838604e-07|;| our+;+-5.872261317563243e-05|;| society+;+-0.03012925758957863|;|.+;+-0.0008614383405074477|;| We+;+-0.6183467507362366|;| cannot+;+-1.0837876796722412|;| afford+;+-0.40769249200820923|;| to+;+-0.0013592824107035995|;| turn+;+-1.2901062965393066|;| a+;+-0.00175062648486346|;| blind+;+-4.008129963040119e-06|;| eye+;+0.0|;| to+;+-0.06752350926399231|;| the+;+-1.1963090896606445|;| struggles+;+-1.584263801574707|;| faced+;+-0.31083688139915466|;| by+;+-1.4140441635390744e-05|;| those+;+-1.8343760967254639|;| who+;+-1.441300868988037|;| feel+;+-0.4752126932144165|;| left+;+-0.10343233495950699|;| behind+;+-7.588793960167095e-05|;|.+;+-0.0071039278991520405|;| It+;+-0.37635836005210876|;| is+;+-0.16706982254981995|;| our+;+-0.2608693540096283|;| shared+;+-3.227616786956787|;| responsibility+;+-0.005504102911800146|;| to+;+-0.004791446030139923|;| address+;+-1.9015963077545166|;| these+;+-0.009674515575170517|;| disparities+;+-0.2068052589893341|;|,+;+-0.5130265951156616|;| ensuring+;+-1.669861078262329|;| that+;+-0.06454041600227356|;| every+;+-0.18004395067691803|;| individual+;+-0.2451200634241104|;| has+;+-0.06262058019638062|;| access+;+-0.9132865071296692|;| to+;+-0.0001605115394340828|;| opportunities+;+-0.9388427734375|;| for+;+-2.3395650386810303|;| success+;+-1.051708698272705|;|.+;+-0.012198211625218391|;| By+;+-1.0987086296081543|;| fostering+;+-0.5618550777435303|;| inclus+;+-1.2896043062210083|;|ivity+;+-0.012510236352682114|;| and+;+-0.11390580236911774|;| equity+;+-1.253844976425171|;|,+;+-0.003689270466566086|;| we+;+-0.00010151672904612496|;| can+;+-0.13438346982002258|;| restore+;+-4.935507774353027|;| hope+;+-0.6001177430152893|;| and+;+-0.0286491010338068|;| build+;+-1.0555843114852905|;| a+;+-0.01160544715821743|;| stronger+;+-1.86574125289917|;| nation+;+-2.641897439956665|;| for+;+-0.3400346338748932|;| all+;+-0.019719837233424187|;|.+;+-0.0010715120006352663"
"As these difficult days have unfolded, you've also inspired us with stories of strength and determination. Your resilience acts as a powerful reminder that even in the face of adversity, hope can flourish. It’s your countless acts of kindness, your unwavering support for one another, that illuminate the path forward. Together, we can continue to rise, transforming challenges into opportunities and cultivating a spirit of unity that propels us toward brighter horizons.","determ+;+-1.2804895639419556|;|ination+;+-1.1517960956552997e-05|;|.+;+-0.12659594416618347|;| Your+;+-1.1493980884552002|;| resilience+;+-1.4083160161972046|;| acts+;+-9999.0|;| as+;+-0.012360013090074062|;| a+;+-0.0010471008718013763|;| powerful+;+-0.8119725584983826|;| reminder+;+-0.026525072753429413|;| that+;+-0.16036772727966309|;| even+;+-0.3897249102592468|;| in+;+-0.11319666355848312|;| the+;+-0.3222310245037079|;| face+;+-3.410036087036133|;| of+;+0.0|;| adversity+;+-0.3934325873851776|;|,+;+-1.0325924449716695e-05|;| hope+;+-0.16504473984241486|;| can+;+-0.20773108303546906|;| flourish+;+-0.29815128445625305|;|.+;+-0.002780035138130188|;| It+;+-2.050980806350708|;|’s+;+-0.7055792212486267|;| your+;+-2.1315932273864746|;| countless+;+-9999.0|;| acts+;+-0.01738792099058628|;| of+;+-2.5107177862082608e-05|;| kindness+;+-0.009078120812773705|;|,+;+-0.8189939856529236|;| your+;+-0.4236145317554474|;| unwavering+;+-0.2291775345802307|;| support+;+-0.5976681113243103|;| for+;+-0.0021691746078431606|;| one+;+-0.011072111316025257|;| another+;+-6.704273118884885e-07|;|,+;+-0.0550798624753952|;| that+;+-0.02158425934612751|;| illuminate+;+-1.3562134504318237|;| the+;+-0.21227531135082245|;| path+;+-0.015423336997628212|;| forward+;+-0.15935826301574707|;|.+;+-0.00032068457221612334|;| Together+;+-0.5805899500846863|;|,+;+-0.00015014449309092015|;| we+;+-0.4249208867549896|;| can+;+-0.5074101090431213|;| continue+;+-5.174857139587402|;| to+;+-0.014488659799098969|;| rise+;+-2.6414592266082764|;|,+;+-0.2905983626842499|;| transforming+;+-1.2149567604064941|;| challenges+;+-0.6313593983650208|;| into+;+-6.869017852295656e-06|;| opportunities+;+-0.05916740745306015|;| and+;+-2.100524663925171|;| cultivating+;+-4.003976821899414|;| a+;+-0.023978060111403465|;| spirit+;+-0.887925922870636|;| of+;+-0.062264107167720795|;| unity+;+-0.3460172414779663|;| that+;+-0.003739387495443225|;| prop+;+-3.0673532485961914|;|els+;+-3.128163257315464e-07|;| us+;+-0.008239015936851501|;| toward+;+-0.2623450756072998|;| brighter+;+-2.1364927291870117|;| horizons+;+-2.3839993476867676|;|.+;+-0.01849370263516903"
"As we combat the spread of deadly weapons, we're also confronting the specter of climate change, an impending crisis that threatens our planet and future generations. We must recognize the interconnectedness of these issues and unite in our efforts. By fostering sustainable practices and advocating for policies that prioritize the environment, we can forge a path toward a healthier Earth. Let us galvanize our commitment, inspiring action that promotes peace and prosperity for all.","change+;+-0.00022010602697264403|;|,+;+-0.2668105661869049|;| an+;+-1.8949072360992432|;| impending+;+-6.412629127502441|;| crisis+;+-0.16035573184490204|;| that+;+-0.00591658940538764|;| threatens+;+-0.596910297870636|;| our+;+-0.3128223717212677|;| planet+;+-1.3408470153808594|;| and+;+-0.6332917809486389|;| future+;+-0.4031464755535126|;| generations+;+-0.03842712566256523|;|.+;+-0.0004898841143585742|;| We+;+-1.5072687864303589|;| must+;+-0.0367610789835453|;| recognize+;+-1.8868581056594849|;| the+;+-2.139129638671875|;| interconnected+;+-0.3127308189868927|;|ness+;+-0.00610476266592741|;| of+;+-9.662937372922897e-05|;| these+;+-0.03225754201412201|;| issues+;+-1.0817444324493408|;| and+;+-2.542617082595825|;| unite+;+-3.2948317527770996|;| in+;+-0.3581395149230957|;| our+;+-0.16299429535865784|;| efforts+;+-0.7041382193565369|;|.+;+-0.2624697685241699|;| By+;+-0.5924820899963379|;| fostering+;+-0.7724031805992126|;| sustainable+;+-1.7788386344909668|;| practices+;+-0.020719386637210846|;| and+;+-0.28264811635017395|;| advocating+;+-2.1380512714385986|;| for+;+-0.00028624574770219624|;| policies+;+-1.5852795839309692|;| that+;+-0.005722574423998594|;| prioritize+;+-1.1448724269866943|;| the+;+-1.598922610282898|;| environment+;+-0.28643760085105896|;|,+;+-0.00046618093620054424|;| we+;+-0.0003643058007583022|;| can+;+-0.09260400384664536|;| forge+;+-3.19913911819458|;| a+;+-0.03246423974633217|;| path+;+-0.13665340840816498|;| toward+;+-0.2714765965938568|;| a+;+-0.6602941155433655|;| healthier+;+-1.9049525260925293|;| Earth+;+-2.5354297161102295|;|.+;+-0.01873650774359703|;| Let+;+-1.6582558155059814|;| us+;+-0.14464621245861053|;| galvan+;+-3.580817222595215|;|ize+;+0.0|;| our+;+-0.03938167914748192|;| commitment+;+-3.8651111125946045|;|,+;+-0.4741513431072235|;| inspiring+;+-2.405731201171875|;| action+;+-0.7233351469039917|;| that+;+-0.1338924914598465|;| promotes+;+-5.455051898956299|;| peace+;+-1.8176093101501465|;| and+;+-0.5547605752944946|;| prosperity+;+-2.579211711883545|;| for+;+-0.019859502092003822|;| all+;+-0.0018191704293712974|;|.+;+-0.03887636587023735"
"No, no, no, no, no, the peaceful transfer of power from one freely elected President to another is a cornerstone of our democracy. It symbolizes the will of the people, standing as a testament to our collective commitment to the rule of law. As we navigate this crucial transition, let us remember that our strength lies not in division, but in unity. Together, we must uphold the values that bind us, ensuring a bright future for every American.","to+;+-6.153795766294934e-06|;| another+;+-0.0298149511218071|;| is+;+-0.007171520497649908|;| a+;+-0.30793699622154236|;| cornerstone+;+-0.10262475162744522|;| of+;+-4.5491004129871726e-05|;| our+;+-0.0013735649408772588|;| democracy+;+-0.00324378558434546|;|.+;+-0.1782018542289734|;| It+;+-0.07426565885543823|;| symbolizes+;+-2.0479533672332764|;| the+;+-1.0949681997299194|;| will+;+-0.4939858317375183|;| of+;+-0.0002043748099822551|;| the+;+-0.0004348413785919547|;| people+;+-0.0002787359117064625|;|,+;+-0.6512619256973267|;| standing+;+-9999.0|;| as+;+-0.22846536338329315|;| a+;+-0.008368592709302902|;| testament+;+-0.03357701003551483|;| to+;+-0.0017362285871058702|;| our+;+-0.080965057015419|;| collective+;+-1.9431867599487305|;| commitment+;+-0.36887097358703613|;| to+;+-0.0026401029899716377|;| the+;+-1.5601913928985596|;| rule+;+-1.2149487733840942|;| of+;+0.0|;| law+;+-3.128163257315464e-07|;|.+;+-0.16080668568611145|;| As+;+-2.1832988262176514|;| we+;+-0.07680802792310715|;| navigate+;+-0.3545125126838684|;| this+;+-0.6224246621131897|;| crucial+;+-2.3034582138061523|;| transition+;+-2.5366148948669434|;|,+;+-0.00019328886992298067|;| let+;+-0.2241629809141159|;| us+;+-0.006085803732275963|;| remember+;+-0.5668644905090332|;| that+;+-0.11505398899316788|;| our+;+-0.539101243019104|;| strength+;+-0.4483563005924225|;| lies+;+-0.0032966553699225187|;| not+;+-0.9742635488510132|;| in+;+-0.8228161931037903|;| division+;+-0.5907167196273804|;|,+;+-0.3496720790863037|;| but+;+-1.9361264946837764e-07|;| in+;+-0.0006396461394615471|;| unity+;+-0.5382344722747803|;|.+;+-0.35661524534225464|;| Together+;+-0.25116676092147827|;|,+;+-0.00018220659694634378|;| we+;+-0.010235629044473171|;| must+;+-0.5525448322296143|;| uphold+;+-0.6957523226737976|;| the+;+-0.11327755451202393|;| values+;+-0.5508873462677002|;| that+;+-0.010107356123626232|;| bind+;+-0.9453315734863281|;| us+;+-0.0006409500492736697|;|,+;+-0.468313604593277|;| ensuring+;+-0.33966758847236633|;| a+;+-1.0110397338867188|;| bright+;+-2.5560731887817383|;| future+;+-0.16281379759311676|;| for+;+-0.025439618155360222|;| every+;+-2.3605575561523438|;| American+;+-0.03375358134508133|;|.+;+-0.01859387755393982"
"Just a few days from now, Jews here in Israel and around the world will come together to celebrate Rosh Hashanah, marking the dawn of a new year. This sacred time invites reflection and renewal, encouraging families to strengthen their bonds and communities to unite in shared hope. Let us embrace this opportunity to reignite our commitment to peace, compassion, and justice, fostering a spirit that transcends boundaries and nurtures our collective humanity.","come+;+-1.7526837587356567|;| together+;+-1.9361264946837764e-07|;| to+;+-0.005173396784812212|;| celebrate+;+-1.3944288492202759|;| R+;+-0.5526627898216248|;|osh+;+0.0|;| Hash+;+-2.0219828002154827e-05|;|an+;+-4.961759259458631e-06|;|ah+;+0.0|;|,+;+-0.0017666933126747608|;| marking+;+-1.5239136219024658|;| the+;+-0.08760518580675125|;| dawn+;+-0.7766851782798767|;| of+;+-1.9361264946837764e-07|;| a+;+-0.027253733947873116|;| new+;+-0.0013608321314677596|;| year+;+-2.6895233531831764e-05|;|.+;+-0.5660108327865601|;| This+;+-0.36904317140579224|;| sacred+;+-0.7155280113220215|;| time+;+-0.08660609275102615|;| invites+;+-0.6428099274635315|;| reflection+;+-0.014330153353512287|;| and+;+-1.2012877464294434|;| renewal+;+-0.03264448419213295|;|,+;+-0.009898928925395012|;| encouraging+;+-2.3382999897003174|;| families+;+-3.185248851776123|;| to+;+-0.16041584312915802|;| strengthen+;+-4.153695583343506|;| their+;+-0.17139233648777008|;| bonds+;+-0.07582968473434448|;| and+;+-0.10988830029964447|;| communities+;+-0.5376285314559937|;| to+;+-0.009808271192014217|;| unite+;+-0.6783370971679688|;| in+;+-0.04345208406448364|;| shared+;+-0.8167064189910889|;| hope+;+-1.9556126594543457|;|.+;+-0.015025099739432335|;| Let+;+-2.1942076683044434|;| us+;+-0.006272528320550919|;| embrace+;+-0.15583689510822296|;| this+;+-0.6438451409339905|;| opportunity+;+-0.48336511850357056|;| to+;+-0.28557005524635315|;| reign+;+-9999.0|;|ite+;+-4.320199877838604e-07|;| our+;+-0.012211401015520096|;| commitment+;+-0.4711785614490509|;| to+;+-0.0002646735229063779|;| peace+;+-0.8394456505775452|;|,+;+-0.47411635518074036|;| compassion+;+-1.5149692296981812|;|,+;+-6.392202976712724e-06|;| and+;+-1.9361264946837764e-07|;| justice+;+-3.7911126613616943|;|,+;+-0.05447257682681084|;| fostering+;+-0.7835929989814758|;| a+;+-0.39562660455703735|;| spirit+;+-0.5157479643821716|;| that+;+-2.237921953201294|;| transc+;+-0.40520554780960083|;|ends+;+-1.9361264946837764e-07|;| boundaries+;+-2.081967353820801|;| and+;+-0.031289249658584595|;| nurt+;+-2.2732982635498047|;|ures+;+-7.896309739408025e-07|;| our+;+-1.2111549377441406|;| collective+;+-0.1276324987411499|;| humanity+;+-0.6584113836288452|;|.+;+-0.0022633750922977924"
"It's not a nice-to-have -- it's a must-have. So it's time we stop treating childcare as an afterthought. Our children's well-being directly influences the foundation of our society. Investing in quality childcare nurtures future generations, unlocking potential that benefits us all. Every parent deserves the peace of mind to know their children are cared for in a safe, enriching environment. Let’s prioritize this essential support, empowering families and fostering communities where everyone can thrive.","as+;+-0.002947393571957946|;| an+;+-0.056839779019355774|;| after+;+-0.017507988959550858|;|thought+;+0.0|;|.+;+-1.4889591932296753|;| Our+;+-2.2770276069641113|;| children's+;+-3.8958585262298584|;| well+;+-1.576271414756775|;|-being+;+-1.9361264946837764e-07|;| directly+;+-3.152963399887085|;| influences+;+-1.0201435089111328|;| the+;+-1.7559831142425537|;| foundation+;+-3.0850183963775635|;| of+;+-0.0023466343991458416|;| our+;+-0.013715025037527084|;| society+;+-0.03958233818411827|;|.+;+-0.025081956759095192|;| Investing+;+-2.060063362121582|;| in+;+-0.00011617878044489771|;| quality+;+-0.26836201548576355|;| childcare+;+-0.106394924223423|;| nurt+;+-6.0487518310546875|;|ures+;+-1.9361264946837764e-07|;| future+;+-2.683129072189331|;| generations+;+-0.352923184633255|;|,+;+-0.06195984035730362|;| unlocking+;+-5.904394149780273|;| potential+;+-0.6977653503417969|;| that+;+-1.857682228088379|;| benefits+;+-0.6986400485038757|;| us+;+-0.26530709862709045|;| all+;+-1.7432603272027336e-06|;|.+;+-4.5491004129871726e-05|;| Every+;+-4.245220184326172|;| parent+;+-0.3371972143650055|;| deserves+;+-0.24218733608722687|;| the+;+-1.238004207611084|;| peace+;+-0.20665527880191803|;| of+;+-2.7014437364414334e-05|;| mind+;+-0.00012356207298580557|;| to+;+-1.7779462337493896|;| know+;+-0.8136148452758789|;| their+;+-0.016061818227171898|;| children+;+-2.1427860260009766|;| are+;+-5.7053759519476444e-05|;| cared+;+-0.9016565084457397|;| for+;+-3.128163257315464e-07|;| in+;+-1.688445806503296|;| a+;+-0.9909428358078003|;| safe+;+-0.26535722613334656|;|,+;+-0.2844380736351013|;| enriching+;+-0.22144554555416107|;| environment+;+-0.000838576874230057|;|.+;+-0.006799560040235519|;| Let+;+-0.9250503182411194|;|’s+;+-0.3496772050857544|;| prioritize+;+-1.854488730430603|;| this+;+-0.13163891434669495|;| essential+;+-0.6155306100845337|;| support+;+-1.480674147605896|;|,+;+-0.16052427887916565|;| empowering+;+-2.740901470184326|;| families+;+-0.0066771251149475574|;| and+;+-0.12653616070747375|;| fostering+;+-0.779695987701416|;| communities+;+-3.5395278930664062|;| where+;+-1.1448824405670166|;| everyone+;+-0.8903733491897583|;| can+;+-0.05326492339372635|;| thrive+;+-0.35966458916664124|;|.+;+-0.22950413823127747"
