Obfuscation,Log_prob
"To the citizens of our country, serving as your president has been the honor of my life. Together, we've navigated challenges and celebrated triumphs. Let's focus on the future, embracing unity and progress. Each of you plays a vital role in shaping our nation. Your voices matter, and together, we can build a brighter tomorrow. Remember, hope and resilience will guide us through, as we strive to achieve our shared dreams.","my+;+-0.2519865334033966|;| life+;+-0.07890047132968903|;|.+;+-0.01831897534430027|;| Together+;+-2.073859214782715|;|,+;+-0.0020736483857035637|;| we've+;+-2.351024627685547|;| navig+;+-1.8023113012313843|;|ated+;+0.0|;| challenges+;+-0.12172023206949234|;| and+;+-0.2896394729614258|;| celebrated+;+-0.1274392157793045|;| triumph+;+-1.1829369068145752|;|s+;+-3.128163257315464e-07|;|.+;+-0.34393632411956787|;| Let's+;+-5.1669111251831055|;| focus+;+-2.005199909210205|;| on+;+-0.09363905340433121|;| the+;+-1.677572250366211|;| future+;+-0.2575041353702545|;|,+;+-0.3787440061569214|;| embracing+;+-1.7946628332138062|;| unity+;+-1.0056347846984863|;| and+;+-0.038796208798885345|;| progress+;+-0.7943840622901917|;|.+;+-0.030799148604273796|;| Each+;+-1.5550254583358765|;| of+;+-0.8604834079742432|;| you+;+-0.2021089792251587|;| plays+;+-0.38369593024253845|;| a+;+-0.03804333135485649|;| vital+;+-0.16790840029716492|;| role+;+-0.0008049834286794066|;| in+;+-0.009068307466804981|;| shaping+;+-0.26332423090934753|;| our+;+-0.047893423587083817|;| nation+;+-0.9043879508972168|;|.+;+-0.34774544835090637|;| Your+;+-2.5299882888793945|;| voices+;+-0.10880791395902634|;| matter+;+-0.04108157008886337|;|,+;+-0.36403095722198486|;| and+;+-0.11665711551904678|;| together+;+-1.143480896949768|;|,+;+-0.3524310886859894|;| we+;+-0.026784498244524002|;| can+;+-0.07923663407564163|;| build+;+-0.9123063087463379|;| a+;+-0.03407486528158188|;| brighter+;+-0.2332828938961029|;| tomorrow+;+-0.032284777611494064|;|.+;+-0.174605131149292|;| Remember+;+-1.2694200277328491|;|,+;+-0.012453611008822918|;| hope+;+-1.187384843826294|;| and+;+-0.7015377879142761|;| resilience+;+-0.7096214294433594|;| will+;+-1.3812508583068848|;| guide+;+-0.08462612330913544|;| us+;+-0.02054445445537567|;| through+;+-0.9463393688201904|;|,+;+-3.5685200691223145|;| as+;+-0.8803249001502991|;| we+;+-0.00445539690554142|;| strive+;+-0.43889880180358887|;| to+;+-1.8441790342330933|;| achieve+;+-1.2543888092041016|;| our+;+-1.3044219017028809|;| shared+;+-0.43758425116539|;| dreams+;+-0.07372254878282547|;|.+;+-0.7525164484977722"
"And, as you know, Europe was just designated as the hotspot right now, and we must remain vigilant in our collective response. It's imperative that nations collaborate, sharing resources and information. This is not just a regional issue; it's a global challenge that requires unity. Let us come together to support those affected and prioritize health measures to ensure safety and security across borders. Together, we can navigate through this turbulent time effectively.","must+;+-0.2841320037841797|;| remain+;+-0.4722044765949249|;| vigilant+;+-0.003281214041635394|;| in+;+-1.6580450534820557|;| our+;+-0.3164984881877899|;| collective+;+-6.68546199798584|;| response+;+-0.6229401230812073|;|.+;+-0.07022029161453247|;| It's+;+-1.3712942600250244|;| imperative+;+-2.0079751014709473|;| that+;+-0.19101639091968536|;| nations+;+-2.6412158012390137|;| collaborate+;+-0.8600568175315857|;|,+;+-1.0582072734832764|;| sharing+;+-0.24745209515094757|;| resources+;+-0.18529215455055237|;| and+;+-0.008057504892349243|;| information+;+-1.7852957248687744|;|.+;+-1.424988031387329|;| This+;+-2.268514633178711|;| is+;+-1.6973216533660889|;| not+;+-0.9066030979156494|;| just+;+-1.1312320232391357|;| a+;+-0.7011893391609192|;| regional+;+-0.5913111567497253|;| issue+;+-0.4679529666900635|;|;+;+-0.1963343322277069|;| it's+;+-0.7093504071235657|;| a+;+-0.02554107829928398|;| global+;+-0.0031228174921125174|;| challenge+;+-0.21942558884620667|;| that+;+-0.5193592309951782|;| requires+;+-0.49494749307632446|;| unity+;+-0.7458783984184265|;|.+;+-0.9136637449264526|;| Let+;+-2.6429638862609863|;| us+;+-0.633894681930542|;| come+;+-3.9779505729675293|;| together+;+-1.3425219549390022e-05|;| to+;+-1.5668458938598633|;| support+;+-2.146191120147705|;| those+;+-1.8726134300231934|;| affected+;+-0.32415086030960083|;| and+;+-0.5936925411224365|;| prioritize+;+-1.6150286197662354|;| health+;+-0.9885334968566895|;| measures+;+-0.7927111983299255|;| to+;+-2.5839805603027344|;| ensure+;+-1.6136138439178467|;| safety+;+-0.1997515857219696|;| and+;+-2.6800742149353027|;| security+;+-3.217540979385376|;| across+;+-3.135160207748413|;| borders+;+-0.33669352531433105|;|.+;+-0.34208372235298157|;| Together+;+-0.9547296166419983|;|,+;+-0.0010370950913056731|;| we+;+-0.0034413649700582027|;| can+;+-0.030163267627358437|;| navigate+;+-0.45043158531188965|;| through+;+-2.0733866691589355|;| this+;+-1.6050435304641724|;| turbulent+;+-2.754570960998535|;| time+;+-0.06100139394402504|;| effectively+;+-1.317617654800415|;|.+;+-0.005363482981920242"
"A small number of social media platforms are acquiring immense power over what we can see and hear in our daily lives. In a world defined by constant connectivity, it is crucial to evaluate the implications of such influence. Individuals must take a stand for their rights, advocating for transparency and accountability. Empowerment lies in knowledge; informed choices foster resilience against monopolistic tendencies. Together, we can safeguard our freedoms and nurture genuine dialogue.","see+;+-1.7156540155410767|;| and+;+-0.027445826679468155|;| hear+;+-2.4418017864227295|;| in+;+-2.046220302581787|;| our+;+-0.28173208236694336|;| daily+;+-0.053302112966775894|;| lives+;+-0.0002583594177849591|;|.+;+-0.007627092767506838|;| In+;+-6.079779624938965|;| a+;+-1.5679537057876587|;| world+;+-0.32143720984458923|;| defined+;+-5.813616752624512|;| by+;+-0.00154533376917243|;| constant+;+-2.0864720344543457|;| connectivity+;+-0.2253006100654602|;|,+;+-0.006719520781189203|;| it+;+-1.3379050493240356|;| is+;+-1.0818603038787842|;| crucial+;+-0.4589678645133972|;| to+;+-0.2925531268119812|;| evaluate+;+-3.5371041297912598|;| the+;+-0.5218622088432312|;| implications+;+-0.5319985747337341|;| of+;+-0.02181277982890606|;| such+;+-1.3672438859939575|;| influence+;+-1.1471624374389648|;|.+;+-0.04764260724186897|;| Individuals+;+-2.534855604171753|;| must+;+-0.31318047642707825|;| take+;+-3.101426601409912|;| a+;+-1.4125388860702515|;| stand+;+-0.6675009727478027|;| for+;+-1.2771910429000854|;| their+;+-0.4252249002456665|;| rights+;+-0.961767852306366|;|,+;+-1.1578726768493652|;| advocating+;+-0.7988904118537903|;| for+;+-0.0035709692165255547|;| transparency+;+-0.1915496289730072|;| and+;+-0.014185366220772266|;| accountability+;+-0.7087119221687317|;|.+;+-0.1968502253293991|;| Empower+;+-2.619076728820801|;|ment+;+-1.277078628540039|;| lies+;+-1.401957392692566|;| in+;+-0.07524673640727997|;| knowledge+;+-1.8133865594863892|;|;+;+-1.1344306468963623|;| informed+;+-4.677472114562988|;| choices+;+-1.7202186584472656|;| foster+;+-3.6600942611694336|;| resilience+;+-1.4231116771697998|;| against+;+-0.28132733702659607|;| monopol+;+-2.3067641258239746|;|istic+;+-0.12319912761449814|;| tendencies+;+-1.4542125463485718|;|.+;+-1.195252776145935|;| Together+;+-1.3110462427139282|;|,+;+-0.0002655079588294029|;| we+;+-0.0874081552028656|;| can+;+-0.029728854075074196|;| safeguard+;+-4.77148962020874|;| our+;+-0.7955678105354309|;| freedoms+;+-2.0569090843200684|;| and+;+-0.29206421971321106|;| nurture+;+-2.9461991786956787|;| genuine+;+-4.939154148101807|;| dialogue+;+-0.8819885849952698|;|.+;+-0.17734591662883759"
"And whether it's Kate Steinle or so many others, they'd be around today if these policies had been different. It's crucial to recognize that every life lost represents a significant tragedy. The heartaches impact countless families, a ripple effect felt deeply within communities. We must acknowledge these circumstances and strive for progress that ensures safety for all. Learning from past mistakes can guide us toward a brighter, more secure future for everyone involved.","pol+;+-0.217316672205925|;|icies+;+-1.1279553291387856e-05|;| had+;+-0.11758096516132355|;| been+;+-0.0066080763936042786|;| different+;+-0.7185821533203125|;|.+;+-0.014473860152065754|;| It's+;+-1.506916880607605|;| crucial+;+-0.8859759569168091|;| to+;+-0.3581330478191376|;| recognize+;+-1.262831449508667|;| that+;+-1.4356977939605713|;| every+;+-0.6933426856994629|;| life+;+-0.8308317065238953|;| lost+;+-0.09055585414171219|;| represents+;+-0.8654047250747681|;| a+;+-0.1806887537240982|;| significant+;+-5.317850589752197|;| tragedy+;+-0.5268909931182861|;|.+;+-0.7081458568572998|;| The+;+-3.472280740737915|;| heart+;+-4.327733993530273|;|aches+;+-5.311184883117676|;| impact+;+-9999.0|;| countless+;+-3.1673550605773926|;| families+;+-0.04092252254486084|;|,+;+-0.7320833802223206|;| a+;+-9999.0|;| ripple+;+-0.3023286461830139|;| effect+;+-0.11699482053518295|;| felt+;+-1.5758391618728638|;| deeply+;+-2.006863594055176|;| within+;+-1.3095247745513916|;| communities+;+-0.21339188516139984|;|.+;+-0.00886061042547226|;| We+;+-0.7430436611175537|;| must+;+-0.08092228323221207|;| acknowledge+;+-9999.0|;| these+;+-0.6674878597259521|;| circumstances+;+-5.968418121337891|;| and+;+-0.3521256744861603|;| strive+;+-0.519465446472168|;| for+;+-0.22433359920978546|;| progress+;+-9999.0|;| that+;+-2.5083863735198975|;| ensures+;+-1.3887447118759155|;| safety+;+-0.06389737129211426|;| for+;+-1.7345080375671387|;| all+;+-0.1921595185995102|;|.+;+-0.2217324823141098|;| Learning+;+-9999.0|;| from+;+-0.0008640571613796055|;| past+;+-0.7000704407691956|;| mistakes+;+-0.20767733454704285|;| can+;+-1.696351408958435|;| guide+;+-0.7358689308166504|;| us+;+-0.059129320085048676|;| toward+;+-0.21423348784446716|;| a+;+-0.25552767515182495|;| brighter+;+-1.659792184829712|;|,+;+-0.3508482277393341|;| more+;+-0.014714809134602547|;| secure+;+-0.03960743546485901|;| future+;+-0.0033668738324195147|;| for+;+-0.49811726808547974|;| everyone+;+-0.154218852519989|;| involved+;+-0.2302340269088745|;|.+;+-0.00016194197814911604"
"But, for now, the best advice that we can give for people is to speak up and communicate openly. It's essential to engage in meaningful conversations, share concerns, and listen actively. This fosters understanding and builds strong connections. In times of uncertainty, embracing dialogue brings clarity and unity. Remember, every voice matters, and together we can navigate challenges more effectively. Stay approachable, compassionate, and ready to support one another through these unpredictable times.","up+;+-1.0134434700012207|;| and+;+-0.17836353182792664|;| communicate+;+-5.466256618499756|;| openly+;+-0.08306126296520233|;|.+;+-0.31753191351890564|;| It's+;+-1.4533427953720093|;| essential+;+-0.5128788352012634|;| to+;+-0.03461207449436188|;| engage+;+-2.338651180267334|;| in+;+-0.6554247736930847|;| meaningful+;+-1.1524986028671265|;| conversations+;+-0.609947681427002|;|,+;+-0.6173378229141235|;| share+;+-0.7868739366531372|;| concerns+;+-4.775062561035156|;|,+;+-0.008626393973827362|;| and+;+-0.00023512568441219628|;| listen+;+-0.4765726923942566|;| actively+;+-0.35206982493400574|;|.+;+-0.22564703226089478|;| This+;+-3.18829607963562|;| fosters+;+-0.4801240563392639|;| understanding+;+-0.03004470281302929|;| and+;+-0.020364589989185333|;| builds+;+-1.0289970636367798|;| strong+;+-3.036456346511841|;| connections+;+-0.3176616132259369|;|.+;+-0.5147690773010254|;| In+;+-2.7321877479553223|;| times+;+-1.2600672245025635|;| of+;+-0.030630676075816154|;| uncertainty+;+-0.008133902214467525|;|,+;+-0.001237848773598671|;| embracing+;+-3.2852730751037598|;| dialogue+;+-0.11522844433784485|;| brings+;+-4.711726188659668|;| clarity+;+-0.09013427048921585|;| and+;+-0.3007170855998993|;| unity+;+-1.0549275875091553|;|.+;+-0.04723287746310234|;| Remember+;+-1.2531803846359253|;|,+;+-0.03296160325407982|;| every+;+-0.660953164100647|;| voice+;+-0.013508060947060585|;| matters+;+-0.05116188898682594|;|,+;+-0.3532853126525879|;| and+;+-0.023178383708000183|;| together+;+-0.47545769810676575|;| we+;+-0.38706833124160767|;| can+;+-0.002924110507592559|;| navigate+;+-0.15713612735271454|;| challenges+;+-0.05490947514772415|;| more+;+-0.8290191292762756|;| effectively+;+-0.0007651951164007187|;|.+;+-0.23990032076835632|;| Stay+;+-2.7620534896850586|;| approachable+;+-9999.0|;|,+;+-0.4755069315433502|;| compassionate+;+-3.0345373153686523|;|,+;+-4.537180211627856e-05|;| and+;+-1.1472419600977446e-06|;| ready+;+-1.1286959648132324|;| to+;+-0.0024783893022686243|;| support+;+-0.8675628900527954|;| one+;+-0.0786825492978096|;| another+;+-1.7432603272027336e-06|;| through+;+-0.7920806407928467|;| these+;+-1.2996770143508911|;| unpredictable+;+-9999.0|;| times+;+-0.36949726939201355|;|.+;+-0.00038467496051453054"
"As long as you remain loyal, faithful, and true, then our enemies don't even stand a chance. Together, we will forge ahead, overcoming obstacles with unyielding determination. It's about standing firm and uniting a diverse coalition. Let us embrace the opportunities before us, empowering each other through collaboration and shared purpose. Progress is achieved not just in words, but through action, commitment, and courage to confront whatever challenges lie ahead.","a+;+-0.00024727347772568464|;| chance+;+-6.659005157416686e-05|;|.+;+-0.25273528695106506|;| Together+;+-1.6182258129119873|;|,+;+-0.006830340251326561|;| we+;+-0.04033956676721573|;| will+;+-1.220015048980713|;| forge+;+-0.560989499092102|;| ahead+;+-0.6131132245063782|;|,+;+-0.19311374425888062|;| overcoming+;+-2.3088064193725586|;| obstacles+;+-0.7030938863754272|;| with+;+-0.7614715099334717|;| un+;+-4.876333713531494|;|yield+;+-0.022446049377322197|;|ing+;+-2.2007883671903983e-05|;| determination+;+-0.47523921728134155|;|.+;+-0.07931515574455261|;| It's+;+-2.5935068130493164|;| about+;+-1.8933485746383667|;| standing+;+-5.274061679840088|;| firm+;+-1.718115210533142|;| and+;+-2.216200351715088|;| un+;+-2.4649620056152344|;|iting+;+-0.007454114966094494|;| a+;+-9999.0|;| diverse+;+-0.7033189535140991|;| coalition+;+-1.9429254531860352|;|.+;+-1.5628613233566284|;| Let+;+-2.712400436401367|;| us+;+-1.111778974533081|;| embrace+;+-1.118332028388977|;| the+;+-1.4553254842758179|;| opportunities+;+-4.7392730712890625|;| before+;+-1.7999458312988281|;| us+;+-4.320199877838604e-07|;|,+;+-0.2228529155254364|;| empowering+;+-9999.0|;| each+;+-0.5360748767852783|;| other+;+-0.4674757421016693|;| through+;+-3.3680732250213623|;| collaboration+;+-0.5355392098426819|;| and+;+-0.2635050415992737|;| shared+;+-1.4922921657562256|;| purpose+;+-2.411919355392456|;|.+;+-0.006130121648311615|;| Progress+;+-3.9045522212982178|;| is+;+-1.1629363298416138|;| achieved+;+-2.893925189971924|;| not+;+-0.7046798467636108|;| just+;+-1.439096212387085|;| in+;+-1.956724762916565|;| words+;+-0.5746837854385376|;|,+;+-0.47432953119277954|;| but+;+-1.7432603272027336e-06|;| through+;+-0.9059066772460938|;| action+;+-1.0018738508224487|;|,+;+-1.1289469003677368|;| commitment+;+-2.1639418601989746|;|,+;+-0.0037121959030628204|;| and+;+-9.014684110297821e-06|;| courage+;+-9999.0|;| to+;+-1.6346759796142578|;| confront+;+-3.4636898040771484|;| whatever+;+-3.0259876251220703|;| challenges+;+-0.18360815942287445|;| lie+;+-0.8368497490882874|;| ahead+;+-0.02184193953871727|;|.+;+-0.06783891469240189"
"The NIH, CDC, and FDA are also currently validating several antibody tests that will allow us to gauge the effectiveness of previous infections. This data will help shape future health policies and recommendations. As we progress, continuous collaboration with local health authorities becomes vital. In these unprecedented times, staying informed and adaptable is crucial. Communities must unite to ensure everyone's safety, prioritizing health and well-being above all else—together, we can navigate this complex landscape.","us+;+-1.1606838703155518|;| to+;+-3.190178904333152e-05|;| gauge+;+-3.2895045280456543|;| the+;+-0.8357208371162415|;| effectiveness+;+-2.589439630508423|;| of+;+-0.0009164590737782419|;| previous+;+-2.8321754932403564|;| infections+;+-0.09935726970434189|;|.+;+-1.5012619495391846|;| This+;+-0.7666869163513184|;| data+;+-1.8785804510116577|;| will+;+-0.8967350125312805|;| help+;+-2.6251158714294434|;| shape+;+-1.2874937057495117|;| future+;+-0.9102704524993896|;| health+;+-1.0627530813217163|;| policies+;+-0.3851311504840851|;| and+;+-0.46692511439323425|;| recommendations+;+-4.55665922164917|;|.+;+-0.05450215935707092|;| As+;+-1.87253737449646|;| we+;+-0.1000608503818512|;| progress+;+-3.2638654708862305|;|,+;+-0.0648176521062851|;| continuous+;+-4.699192047119141|;| collaboration+;+-1.4760727882385254|;| with+;+-1.494096279144287|;| local+;+-2.771854877471924|;| health+;+-0.1567586213350296|;| authorities+;+-1.833214521408081|;| becomes+;+-2.7891690731048584|;| vital+;+-1.9536287784576416|;|.+;+-0.163550466299057|;| In+;+-9999.0|;| these+;+-3.3223958015441895|;| unprecedented+;+-1.9656023979187012|;| times+;+-0.000293751887511462|;|,+;+-9.729906196298543e-06|;| staying+;+-1.7725821733474731|;| informed+;+-0.01720784232020378|;| and+;+-0.11581160873174667|;| adaptable+;+-0.46718183159828186|;| is+;+-0.24307884275913239|;| crucial+;+-0.8376964926719666|;|.+;+-0.9460282325744629|;| Communities+;+-2.7228026390075684|;| must+;+-0.055635005235672|;| unite+;+-0.4769163429737091|;| to+;+-1.1993460655212402|;| ensure+;+-1.6015994548797607|;| everyone's+;+-1.969711184501648|;| safety+;+-0.6819952130317688|;|,+;+-1.3859784603118896|;| priorit+;+-1.9292001724243164|;|izing+;+-6.704273118884885e-07|;| health+;+-1.8218382596969604|;| and+;+-1.1564269065856934|;| well+;+-0.2844993472099304|;|-being+;+-1.9361264946837764e-07|;| above+;+-0.18985146284103394|;| all+;+-0.002335451077669859|;| else+;+-0.10679066181182861|;|—+;+-5.289058208465576|;|t+;+-0.5751477479934692|;|ogether+;+-7.226628895296017e-06|;|,+;+-0.03428763523697853|;| we+;+-0.010509347543120384|;| can+;+-0.17229542136192322|;| navigate+;+-0.9608538150787354|;| this+;+-1.4935873746871948|;| complex+;+-3.8207945823669434|;| landscape+;+-0.08236975222826004|;|.+;+-0.017699843272566795"
"Good afternoon everybody. My name is Bill Bryan and I lead the Science and Technology division at the Department of Homeland Security. Today, I'd like to address a different matter altogether. Imagine a world where progress flourishes in a harmonious blend of innovation and cooperation—an ecosystem that thrives because we come together. It's time to explore new horizons, engage in meaningful dialogue, and create pathways towards success that empower everyone involved. Let's embark on this journey!","division+;+-0.6473597884178162|;| at+;+-0.29320991039276123|;| the+;+-0.3624899089336395|;| Department+;+-0.16656585037708282|;| of+;+-0.10044367611408234|;| Homeland+;+-0.42905133962631226|;| Security+;+-1.7954958821064793e-05|;|.+;+-3.2020991056924686e-05|;| Today+;+-0.044659826904535294|;|,+;+-0.002974614268168807|;| I'd+;+-4.192192554473877|;| like+;+-1.9862216504407115e-05|;| to+;+-0.0008147508488036692|;| address+;+-3.288419246673584|;| a+;+-1.3464980125427246|;| different+;+-1.3440914154052734|;| matter+;+-1.2419042587280273|;| altogether+;+-1.6225459575653076|;|.+;+-0.14947739243507385|;| Imagine+;+-1.5222057104110718|;| a+;+-0.12832172214984894|;| world+;+-0.1866556704044342|;| where+;+-0.02037942409515381|;| progress+;+-6.03696346282959|;| flour+;+-3.7773313522338867|;|ishes+;+-0.0005530327325686812|;| in+;+-4.394726276397705|;| a+;+-4.470818519592285|;| harmonious+;+-1.3996214866638184|;| blend+;+-0.8127622008323669|;| of+;+-0.02692771516740322|;| innovation+;+-0.18260174989700317|;| and+;+-0.0032378402538597584|;| cooperation+;+-2.6563920974731445|;|—+;+-6.039422035217285|;|an+;+-1.8332655429840088|;| ecosystem+;+-2.8648176193237305|;| that+;+-2.7181601524353027|;| thrives+;+-0.7769433856010437|;| because+;+-6.1635355949401855|;| we+;+-1.0465641021728516|;| come+;+-3.5047430992126465|;| together+;+-5.9153885558771435e-06|;|.+;+-1.001173734664917|;| It's+;+-2.2829205989837646|;| time+;+-1.6429626941680908|;| to+;+-0.22048790752887726|;| explore+;+-2.83870005607605|;| new+;+-0.42395028471946716|;| horizons+;+-0.7391327619552612|;|,+;+-0.3672890067100525|;| engage+;+-3.918445110321045|;| in+;+-0.7022526264190674|;| meaningful+;+-0.6232591271400452|;| dialogue+;+-0.3659130930900574|;|,+;+-0.00012678056373260915|;| and+;+-2.5941604690160602e-05|;| create+;+-2.975177526473999|;| pathways+;+-1.4907981157302856|;| towards+;+-4.359434127807617|;| success+;+-5.6443772315979|;| that+;+-0.2557208240032196|;| empower+;+-3.3399949073791504|;| everyone+;+-2.12109375|;| involved+;+-0.2418210357427597|;|.+;+-0.13705062866210938|;| Let's+;+-2.0332231521606445|;| embark+;+-0.8531818389892578|;| on+;+-0.0006593000725843012|;| this+;+-0.006024542264640331|;| journey+;+-0.04568859934806824|;|!+;+-1.9171619415283203"
"No, they say worse; they say negative. They say negative. They're going to make the situation worse by ignoring facts. It's important to address these issues with clarity and compassion. Instead of letting the noise dominate, we should focus on solutions that bring everyone together. Constructive dialogue is key. Let us not get lost in the chaos, but rather strive for understanding and cooperation, paving the way for progress instead of division.","s+;+-0.23728998005390167|;|ituation+;+-5.512236498361744e-07|;| worse+;+-2.782144069671631|;| by+;+-3.587177038192749|;| ignoring+;+-4.557200908660889|;| facts+;+-2.2715651988983154|;|.+;+-0.24256078898906708|;| It's+;+-1.315244436264038|;| important+;+-4.111217975616455|;| to+;+-0.06695140153169632|;| address+;+-3.086668014526367|;| these+;+-1.309491753578186|;| issues+;+-1.1611601114273071|;| with+;+-1.1462230682373047|;| clarity+;+-0.5059749484062195|;| and+;+-0.16343769431114197|;| compassion+;+-3.422131061553955|;|.+;+-0.1221495047211647|;| Instead+;+-1.7357873916625977|;| of+;+-0.012509774416685104|;| letting+;+-3.9862146377563477|;| the+;+-4.732419490814209|;| noise+;+-0.51701420545578|;| dominate+;+-4.7092084884643555|;|,+;+-0.341866672039032|;| we+;+-0.7766945362091064|;| should+;+-0.7067959308624268|;| focus+;+-0.21089796721935272|;| on+;+-0.0002867225557565689|;| solutions+;+-1.6882843971252441|;| that+;+-0.1154402494430542|;| bring+;+-2.222424268722534|;| everyone+;+-3.879925489425659|;| together+;+-0.0009852928342297673|;|.+;+-0.023518923670053482|;| Construct+;+-3.2368381023406982|;|ive+;+-0.0004362718027550727|;| dialogue+;+-0.02350296825170517|;| is+;+-0.7997671365737915|;| key+;+-1.3606725931167603|;|.+;+-0.8734904527664185|;| Let+;+-1.1204612255096436|;| us+;+-3.530050039291382|;| not+;+-2.8371353149414062|;| get+;+-2.33766508102417|;| lost+;+-0.5863364934921265|;| in+;+-0.00014597235713154078|;| the+;+-0.5126686096191406|;| chaos+;+-0.13583481311798096|;|,+;+-1.2022384405136108|;| but+;+-0.0052588991820812225|;| rather+;+-0.3026048541069031|;| strive+;+-1.2530450820922852|;| for+;+-0.10986565798521042|;| understanding+;+-0.27538809180259705|;| and+;+-0.10861801356077194|;| cooperation+;+-1.5467438697814941|;|,+;+-0.8435600399971008|;| paving+;+-0.8907454013824463|;| the+;+-0.2528243660926819|;| way+;+-0.011471817269921303|;| for+;+-0.15221649408340454|;| progress+;+-1.9747086763381958|;| instead+;+-7.045377254486084|;| of+;+-0.004083743318915367|;| division+;+-0.10373014211654663|;|.+;+-0.0055451239459216595"
"Likewise, we are restoring our nation's manufacturing might, even though predictions were, as you all know, often dire. It's a monumental task, but step by step, we are seeing progress. The determination is palpable, and I assure you that we will rise to the occasion. Each factory opened is a victory not just for us, but for future generations. Together, we're crafting a story of resilience and hope that echoes across the land.","know+;+-0.14458100497722626|;|,+;+-0.00024287392443511635|;| often+;+-1.1062015295028687|;| dire+;+-1.676651954650879|;|.+;+-0.03130091726779938|;| It's+;+-1.9667189121246338|;| a+;+-1.7085782289505005|;| monumental+;+-2.641005516052246|;| task+;+-0.10133028030395508|;|,+;+-0.08167137950658798|;| but+;+-0.49440106749534607|;| step+;+-5.060976028442383|;| by+;+-0.0010332842357456684|;| step+;+-0.0001499060745118186|;|,+;+-0.008173512294888496|;| we+;+-0.5252807140350342|;| are+;+-0.4772353768348694|;| seeing+;+-2.5209503173828125|;| progress+;+-0.3460898697376251|;|.+;+-0.0740550309419632|;| The+;+-1.5459778308868408|;| determination+;+-9999.0|;| is+;+-3.7298457622528076|;| palpable+;+-0.11199238896369934|;|,+;+-0.6621379256248474|;| and+;+-0.27572059631347656|;| I+;+-2.950024366378784|;| assure+;+-1.1025909185409546|;| you+;+-0.0017534764483571053|;| that+;+-1.1571924686431885|;| we+;+-2.0527584552764893|;| will+;+-0.4182073175907135|;| rise+;+-2.835564613342285|;| to+;+-0.714372992515564|;| the+;+-0.5083045363426208|;| occasion+;+-0.29195526242256165|;|.+;+-0.0941198393702507|;| Each+;+-3.0405588150024414|;| factory+;+-1.2463352680206299|;| opened+;+-3.625124931335449|;| is+;+-1.3762151002883911|;| a+;+-0.07980947941541672|;| victory+;+-2.725872755050659|;| not+;+-3.5460269451141357|;| just+;+-0.029098348692059517|;| for+;+-0.0009075298439711332|;| us+;+-1.1614844799041748|;|,+;+-0.22740653157234192|;| but+;+-4.723352049040841e-06|;| for+;+-0.004537281114608049|;| future+;+-2.352806568145752|;| generations+;+-6.420598219847307e-05|;|.+;+-0.3479514420032501|;| Together+;+-0.24985371530056|;|,+;+-0.0007536433404311538|;| we're+;+-4.015747547149658|;| crafting+;+-1.9554245471954346|;| a+;+-0.034490469843149185|;| story+;+-4.976496696472168|;| of+;+-0.010176274925470352|;| resilience+;+-0.043279603123664856|;| and+;+-0.3447789251804352|;| hope+;+-1.1619811058044434|;| that+;+-0.6998345851898193|;| echoes+;+-3.0666956901550293|;| across+;+-1.1400268077850342|;| the+;+-0.3949607014656067|;| land+;+-0.36797788739204407|;|.+;+-0.00021093101531732827"
